survey version standard standard_catagory shift SKYMAPPER-g SKYMAPPER-r SKYMAPPER-i SKYMAPPER-z 
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd018907_v2.fits stis_ngsl_v2 0 6.02077045709223 5.419374433840709 5.652964479680261 5.328958049712149
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd087140_v2.fits stis_ngsl_v2 0 9.132269808104514 8.51133573869965 8.775287682651253 8.434403476502997
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd095418_v2.fits stis_ngsl_v2 0 2.3128336899333206 2.7293398795844652 2.4723048251423023 2.8709797312788687
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd148513_v2.fits stis_ngsl_v2 0 5.693197181545678 4.380786167116106 4.922861312596112 4.103055530109522
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd169191_v2.fits stis_ngsl_v2 0 5.504907447607891 4.447448667877307 4.860892758842276 4.270505292343607
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd095241_v2.fits stis_ngsl_v2 0 6.112938359830327 5.742824112301399 5.87021639693598 5.729530713851755
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd023439_v2.fits stis_ngsl_v2 0 8.284427352712711 7.675473788348661 7.9105962790232915 7.601704489053905
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_lhs10_v2.fits stis_ngsl_v2 0 13.057130677249098 9.543826778853518 11.933952116251554 8.612685696589615
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_g260-36_v2.fits stis_ngsl_v2 0 11.424145717711973 10.709170868142607 10.974195753793069 10.626558206936078
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd128987_v2.fits stis_ngsl_v2 0 7.454150043919135 6.990742692221243 7.133366454002584 6.973574202624437
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd025975_v2.fits stis_ngsl_v2 0 6.268495058263923 5.593933742526481 5.825304029661936 5.5164253895357795
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd022049_v2.fits stis_ngsl_v2 0 3.8841130243314055 3.203520781507514 3.444518086253808 3.1441603200807187
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd119971_v2.fits stis_ngsl_v2 0 5.74232059400304 4.484672580535367 5.016736848802108 4.244009745411891
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd073710_v2.fits stis_ngsl_v2 0 6.62367220393762 5.87669489317274 6.1460985094843394 5.760647619123116
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd149161_v2.fits stis_ngsl_v2 0 5.164415038056678 3.687675953413475 4.3408614761469195 3.4105223999505654
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd079349_v2.fits stis_ngsl_v2 0 8.837050904202826 7.240645670065941 7.984048118386298 6.907776456208129
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd217357_v2.fits stis_ngsl_v2 0 8.188762857073712 6.668869891455504 7.352367618775119 6.428854947652834
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd111786_v2.fits stis_ngsl_v2 0 6.126520956768456 6.189266855663014 6.123710561641836 6.255274024008202
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd166991_v2.fits stis_ngsl_v2 0 6.764325836812922 7.077754144277328 6.875264963626588 7.183017126603936
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd059612_v2.fits stis_ngsl_v2 0 4.86211843185945 4.934481285032547 4.858510717241408 4.833516029852081
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd093329_v2.fits stis_ngsl_v2 0 8.705173093765904 9.023613352690816 8.824756992836907 9.068878690153102
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd086986_v2.fits stis_ngsl_v2 0 7.942846051000618 8.176090750612488 8.024319104470095 8.218068927699775
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd039833_v2.fits stis_ngsl_v2 0 7.74338809540394 7.350970671513561 7.469831894125697 7.350248492972124
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_gl15b_v2.fits stis_ngsl_v2 0 8.489413637563374 6.494126141551611 7.545425049562898 6.105480458146573
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd001461_v2.fits stis_ngsl_v2 0 6.5739519890029925 6.1594965892311 6.290019363925939 6.132672807965054
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_g18-54_v2.fits stis_ngsl_v2 0 10.809611193353437 10.469025227294132 10.585194775180682 10.460548919965785
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd124425_v2.fits stis_ngsl_v2 0 5.9593826032910115 5.7300210202415975 5.787476544504628 5.761913447742678
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd068988_v2.fits stis_ngsl_v2 0 8.315044768131656 7.919263513196235 8.033958922008956 7.92769968579066
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd155763_v2.fits stis_ngsl_v2 0 3.025837480904759 3.621660922694126 3.277155950232995 3.7816292412037846
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd058551_v2.fits stis_ngsl_v2 0 6.594302613502791 6.350944722919735 6.420171913809234 6.363111449942188
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd017072_v2.fits stis_ngsl_v2 0 6.713377213138735 6.189511300149427 6.399594120721048 6.129106590966813
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd284248_v2.fits stis_ngsl_v2 0 9.31383817445234 9.083014416291025 9.14065528428867 9.105079432385143
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd037202_v2.fits stis_ngsl_v2 0 2.7581034049205044 3.3821585467666324 3.0283385206951756 3.5586197058031246
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd018078_v2.fits stis_ngsl_v2 0 8.230382982743478 8.342824100248848 8.222024530725204 8.373390209222205
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_mmj6490_v2.fits stis_ngsl_v2 0 10.876382691172239 11.225995364953377 11.000958257839187 11.314557425020386
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd126511_v2.fits stis_ngsl_v2 0 8.49648731242258 7.975002907982059 8.151770399752689 7.9449689512924415
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd079158_v2.fits stis_ngsl_v2 0 5.173796814038742 5.767123459036778 5.412812165896895 5.9682949475608496
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd110073_v2.fits stis_ngsl_v2 0 4.564617250528226 5.137523725464085 4.785890164569416 5.3258635347253325
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_cd-691618_v2.fits stis_ngsl_v2 0 9.160289303716194 9.794433122439465 9.4244832501481 10.028753360860879
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_bd423607_v2.fits stis_ngsl_v2 0 10.344014105823057 10.089732274857763 10.164790887401047 10.087504398272454
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd187879_v2.fits stis_ngsl_v2 0 5.578706534303336 6.0530710837686605 5.76797863561373 6.225325387747898
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd203638_v2.fits stis_ngsl_v2 0 5.584383094004913 4.691921365184598 5.0199276909519845 4.529173424670635
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_vgkcom_v2.fits stis_ngsl_v2 0 7.201565008480223 4.576630456283411 6.244926233076416 3.929029125389789
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_mmj6476_v2.fits stis_ngsl_v2 0 11.31170725757984 11.366873100207442 11.27990959567829 11.422051001988212
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd055496_v2.fits stis_ngsl_v2 0 8.602130522438713 7.8858358671899715 8.160739971312076 7.773881151861236
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd126614_v2.fits stis_ngsl_v2 0 8.94523917004037 8.417545942324807 8.579339205230976 8.373591927580922
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd099648_v2.fits stis_ngsl_v2 0 5.156781606584477 4.431960287328383 4.690265077709125 4.335466429625523
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_bd+413306_v2.fits stis_ngsl_v2 0 9.03228755610158 8.390174009848828 8.640247831508908 8.30504666038351
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd170737_v2.fits stis_ngsl_v2 0 8.282516506299253 7.606822004454699 7.881365718372276 7.510033811853223
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_g63-26_v2.fits stis_ngsl_v2 0 12.316022261257153 12.071638704036708 12.13087723252412 12.13372200069291
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd076291_v2.fits stis_ngsl_v2 0 5.945749340783156 5.044688534025969 5.394172431843316 4.895510171874044
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd345957_v2.fits stis_ngsl_v2 0 8.989211159769276 8.610046175258333 8.756872076109563 8.607211319155208
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd078362_v2.fits stis_ngsl_v2 0 4.668383455659537 4.666835638907891 4.592842429037667 4.735495329951931
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_bd442051_v2.fits stis_ngsl_v2 0 9.094511918707571 7.179939957016291 8.184744088023287 6.808560388618655
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd142703_v2.fits stis_ngsl_v2 0 6.102989923161388 6.14385431057973 6.0821101545601834 6.202609431004415
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_vbnvul_v2.fits stis_ngsl_v2 0 10.728646794638728 10.119071891519145 10.392623636865437 9.924314461774319
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd166283_v2.fits stis_ngsl_v2 0 7.783106640611649 7.9472490791795956 7.803346753889933 8.028617373795345
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd137759_v2.fits stis_ngsl_v2 0 3.816151999161576 3.0332542816730843 3.3444870266818327 2.861132327341263
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd175156_v2.fits stis_ngsl_v2 0 5.07515124302995 5.176585799756818 5.081969622931233 5.225779223863633
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd037763_v2.fits stis_ngsl_v2 0 5.402182646007262 4.499671500773342 4.83613422808358 4.348786460722714
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd044007_v2.fits stis_ngsl_v2 0 8.22180187358212 7.482560814204181 7.792068941425178 7.3678771359474275
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd101107_v2.fits stis_ngsl_v2 0 5.638477975283916 5.589461626787532 5.556435304459338 5.6675611326482525
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd187111_v2.fits stis_ngsl_v2 0 8.009537847483081 6.802365723960282 7.333553673072501 6.568089100922787
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd038510_v2.fits stis_ngsl_v2 0 8.274123841324993 7.941948556302364 8.05530608640435 7.930841955400343
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd063077_v2.fits stis_ngsl_v2 0 5.46677244393107 5.128751989064082 5.246928152900722 5.11414315553769
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd175305_v2.fits stis_ngsl_v2 0 7.486914316666166 6.923012270005948 7.141078185604709 6.83639793808311
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd124547_v2.fits stis_ngsl_v2 0 5.111442795350968 3.9177188281929993 4.3975555153523445 3.7003613488775216
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd015089_v2.fits stis_ngsl_v2 0 4.609024884425654 5.064043062515225 4.761019690729345 5.218055547230183
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd013520_v2.fits stis_ngsl_v2 0 5.077587609332518 3.721956182957733 4.29046354837568 3.4321896291102476
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd019019_v2.fits stis_ngsl_v2 0 6.996180828274031 6.685381713386175 6.768900597604777 6.713726140272097
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd190073_v2.fits stis_ngsl_v2 0 7.7836934993327205 8.006626780040158 7.8549226258449 8.001961500774048
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd175805_v2.fits stis_ngsl_v2 0 7.754136865292601 7.5179754531028316 7.555406511249043 7.561902157784356
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd194453_v2.fits stis_ngsl_v2 0 6.660930016687125 7.136766627384816 6.855771986077624 7.244836771001115
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd061064_v2.fits stis_ngsl_v2 0 5.10603578969484 4.9952451127671935 4.9669046328513815 5.013059943961558
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd134439_v2.fits stis_ngsl_v2 0 9.625198729063094 9.092843009375162 9.299380654693078 9.00352121399752
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd026630_v2.fits stis_ngsl_v2 0 4.330582756794826 3.542674675599798 3.843397734009308 3.43407654875757
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd096446_v2.fits stis_ngsl_v2 0 6.553265018137445 7.1693662064249715 6.815599241697516 7.40176847384809
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_g180-24_v2.fits stis_ngsl_v2 0 9.950648148519484 9.641494738024715 9.758522794341658 9.653138995806163
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd080607_v2.fits stis_ngsl_v2 0 9.247278446550965 8.740929540234887 8.896374574462676 8.703001206945093
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd141795_v2.fits stis_ngsl_v2 0 3.661637281066831 3.945653556254854 3.74340018013325 4.062640789980332
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd157244_v2.fits stis_ngsl_v2 0 3.134151779615742 1.9414592557147472 2.394798636688666 1.7035543787144718
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd111515_v2.fits stis_ngsl_v2 0 8.236151318288414 7.7498861786344335 7.928930876067021 7.7005337324240735
SKYMAPPER SKYMAPPER spectra/stis_ngsl_v2/h_stis_ngsl_hd107582_v2.fits stis_ngsl_v2 0 8.305060375618055 7.880781341553114 8.03041298592585 7.847133401004545
SKYMAPPER SKYMAPPER spectra/calspec23/bd26d2606_stis_006.fits calspec23 0 9.78353150385594 9.502780209837926 9.605893586718942 9.489344572541896
SKYMAPPER SKYMAPPER spectra/calspec23/wd0308_565_stis_009.fits calspec23 0 14.004260250138636 14.66613542413971 14.276355826909047 14.94726109662118
SKYMAPPER SKYMAPPER spectra/calspec23/sdss132811_stis_004.fits calspec23 0 17.015273852770804 17.508890374789104 17.212684271004683 17.55844258159434
SKYMAPPER SKYMAPPER spectra/calspec23/hz21_stis_007.fits calspec23 0 14.504495853688518 15.36768225174594 14.88474837177845 15.707508274071113
SKYMAPPER SKYMAPPER spectra/calspec23/gj7541a_stis_004.fits calspec23 0 12.244673801870071 12.595087288408081 12.364226818612359 12.800168589570749
SKYMAPPER SKYMAPPER spectra/calspec23/ngc6681_3_stis_002.fits calspec23 0 nan nan nan nan
SKYMAPPER SKYMAPPER spectra/calspec23/16cygb_stis_004.fits calspec23 0 6.344776684905568 5.9189519328582385 6.059889805399564 5.8988825289061815
SKYMAPPER SKYMAPPER spectra/calspec23/hd38949_stis_007.fits calspec23 0 7.889245680442251 7.556232441563978 7.656888166756996 7.558717832701358
SKYMAPPER SKYMAPPER spectra/calspec23/hd115169_stis_003.fits calspec23 0 9.359605056615564 8.942089439701274 9.084760397154373 8.915944196236222
SKYMAPPER SKYMAPPER spectra/calspec23/feige34_stis_006.fits calspec23 0 10.985555779114243 11.817676310781891 11.37158314154967 12.09670003657789
SKYMAPPER SKYMAPPER spectra/calspec23/18sco_stis_005.fits calspec23 0 5.5996934420272275 5.195207130026574 5.330843565494032 5.17549683451168
SKYMAPPER SKYMAPPER spectra/calspec23/ngc6681_9_stis_002.fits calspec23 0 nan nan nan nan
SKYMAPPER SKYMAPPER spectra/calspec23/hd209458_stisnic_008.fits calspec23 0 7.737316607120171 7.4349354067561855 7.5212757893179685 7.444409896002529
SKYMAPPER SKYMAPPER spectra/calspec23/wd0320_539_stis_005.fits calspec23 0 14.786807737352504 15.609823828513726 15.141525530101866 15.928884199490458
SKYMAPPER SKYMAPPER spectra/calspec23/mucol_stis_007.fits calspec23 0 4.979801277854747 5.793422558791992 5.335355216417099 6.096927520165181
SKYMAPPER SKYMAPPER spectra/calspec23/ngc6681_12_stis_002.fits calspec23 0 nan nan nan nan
SKYMAPPER SKYMAPPER spectra/calspec23/hz43_stis_005.fits calspec23 0 12.73902579743637 13.596214613185381 13.117354786070898 13.922407798414174
SKYMAPPER SKYMAPPER spectra/calspec23/hd101452_stis_003.fits calspec23 0 7.540104391577554 7.594246527102342 7.512663307752845 7.658786874286413
SKYMAPPER SKYMAPPER spectra/calspec23/ngc2506g31_stis_003.fits calspec23 0 18.05426732953756 17.566356734704407 17.73972104457699 17.528880954754126
SKYMAPPER SKYMAPPER spectra/calspec23/hd158485_stis_005.fits calspec23 0 6.446551362318193 6.721889121656037 6.538978796407399 6.815372984559755
SKYMAPPER SKYMAPPER spectra/calspec23/ksi2ceti_stis_006.fits calspec23 0 4.169226615113423 4.696584832078891 4.38896905900944 4.834532881334525
SKYMAPPER SKYMAPPER spectra/calspec23/hd37962_stis_010.fits calspec23 0 7.956219915900704 7.542671272186851 7.68392374369488 7.518454706016943
SKYMAPPER SKYMAPPER spectra/calspec23/ngc6681_10_stis_002.fits calspec23 0 nan nan nan nan
SKYMAPPER SKYMAPPER spectra/calspec23/hd116405_stis_006.fits calspec23 0 8.21444063913787 8.755477322888659 8.438816939731094 8.900678845313728
SKYMAPPER SKYMAPPER spectra/calspec23/hd009051_stis_007.fits calspec23 0 9.109882498205167 8.402121379638423 8.703664647232554 8.282821845482932
SKYMAPPER SKYMAPPER spectra/calspec23/ngc6681_4_stis_002.fits calspec23 0 nan nan nan nan
SKYMAPPER SKYMAPPER spectra/calspec23/hd55677_stis_004.fits calspec23 0 9.393681577856459 9.72593617926444 9.517402186985137 9.80144918317227
SKYMAPPER SKYMAPPER spectra/calspec23/feige110_stisnic_008.fits calspec23 0 11.65722456546029 12.50650698620894 12.03364219728234 12.82444664319804
SKYMAPPER SKYMAPPER spectra/calspec23/hd185975_stis_007.fits calspec23 0 8.226085292606058 7.777679266423881 7.929949708239455 7.750692286585082
SKYMAPPER SKYMAPPER spectra/calspec23/hd200654_stis_007.fits calspec23 0 9.222423334572188 8.673695552414557 8.91092477839662 8.588942081262822
SKYMAPPER SKYMAPPER spectra/calspec23/hz44_stis_006.fits calspec23 0 11.4875912323932 12.346039518620337 11.858988738149456 12.67932360925263
SKYMAPPER SKYMAPPER spectra/calspec23/ngc6681_7_stis_002.fits calspec23 0 nan nan nan nan
SKYMAPPER SKYMAPPER spectra/calspec23/ngc6681_6_stis_002.fits calspec23 0 nan nan nan nan
SKYMAPPER SKYMAPPER spectra/calspec23/wd0947_857_stis_007.fits calspec23 0 15.599181824914218 16.44371985340208 15.965670775019426 16.76775170199672
SKYMAPPER SKYMAPPER spectra/calspec23/hd205905_stis_009.fits calspec23 0 6.846667982859973 6.473888385922315 6.589935312669752 6.4659866066077
SKYMAPPER SKYMAPPER spectra/calspec23/eta1dor_stis_004.fits calspec23 0 5.592368286969858 6.097059014703429 5.801218686895751 6.235476429026896
SKYMAPPER SKYMAPPER spectra/calspec23/sun_reference_stis_002.fits calspec23 0 -26.621538780727736 -27.049767535143403 -26.91503118622539 -27.057491489508504
SKYMAPPER SKYMAPPER spectra/calspec23/hd163466_stis_005.fits calspec23 0 6.82997047506808 7.0223249569643365 6.878410829759854 7.105182688043783
SKYMAPPER SKYMAPPER spectra/calspec23/hz4_stis_008.fits calspec23 0 14.440556136154925 15.000147046389849 14.654161671603902 15.27001171825071
SKYMAPPER SKYMAPPER spectra/calspec23/bd_75d325_stis_006.fits calspec23 0 9.351205921096266 10.231200539885123 9.740649158236103 10.563297872135553
SKYMAPPER SKYMAPPER spectra/calspec23/alpha_lyr_stis_011.fits calspec23 0 -0.06472877102853403 0.4112942217838267 0.12937633863662157 0.5334907475344153
SKYMAPPER SKYMAPPER spectra/calspec23/hd180609_stis_006.fits calspec23 0 9.383568413415997 9.679438061915167 9.487659399614905 9.7681940089101
SKYMAPPER SKYMAPPER spectra/calspec23/bd11d3759_stis_003.fits calspec23 0 11.698225871213822 8.987053121815926 10.724166165551672 8.31425953608949
SKYMAPPER SKYMAPPER spectra/calspec23/hz43b_stis_005.fits calspec23 0 14.471044449562605 12.31806002116177 13.76025939574405 11.79738594535959
SKYMAPPER SKYMAPPER spectra/calspec23/hd128998_stis_003.fits calspec23 0 5.724333167859292 6.196657973057405 5.919152259330573 6.314066417636713
SKYMAPPER SKYMAPPER spectra/calspec23/ngc6681_8_stis_002.fits calspec23 0 nan nan nan nan
SKYMAPPER SKYMAPPER spectra/calspec23/ngc6681_2_stis_002.fits calspec23 0 nan nan nan nan
SKYMAPPER SKYMAPPER spectra/calspec23/hd200775_stis_001.fits calspec23 0 7.437464038102153 7.0704268113554 7.222418928146041 7.090120576104265
SKYMAPPER SKYMAPPER spectra/calspec23/agk_81d266_stisnic_007.fits calspec23 0 11.737063327002325 12.628525576264877 12.132326445036092 12.964770318975486
SKYMAPPER SKYMAPPER spectra/calspec23/hd160617_stis_005.fits calspec23 0 8.805077038147804 8.497307401563138 8.611409549133054 8.485401095280448
SKYMAPPER SKYMAPPER spectra/calspec23/hd142331_stis_005.fits calspec23 0 8.845437719008093 8.396193340677193 8.548761718764329 8.36667202598234
SKYMAPPER SKYMAPPER spectra/calspec23/hd159222_stis_008.fits calspec23 0 6.6344838783643745 6.246814629929759 6.367408202733223 6.236786104123841
SKYMAPPER SKYMAPPER spectra/calspec23/bd54d1216_stis_005.fits calspec23 0 9.780004719279098 9.48572844484103 9.591111305120542 9.480349087738958
SKYMAPPER SKYMAPPER spectra/calspec23/hd167060_stis_005.fits calspec23 0 9.038495113574303 8.645030745472631 8.776407147581288 8.624505254830158
SKYMAPPER SKYMAPPER spectra/calspec23/bd21d0607_stis_006.fits calspec23 0 9.29172385966227 9.021216941198379 9.117121573650891 9.017602264632625
SKYMAPPER SKYMAPPER spectra/calspec23/bd29d2091_stis_006.fits calspec23 0 10.348904965158145 9.98018107529294 10.121949359018895 9.955860425236164
SKYMAPPER SKYMAPPER spectra/calspec23/hs2027_stis_006.fits calspec23 0 16.51684916733595 17.258882838911006 16.808629356183715 17.57706578163766
SKYMAPPER SKYMAPPER spectra/calspec23/ngc6681_11_stis_002.fits calspec23 0 nan nan nan nan
SKYMAPPER SKYMAPPER spectra/calspec23/hd074000_stis_006.fits calspec23 0 9.723855800257176 9.476560885390676 9.56286673278148 9.476909300288636
SKYMAPPER SKYMAPPER spectra/calspec23/wd1026_453_stis_007.fits calspec23 0 15.973270968651576 16.808329222324346 16.334284238983813 17.129614893012285
SKYMAPPER SKYMAPPER spectra/calspec23/hd14943_stis_005.fits calspec23 0 5.877349508751578 6.086464768631799 5.930330989709002 6.17991343292076
SKYMAPPER SKYMAPPER spectra/calspec23/ngc6681_5_stis_002.fits calspec23 0 nan nan nan nan
SKYMAPPER SKYMAPPER spectra/calspec23/bd_28d4211_stis_005.fits calspec23 0 10.331801066308817 11.22655773023628 10.72596428830851 11.56905647455267
SKYMAPPER SKYMAPPER spectra/calspec23/bd02d3375_stis_006.fits calspec23 0 10.023319325291645 9.687545699567451 9.818222766186622 9.663738552525068
SKYMAPPER SKYMAPPER spectra/calspec23/hd106252_stis_008.fits calspec23 0 7.524752109795045 7.1501804092256975 7.27073102353226 7.14099205463361
SKYMAPPER SKYMAPPER spectra/calspec23/hd111980_stis_006.fits calspec23 0 8.465179399703636 8.10492210994487 8.239313296977901 8.079422297436864
SKYMAPPER SKYMAPPER spectra/calspec23/hd2811_stis_004.fits calspec23 0 7.485579244619512 7.7066151164126815 7.554749128151787 7.769598041331527
SKYMAPPER SKYMAPPER spectra/calspec23/delumi_stis_004.fits calspec23 0 4.254696901340473 4.690082891670087 4.431749101473439 4.796401790812215
SKYMAPPER SKYMAPPER spectra/calspec23/hd60753_stis_004.fits calspec23 0 6.574730666896237 7.087356430403602 6.788894818243669 7.247214108552367
SKYMAPPER SKYMAPPER spectra/calspec23/etauma_stis_007.fits calspec23 0 1.6760955873624361 2.3743113604438157 1.9815047493360503 2.605228324826818
SKYMAPPER SKYMAPPER spectra/calspec23/lamlep_stis_007.fits calspec23 0 4.108885808352113 4.892383414736404 4.45034731140051 5.1795571658488875
SKYMAPPER SKYMAPPER spectra/calspec23/hd031128_stis_006.fits calspec23 0 9.212950228137768 8.894330917028 9.011923506568877 8.882166641102323
SKYMAPPER SKYMAPPER spectra/calspec23/hd172728_stis_002.fits calspec23 0 5.620081514127019 6.131120856284067 5.832961744375979 6.266062164025733
SKYMAPPER SKYMAPPER spectra/calspec23/109vir_stis_003.fits calspec23 0 3.6257493312430498 4.085380794420175 3.815446275914603 4.188438569108648
SKYMAPPER SKYMAPPER spectra/calspec23/sdssj151421_stis_005.fits calspec23 0 15.758171557824404 16.499376148439005 16.070916064170895 16.798582972520986
SKYMAPPER SKYMAPPER spectra/calspec23/bd_17d4708_stisnic_007.fits calspec23 0 9.54002160763497 9.257781871344555 9.36009463526782 9.247955961948268
SKYMAPPER SKYMAPPER spectra/calspec23/10lac_stis_007.fits calspec23 0 4.724010132372566 5.426952289479246 5.024953509158053 5.700064013687236
SKYMAPPER SKYMAPPER spectra/calspec23/ngc6681_1_stis_002.fits calspec23 0 nan nan nan nan
SKYMAPPER SKYMAPPER spectra/calspec23/sirius_stis_005.fits calspec23 0 -1.5382692829219735 -1.0386869772727039 -1.335435121557488 -0.8927132224479699
SKYMAPPER SKYMAPPER spectra/calspec23/hd93521_stis_007.fits calspec23 0 6.8581558074005535 7.610262860738416 7.177325591296576 7.903518511473671
