survey version standard standard_catagory shift ZTF_g ZTF_r ZTF_i 
ZTF ZTF spectra/dilloncalspec/kf06t2_stiswfcnic_002.fits dilloncalspec -80 -14.442 -13.556 -13.211
ZTF ZTF spectra/dilloncalspec/1743045_stisnic_005.fits dilloncalspec -80 -13.540 -13.524 -13.606
ZTF ZTF spectra/dilloncalspec/c26202_stiswfcnic_002.fits dilloncalspec -80 -16.675 -16.342 -16.252
ZTF ZTF spectra/dilloncalspec/hz21_stis_006.fits dilloncalspec -80 -14.420 -14.947 -15.371
ZTF ZTF spectra/dilloncalspec/hd031128_stis_005.fits dilloncalspec -80 -9.281 -8.989 -8.895
ZTF ZTF spectra/dilloncalspec/alpha_lyr_stis_010.fits dilloncalspec -80 0.104 -0.167 -0.414
ZTF ZTF spectra/dilloncalspec/hd163466_stis_005.fits dilloncalspec -80 -6.828 -6.894 -7.024
ZTF ZTF spectra/dilloncalspec/hd111980_stis_005.fits dilloncalspec -80 -8.542 -8.214 -8.106
ZTF ZTF spectra/dilloncalspec/snap1_stisnic_007.fits dilloncalspec -80 -15.473 -15.913 -16.245
ZTF ZTF spectra/dilloncalspec/hd93521_stis_006.fits dilloncalspec -80 -6.790 -7.233 -7.614
ZTF ZTF spectra/dilloncalspec/1805292_stisnic_005.fits dilloncalspec -80 -12.236 -12.386 -12.563
ZTF ZTF spectra/dilloncalspec/p041c_stisnic_008.fits dilloncalspec -80 -12.215 -11.837 -11.746
ZTF ZTF spectra/dilloncalspec/etauma_stis_005.fits dilloncalspec -80 -1.613 -2.037 -2.379
ZTF ZTF spectra/dilloncalspec/hz43b_stis_005.fits dilloncalspec -80 -14.632 -13.617 -12.312
ZTF ZTF spectra/dilloncalspec/hs2027_stis_005.fits dilloncalspec -80 -16.445 -16.858 -17.258
ZTF ZTF spectra/dilloncalspec/hz4_stis_007.fits dilloncalspec -80 -14.412 -14.706 -15.003
ZTF ZTF spectra/dilloncalspec/bd26d2606_stis_005.fits dilloncalspec -80 -9.842 -9.586 -9.503
ZTF ZTF spectra/dilloncalspec/sf1615_001a_stisnic_008.fits dilloncalspec -80 -16.995 -16.529 -16.359
ZTF ZTF spectra/dilloncalspec/lamlep_stis_005.fits dilloncalspec -80 -4.034 -4.510 -4.897
ZTF ZTF spectra/dilloncalspec/hd200654_stis_005.fits dilloncalspec -80 -9.321 -8.872 -8.673
ZTF ZTF spectra/dilloncalspec/agk_81d266_stisnic_007.fits dilloncalspec -80 -11.648 -12.200 -12.633
ZTF ZTF spectra/dilloncalspec/hd160617_stis_005.fits dilloncalspec -80 -8.867 -8.589 -8.497
ZTF ZTF spectra/dilloncalspec/grw_70d5824_stiswfcnic_002.fits dilloncalspec -80 -12.595 -12.998 -13.350
ZTF ZTF spectra/dilloncalspec/hd180609_stis_005.fits dilloncalspec -80 -9.366 -9.512 -9.681
ZTF ZTF spectra/dilloncalspec/p177d_stisnic_008.fits dilloncalspec -80 -13.700 -13.290 -13.171
ZTF ZTF spectra/dilloncalspec/gd153_stiswfcnic_002.fits dilloncalspec -80 -13.103 -13.616 -14.032
ZTF ZTF spectra/dilloncalspec/bd54d1216_stis_005.fits dilloncalspec -80 -9.842 -9.570 -9.486
ZTF ZTF spectra/dilloncalspec/bd29d2091_stis_005.fits dilloncalspec -80 -10.423 -10.096 -9.981
ZTF ZTF spectra/dilloncalspec/wd0947_857_stis_005.fits dilloncalspec -80 -15.515 -16.027 -16.444
ZTF ZTF spectra/dilloncalspec/hd14943_stis_005.fits dilloncalspec -80 -5.876 -5.947 -6.089
ZTF ZTF spectra/dilloncalspec/2m003618_stiswfcnic_003.fits dilloncalspec -80 -20.321 -19.167 -16.683
ZTF ZTF spectra/dilloncalspec/bd_28d4211_stis_005.fits dilloncalspec -80 -10.245 -10.792 -11.231
ZTF ZTF spectra/dilloncalspec/p330e_stiswfcnic_002.fits dilloncalspec -80 -13.227 -12.822 -12.704
ZTF ZTF spectra/dilloncalspec/hd009051_stis_005.fits dilloncalspec -80 -9.248 -8.654 -8.401
ZTF ZTF spectra/dilloncalspec/bd_75d325_stis_005.fits dilloncalspec -80 -9.272 -9.809 -10.240
ZTF ZTF spectra/dilloncalspec/hd074000_stis_005.fits dilloncalspec -80 -9.777 -9.545 -9.477
ZTF ZTF spectra/dilloncalspec/g191b2b_stiswfcnic_002.fits dilloncalspec -80 -11.512 -12.050 -12.477
ZTF ZTF spectra/dilloncalspec/hd185975_stis_005.fits dilloncalspec -80 -8.332 -7.898 -7.779
ZTF ZTF spectra/dilloncalspec/wd1026_453_stis_005.fits dilloncalspec -80 -15.888 -16.390 -16.803
ZTF ZTF spectra/dilloncalspec/bd02d3375_stis_005.fits dilloncalspec -80 -10.089 -9.794 -9.688
ZTF ZTF spectra/dilloncalspec/lds749b_stisnic_007.fits dilloncalspec -80 -14.554 -14.821 -15.074
ZTF ZTF spectra/dilloncalspec/mucol_stis_005.fits dilloncalspec -80 -4.902 -5.397 -5.798
ZTF ZTF spectra/dilloncalspec/1732526_stisnic_005.fits dilloncalspec -80 -12.465 -12.611 -12.792
ZTF ZTF spectra/dilloncalspec/ksi2ceti_stis_005.fits dilloncalspec -80 -4.124 -4.430 -4.700
ZTF ZTF spectra/dilloncalspec/hd165459_stisnic_005.fits dilloncalspec -80 -6.793 -6.939 -7.121
ZTF ZTF spectra/dilloncalspec/bd_17d4708_stisnic_007.fits dilloncalspec -80 -9.598 -9.340 -9.258
ZTF ZTF spectra/dilloncalspec/1812095_stisnic_005.fits dilloncalspec -80 -11.717 -11.782 -11.922
ZTF ZTF spectra/dilloncalspec/hd106252_stis_005.fits dilloncalspec -80 -7.615 -7.244 -7.151
