survey version standard standard_catagory shift DES-g DES-r DES-i DES-z 
DES DES spectra/calspec23/bd29d2091_stis_006.fits calspec23 10 10.438 10.093 9.987 9.959
DES DES spectra/calspec23/hs2027_stis_006.fits calspec23 10 16.455 16.901 17.279 17.606
DES DES spectra/calspec23/ngc6681_11_stis_002.fits calspec23 10 15.665 nan nan nan
DES DES spectra/calspec23/hd074000_stis_006.fits calspec23 10 9.792 9.548 9.485 9.481
DES DES spectra/calspec23/wd1026_453_stis_007.fits calspec23 10 15.905 16.446 16.829 17.145
DES DES spectra/calspec23/hd14943_stis_005.fits calspec23 10 5.896 5.968 6.101 6.18
DES DES spectra/calspec23/ngc6681_5_stis_002.fits calspec23 10 15.863 nan nan nan
DES DES spectra/calspec23/bd_28d4211_stis_005.fits calspec23 10 10.248 10.839 11.248 11.585
DES DES spectra/calspec23/bd02d3375_stis_006.fits calspec23 10 10.104 9.793 9.694 9.667
DES DES spectra/calspec23/hd106252_stis_008.fits calspec23 10 7.631 7.242 7.159 7.145
DES DES spectra/calspec23/hd111980_stis_006.fits calspec23 10 8.556 8.212 8.112 8.082
DES DES spectra/calspec23/hd2811_stis_004.fits calspec23 10 7.494 7.594 7.72 7.767
DES DES spectra/calspec23/delumi_stis_004.fits calspec23 10 4.235 4.496 4.706 4.792
DES DES spectra/calspec23/hd60753_stis_004.fits calspec23 10 6.538 6.859 7.104 7.253
DES DES spectra/calspec23/etauma_stis_007.fits calspec23 10 1.619 2.074 2.393 2.611
DES DES spectra/calspec23/lamlep_stis_007.fits calspec23 10 4.04 4.552 4.912 5.19
DES DES spectra/calspec23/hd031128_stis_006.fits calspec23 10 9.295 8.989 8.902 8.885
DES DES spectra/calspec23/hd172728_stis_002.fits calspec23 10 5.588 5.904 6.148 6.264
DES DES spectra/calspec23/109vir_stis_003.fits calspec23 10 3.601 3.882 4.101 4.184
DES DES spectra/calspec23/sdssj151421_stis_005.fits calspec23 10 15.709 16.176 16.519 16.813
DES DES spectra/calspec23/bd_17d4708_stisnic_007.fits calspec23 10 9.614 9.341 9.265 9.252
DES DES spectra/calspec23/10lac_stis_007.fits calspec23 10 4.665 5.117 5.446 5.711
DES DES spectra/calspec23/ngc6681_1_stis_002.fits calspec23 10 15.783 nan nan nan
DES DES spectra/calspec23/sirius_stis_005.fits calspec23 10 -1.564 -1.264 -1.022 -0.893
DES DES spectra/calspec23/hd93521_stis_007.fits calspec23 10 6.794 7.274 7.63 7.917
DES DES spectra/calspec23/sigori_stis_001.fits calspec23 10 3.601 4.094 4.443 4.725
