survey version standard standard_catagory shift DES-g DES-r DES-i DES-z 
DES DES spectra/calspec23/ngc6681_2_stis_002.fits calspec23 -10 16.065 nan nan nan
DES DES spectra/calspec23/hd200775_stis_001.fits calspec23 -10 7.506 7.191 7.077 7.101
DES DES spectra/calspec23/agk_81d266_stisnic_007.fits calspec23 -10 11.645 12.239 12.644 12.976
DES DES spectra/calspec23/hd160617_stis_005.fits calspec23 -10 8.89 8.591 8.505 8.489
DES DES spectra/calspec23/hd142331_stis_005.fits calspec23 -10 8.979 8.514 8.404 8.37
DES DES spectra/calspec23/hd159222_stis_008.fits calspec23 -10 6.758 6.339 6.256 6.24
DES DES spectra/calspec23/bd54d1216_stis_005.fits calspec23 -10 9.865 9.572 9.494 9.484
DES DES spectra/calspec23/hd167060_stis_005.fits calspec23 -10 9.159 8.747 8.653 8.627
DES DES spectra/calspec23/bd21d0607_stis_006.fits calspec23 -10 9.372 9.101 9.029 9.021
DES DES spectra/calspec23/bd29d2091_stis_006.fits calspec23 -10 10.446 10.096 9.988 9.959
DES DES spectra/calspec23/hs2027_stis_006.fits calspec23 -10 16.449 16.896 17.274 17.601
DES DES spectra/calspec23/ngc6681_11_stis_002.fits calspec23 -10 15.669 nan nan nan
DES DES spectra/calspec23/hd074000_stis_006.fits calspec23 -10 9.798 9.549 9.485 9.481
DES DES spectra/calspec23/wd1026_453_stis_007.fits calspec23 -10 15.899 16.439 16.824 17.14
DES DES spectra/calspec23/hd14943_stis_005.fits calspec23 -10 5.899 5.966 6.099 6.18
DES DES spectra/calspec23/ngc6681_5_stis_002.fits calspec23 -10 15.866 nan nan nan
DES DES spectra/calspec23/bd_28d4211_stis_005.fits calspec23 -10 10.24 10.832 11.243 11.58
DES DES spectra/calspec23/bd02d3375_stis_006.fits calspec23 -10 10.111 9.795 9.695 9.667
DES DES spectra/calspec23/hd106252_stis_008.fits calspec23 -10 7.642 7.244 7.159 7.145
DES DES spectra/calspec23/hd111980_stis_006.fits calspec23 -10 8.565 8.214 8.113 8.082
DES DES spectra/calspec23/hd2811_stis_004.fits calspec23 -10 7.496 7.592 7.718 7.767
DES DES spectra/calspec23/delumi_stis_004.fits calspec23 -10 4.235 4.493 4.703 4.793
DES DES spectra/calspec23/hd60753_stis_004.fits calspec23 -10 6.535 6.855 7.101 7.251
DES DES spectra/calspec23/etauma_stis_007.fits calspec23 -10 1.615 2.069 2.389 2.608
DES DES spectra/calspec23/lamlep_stis_007.fits calspec23 -10 4.034 4.546 4.908 5.187
DES DES spectra/calspec23/hd031128_stis_006.fits calspec23 -10 9.302 8.991 8.902 8.886
DES DES spectra/calspec23/hd172728_stis_002.fits calspec23 -10 5.587 5.9 6.144 6.264
DES DES spectra/calspec23/109vir_stis_003.fits calspec23 -10 3.6 3.879 4.098 4.184
DES DES spectra/calspec23/sdssj151421_stis_005.fits calspec23 -10 15.706 16.17 16.514 16.808
DES DES spectra/calspec23/bd_17d4708_stisnic_007.fits calspec23 -10 9.621 9.343 9.266 9.252
DES DES spectra/calspec23/10lac_stis_007.fits calspec23 -10 4.659 5.112 5.442 5.708
DES DES spectra/calspec23/ngc6681_1_stis_002.fits calspec23 -10 15.785 nan nan nan
DES DES spectra/calspec23/sirius_stis_005.fits calspec23 -10 -1.564 -1.268 -1.025 -0.894
DES DES spectra/calspec23/hd93521_stis_007.fits calspec23 -10 6.788 7.269 7.626 7.913
DES DES spectra/calspec23/sigori_stis_001.fits calspec23 -10 3.595 4.088 4.438 4.722
