survey version standard standard_catagory shift ZTF_g ZTF_r ZTF_i 
ZTF ZTF spectra/dilloncalspec/kf06t2_stiswfcnic_002.fits dilloncalspec -5 -14.473 -13.532 -13.198
ZTF ZTF spectra/dilloncalspec/1743045_stisnic_005.fits dilloncalspec -5 -13.543 -13.528 -13.611
ZTF ZTF spectra/dilloncalspec/c26202_stiswfcnic_002.fits dilloncalspec -5 -16.687 -16.334 -16.251
ZTF ZTF spectra/dilloncalspec/hz21_stis_006.fits dilloncalspec -5 -14.407 -14.971 -15.391
ZTF ZTF spectra/dilloncalspec/hd031128_stis_005.fits dilloncalspec -5 -9.291 -8.981 -8.893
ZTF ZTF spectra/dilloncalspec/alpha_lyr_stis_010.fits dilloncalspec -5 0.109 -0.181 -0.425
ZTF ZTF spectra/dilloncalspec/hd163466_stis_005.fits dilloncalspec -5 -6.829 -6.900 -7.032
ZTF ZTF spectra/dilloncalspec/hd111980_stis_005.fits dilloncalspec -5 -8.553 -8.205 -8.103
ZTF ZTF spectra/dilloncalspec/snap1_stisnic_007.fits dilloncalspec -5 -15.463 -15.934 -16.260
ZTF ZTF spectra/dilloncalspec/hd93521_stis_006.fits dilloncalspec -5 -6.780 -7.254 -7.631
ZTF ZTF spectra/dilloncalspec/1805292_stisnic_005.fits dilloncalspec -5 -12.235 -12.396 -12.572
ZTF ZTF spectra/dilloncalspec/p041c_stisnic_008.fits dilloncalspec -5 -12.229 -11.828 -11.745
ZTF ZTF spectra/dilloncalspec/etauma_stis_005.fits dilloncalspec -5 -1.605 -2.057 -2.395
ZTF ZTF spectra/dilloncalspec/hz43b_stis_005.fits dilloncalspec -5 -14.651 -13.565 -12.259
ZTF ZTF spectra/dilloncalspec/hs2027_stis_005.fits dilloncalspec -5 -16.435 -16.879 -17.277
ZTF ZTF spectra/dilloncalspec/hz4_stis_007.fits dilloncalspec -5 -14.412 -14.726 -15.018
ZTF ZTF spectra/dilloncalspec/bd26d2606_stis_005.fits dilloncalspec -5 -9.850 -9.579 -9.502
ZTF ZTF spectra/dilloncalspec/sf1615_001a_stisnic_008.fits dilloncalspec -5 -17.011 -16.516 -16.353
ZTF ZTF spectra/dilloncalspec/lamlep_stis_005.fits dilloncalspec -5 -4.024 -4.532 -4.915
ZTF ZTF spectra/dilloncalspec/hd200654_stis_005.fits dilloncalspec -5 -9.334 -8.857 -8.667
ZTF ZTF spectra/dilloncalspec/agk_81d266_stisnic_007.fits dilloncalspec -5 -11.636 -12.224 -12.653
ZTF ZTF spectra/dilloncalspec/hd160617_stis_005.fits dilloncalspec -5 -8.876 -8.581 -8.496
ZTF ZTF spectra/dilloncalspec/grw_70d5824_stiswfcnic_002.fits dilloncalspec -5 -12.590 -13.019 -13.367
ZTF ZTF spectra/dilloncalspec/hd180609_stis_005.fits dilloncalspec -5 -9.365 -9.521 -9.690
ZTF ZTF spectra/dilloncalspec/p177d_stisnic_008.fits dilloncalspec -5 -13.715 -13.280 -13.168
ZTF ZTF spectra/dilloncalspec/gd153_stiswfcnic_002.fits dilloncalspec -5 -13.092 -13.640 -14.051
ZTF ZTF spectra/dilloncalspec/bd54d1216_stis_005.fits dilloncalspec -5 -9.851 -9.562 -9.485
ZTF ZTF spectra/dilloncalspec/bd29d2091_stis_005.fits dilloncalspec -5 -10.434 -10.086 -9.978
ZTF ZTF spectra/dilloncalspec/wd0947_857_stis_005.fits dilloncalspec -5 -15.504 -16.051 -16.463
ZTF ZTF spectra/dilloncalspec/hd14943_stis_005.fits dilloncalspec -5 -5.877 -5.954 -6.097
ZTF ZTF spectra/dilloncalspec/2m003618_stiswfcnic_003.fits dilloncalspec -5 -20.326 -18.991 -16.601
ZTF ZTF spectra/dilloncalspec/bd_28d4211_stis_005.fits dilloncalspec -5 -10.232 -10.817 -11.252
ZTF ZTF spectra/dilloncalspec/p330e_stiswfcnic_002.fits dilloncalspec -5 -13.241 -12.811 -12.701
ZTF ZTF spectra/dilloncalspec/hd009051_stis_005.fits dilloncalspec -5 -9.267 -8.636 -8.393
ZTF ZTF spectra/dilloncalspec/bd_75d325_stis_005.fits dilloncalspec -5 -9.259 -9.834 -10.259
ZTF ZTF spectra/dilloncalspec/hd074000_stis_005.fits dilloncalspec -5 -9.785 -9.539 -9.476
ZTF ZTF spectra/dilloncalspec/g191b2b_stiswfcnic_002.fits dilloncalspec -5 -11.500 -12.074 -12.497
ZTF ZTF spectra/dilloncalspec/hd185975_stis_005.fits dilloncalspec -5 -8.347 -7.886 -7.777
ZTF ZTF spectra/dilloncalspec/wd1026_453_stis_005.fits dilloncalspec -5 -15.877 -16.415 -16.822
ZTF ZTF spectra/dilloncalspec/bd02d3375_stis_005.fits dilloncalspec -5 -10.099 -9.785 -9.685
ZTF ZTF spectra/dilloncalspec/lds749b_stisnic_007.fits dilloncalspec -5 -14.550 -14.835 -15.087
ZTF ZTF spectra/dilloncalspec/mucol_stis_005.fits dilloncalspec -5 -4.891 -5.420 -5.816
ZTF ZTF spectra/dilloncalspec/1732526_stisnic_005.fits dilloncalspec -5 -12.464 -12.621 -12.801
ZTF ZTF spectra/dilloncalspec/ksi2ceti_stis_005.fits dilloncalspec -5 -4.118 -4.446 -4.712
ZTF ZTF spectra/dilloncalspec/hd165459_stisnic_005.fits dilloncalspec -5 -6.792 -6.949 -7.130
ZTF ZTF spectra/dilloncalspec/bd_17d4708_stisnic_007.fits dilloncalspec -5 -9.607 -9.333 -9.257
ZTF ZTF spectra/dilloncalspec/1812095_stisnic_005.fits dilloncalspec -5 -11.718 -11.789 -11.930
ZTF ZTF spectra/dilloncalspec/hd106252_stis_005.fits dilloncalspec -5 -7.628 -7.234 -7.150
