survey version standard standard_catagory shift ZTFD-g ZTFD-r ZTFD-i 
ZTFD ZTFD spectra/calspec23/hd163466_stis_005.fits calspec23 0 6.83 6.9 7.032
ZTFD ZTFD spectra/calspec23/hz4_stis_008.fits calspec23 0 14.411 14.726 15.019
ZTFD ZTFD spectra/calspec23/bd_75d325_stis_006.fits calspec23 0 9.243 9.829 10.254
ZTFD ZTFD spectra/calspec23/alpha_lyr_stis_011.fits calspec23 0 -0.113 0.18 0.425
ZTFD ZTFD spectra/calspec23/hd180609_stis_006.fits calspec23 0 9.364 9.521 9.69
ZTFD ZTFD spectra/calspec23/bd11d3759_stis_003.fits calspec23 0 12.053 10.497 8.918
ZTFD ZTFD spectra/calspec23/hz43b_stis_005.fits calspec23 0 14.667 13.568 12.261
ZTFD ZTFD spectra/calspec23/hd128998_stis_003.fits calspec23 0 5.676 5.97 6.21
ZTFD ZTFD spectra/calspec23/ngc6681_8_stis_002.fits calspec23 0 16.619 nan nan
ZTFD ZTFD spectra/calspec23/ngc6681_2_stis_002.fits calspec23 0 16.046 nan nan
ZTFD ZTFD spectra/calspec23/hd200775_stis_001.fits calspec23 0 7.497 7.185 7.069
ZTFD ZTFD spectra/calspec23/agk_81d266_stisnic_007.fits calspec23 0 11.626 12.223 12.652
ZTFD ZTFD spectra/calspec23/hd160617_stis_005.fits calspec23 0 8.883 8.581 8.496
ZTFD ZTFD spectra/calspec23/hd142331_stis_005.fits calspec23 0 8.977 8.506 8.395
ZTFD ZTFD spectra/calspec23/hd159222_stis_008.fits calspec23 0 6.754 6.33 6.247
ZTFD ZTFD spectra/calspec23/bd54d1216_stis_005.fits calspec23 0 9.858 9.563 9.485
ZTFD ZTFD spectra/calspec23/hd167060_stis_005.fits calspec23 0 9.155 8.739 8.644
ZTFD ZTFD spectra/calspec23/bd21d0607_stis_006.fits calspec23 0 9.364 9.091 9.021
ZTFD ZTFD spectra/calspec23/bd29d2091_stis_006.fits calspec23 0 10.441 10.086 9.978
ZTFD ZTFD spectra/calspec23/hs2027_stis_006.fits calspec23 0 16.434 16.881 17.281
ZTFD ZTFD spectra/calspec23/ngc6681_11_stis_002.fits calspec23 0 15.654 nan nan
ZTFD ZTFD spectra/calspec23/hd074000_stis_006.fits calspec23 0 9.79 9.539 9.476
ZTFD ZTFD spectra/calspec23/wd1026_453_stis_007.fits calspec23 0 15.877 16.423 16.831
ZTFD ZTFD spectra/calspec23/hd14943_stis_005.fits calspec23 0 5.878 5.953 6.097
ZTFD ZTFD spectra/calspec23/ngc6681_5_stis_002.fits calspec23 0 15.852 nan nan
ZTFD ZTFD spectra/calspec23/bd_28d4211_stis_005.fits calspec23 0 10.223 10.816 11.251
ZTFD ZTFD spectra/calspec23/bd02d3375_stis_006.fits calspec23 0 10.105 9.786 9.685
ZTFD ZTFD spectra/calspec23/hd106252_stis_008.fits calspec23 0 7.638 7.235 7.15
ZTFD ZTFD spectra/calspec23/hd111980_stis_006.fits calspec23 0 8.559 8.205 8.103
ZTFD ZTFD spectra/calspec23/hd2811_stis_004.fits calspec23 0 7.477 7.579 7.714
ZTFD ZTFD spectra/calspec23/delumi_stis_004.fits calspec23 0 4.212 4.479 4.703
ZTFD ZTFD spectra/calspec23/hd60753_stis_004.fits calspec23 0 6.517 6.842 7.101
ZTFD ZTFD spectra/calspec23/etauma_stis_007.fits calspec23 0 1.593 2.054 2.393
ZTFD ZTFD spectra/calspec23/lamlep_stis_007.fits calspec23 0 4.015 4.531 4.914
ZTFD ZTFD spectra/calspec23/hd031128_stis_006.fits calspec23 0 9.296 8.981 8.893
ZTFD ZTFD spectra/calspec23/hd172728_stis_002.fits calspec23 0 5.565 5.886 6.145
ZTFD ZTFD spectra/calspec23/109vir_stis_003.fits calspec23 0 3.578 3.865 4.098
ZTFD ZTFD spectra/calspec23/sdssj151421_stis_005.fits calspec23 0 15.681 16.153 16.521
ZTFD ZTFD spectra/calspec23/bd_17d4708_stisnic_007.fits calspec23 0 9.613 9.333 9.257
ZTFD ZTFD spectra/calspec23/10lac_stis_007.fits calspec23 0 4.641 5.097 5.447
ZTFD ZTFD spectra/calspec23/ngc6681_1_stis_002.fits calspec23 0 15.766 nan nan
ZTFD ZTFD spectra/calspec23/sirius_stis_005.fits calspec23 0 -1.589 -1.283 -1.024
ZTFD ZTFD spectra/calspec23/hd93521_stis_007.fits calspec23 0 6.77 7.254 7.631
ZTFD ZTFD spectra/calspec23/sigori_stis_001.fits calspec23 0 3.576 4.073 4.445
