survey version standard standard_catagory shift ZTF_g ZTF_r ZTF_i 
ZTF ZTF spectra/dilloncalspec/kf06t2_stiswfcnic_002.fits dilloncalspec -50 -14.442 -13.546 -13.206
ZTF ZTF spectra/dilloncalspec/1743045_stisnic_005.fits dilloncalspec -50 -13.540 -13.525 -13.608
ZTF ZTF spectra/dilloncalspec/c26202_stiswfcnic_002.fits dilloncalspec -50 -16.675 -16.339 -16.251
ZTF ZTF spectra/dilloncalspec/hz21_stis_006.fits dilloncalspec -50 -14.420 -14.957 -15.379
ZTF ZTF spectra/dilloncalspec/hd031128_stis_005.fits dilloncalspec -50 -9.281 -8.986 -8.894
ZTF ZTF spectra/dilloncalspec/alpha_lyr_stis_010.fits dilloncalspec -50 0.104 -0.173 -0.418
ZTF ZTF spectra/dilloncalspec/hd163466_stis_005.fits dilloncalspec -50 -6.828 -6.896 -7.027
ZTF ZTF spectra/dilloncalspec/hd111980_stis_005.fits dilloncalspec -50 -8.542 -8.210 -8.105
ZTF ZTF spectra/dilloncalspec/snap1_stisnic_007.fits dilloncalspec -50 -15.473 -15.921 -16.251
ZTF ZTF spectra/dilloncalspec/hd93521_stis_006.fits dilloncalspec -50 -6.790 -7.242 -7.621
ZTF ZTF spectra/dilloncalspec/1805292_stisnic_005.fits dilloncalspec -50 -12.236 -12.390 -12.567
ZTF ZTF spectra/dilloncalspec/p041c_stisnic_008.fits dilloncalspec -50 -12.215 -11.834 -11.746
ZTF ZTF spectra/dilloncalspec/etauma_stis_005.fits dilloncalspec -50 -1.613 -2.045 -2.386
ZTF ZTF spectra/dilloncalspec/hz43b_stis_005.fits dilloncalspec -50 -14.632 -13.597 -12.290
ZTF ZTF spectra/dilloncalspec/hs2027_stis_005.fits dilloncalspec -50 -16.445 -16.866 -17.266
ZTF ZTF spectra/dilloncalspec/hz4_stis_007.fits dilloncalspec -50 -14.412 -14.714 -15.009
ZTF ZTF spectra/dilloncalspec/bd26d2606_stis_005.fits dilloncalspec -50 -9.842 -9.583 -9.503
ZTF ZTF spectra/dilloncalspec/sf1615_001a_stisnic_008.fits dilloncalspec -50 -16.995 -16.523 -16.357
ZTF ZTF spectra/dilloncalspec/lamlep_stis_005.fits dilloncalspec -50 -4.034 -4.519 -4.904
ZTF ZTF spectra/dilloncalspec/hd200654_stis_005.fits dilloncalspec -50 -9.321 -8.866 -8.670
ZTF ZTF spectra/dilloncalspec/agk_81d266_stisnic_007.fits dilloncalspec -50 -11.648 -12.210 -12.641
ZTF ZTF spectra/dilloncalspec/hd160617_stis_005.fits dilloncalspec -50 -8.867 -8.586 -8.497
ZTF ZTF spectra/dilloncalspec/grw_70d5824_stiswfcnic_002.fits dilloncalspec -50 -12.595 -13.007 -13.357
ZTF ZTF spectra/dilloncalspec/hd180609_stis_005.fits dilloncalspec -50 -9.366 -9.515 -9.685
ZTF ZTF spectra/dilloncalspec/p177d_stisnic_008.fits dilloncalspec -50 -13.700 -13.286 -13.170
ZTF ZTF spectra/dilloncalspec/gd153_stiswfcnic_002.fits dilloncalspec -50 -13.103 -13.625 -14.040
ZTF ZTF spectra/dilloncalspec/bd54d1216_stis_005.fits dilloncalspec -50 -9.842 -9.567 -9.486
ZTF ZTF spectra/dilloncalspec/bd29d2091_stis_005.fits dilloncalspec -50 -10.423 -10.092 -9.980
ZTF ZTF spectra/dilloncalspec/wd0947_857_stis_005.fits dilloncalspec -50 -15.515 -16.037 -16.451
ZTF ZTF spectra/dilloncalspec/hd14943_stis_005.fits dilloncalspec -50 -5.876 -5.950 -6.092
ZTF ZTF spectra/dilloncalspec/2m003618_stiswfcnic_003.fits dilloncalspec -50 -20.321 -19.098 -16.649
ZTF ZTF spectra/dilloncalspec/bd_28d4211_stis_005.fits dilloncalspec -50 -10.245 -10.802 -11.240
ZTF ZTF spectra/dilloncalspec/p330e_stiswfcnic_002.fits dilloncalspec -50 -13.227 -12.817 -12.703
ZTF ZTF spectra/dilloncalspec/hd009051_stis_005.fits dilloncalspec -50 -9.248 -8.646 -8.398
ZTF ZTF spectra/dilloncalspec/bd_75d325_stis_005.fits dilloncalspec -50 -9.272 -9.819 -10.248
ZTF ZTF spectra/dilloncalspec/hd074000_stis_005.fits dilloncalspec -50 -9.777 -9.543 -9.477
ZTF ZTF spectra/dilloncalspec/g191b2b_stiswfcnic_002.fits dilloncalspec -50 -11.512 -12.060 -12.485
ZTF ZTF spectra/dilloncalspec/hd185975_stis_005.fits dilloncalspec -50 -8.332 -7.893 -7.778
ZTF ZTF spectra/dilloncalspec/wd1026_453_stis_005.fits dilloncalspec -50 -15.888 -16.400 -16.810
ZTF ZTF spectra/dilloncalspec/bd02d3375_stis_005.fits dilloncalspec -50 -10.089 -9.791 -9.687
ZTF ZTF spectra/dilloncalspec/lds749b_stisnic_007.fits dilloncalspec -50 -14.554 -14.827 -15.079
ZTF ZTF spectra/dilloncalspec/mucol_stis_005.fits dilloncalspec -50 -4.902 -5.406 -5.805
ZTF ZTF spectra/dilloncalspec/1732526_stisnic_005.fits dilloncalspec -50 -12.465 -12.615 -12.796
ZTF ZTF spectra/dilloncalspec/ksi2ceti_stis_005.fits dilloncalspec -50 -4.124 -4.436 -4.705
ZTF ZTF spectra/dilloncalspec/hd165459_stisnic_005.fits dilloncalspec -50 -6.793 -6.943 -7.125
ZTF ZTF spectra/dilloncalspec/bd_17d4708_stisnic_007.fits dilloncalspec -50 -9.598 -9.337 -9.257
ZTF ZTF spectra/dilloncalspec/1812095_stisnic_005.fits dilloncalspec -50 -11.717 -11.785 -11.925
ZTF ZTF spectra/dilloncalspec/hd106252_stis_005.fits dilloncalspec -50 -7.615 -7.240 -7.151
