survey version standard standard_catagory shift DES-g DES-r DES-i DES-z 
DES DES spectra/calspec23/ngc6681_2_stis_002.fits calspec23 -25 16.064 nan nan nan
DES DES spectra/calspec23/hd200775_stis_001.fits calspec23 -25 7.509 7.193 7.077 7.1
DES DES spectra/calspec23/agk_81d266_stisnic_007.fits calspec23 -25 11.639 12.234 12.64 12.973
DES DES spectra/calspec23/hd160617_stis_005.fits calspec23 -25 8.896 8.592 8.505 8.489
DES DES spectra/calspec23/hd142331_stis_005.fits calspec23 -25 8.988 8.516 8.405 8.37
DES DES spectra/calspec23/hd159222_stis_008.fits calspec23 -25 6.767 6.341 6.255 6.24
DES DES spectra/calspec23/bd54d1216_stis_005.fits calspec23 -25 9.87 9.574 9.494 9.484
DES DES spectra/calspec23/hd167060_stis_005.fits calspec23 -25 9.168 8.749 8.653 8.628
DES DES spectra/calspec23/bd21d0607_stis_006.fits calspec23 -25 9.377 9.102 9.03 9.021
DES DES spectra/calspec23/bd29d2091_stis_006.fits calspec23 -25 10.452 10.097 9.988 9.96
DES DES spectra/calspec23/hs2027_stis_006.fits calspec23 -25 16.444 16.892 17.27 17.597
DES DES spectra/calspec23/ngc6681_11_stis_002.fits calspec23 -25 15.671 nan nan nan
DES DES spectra/calspec23/hd074000_stis_006.fits calspec23 -25 9.803 9.55 9.485 9.481
DES DES spectra/calspec23/wd1026_453_stis_007.fits calspec23 -25 15.894 16.434 16.82 17.137
DES DES spectra/calspec23/hd14943_stis_005.fits calspec23 -25 5.901 5.965 6.097 6.18
DES DES spectra/calspec23/ngc6681_5_stis_002.fits calspec23 -25 15.867 nan nan nan
DES DES spectra/calspec23/bd_28d4211_stis_005.fits calspec23 -25 10.234 10.827 11.239 11.577
DES DES spectra/calspec23/bd02d3375_stis_006.fits calspec23 -25 10.116 9.797 9.695 9.667
DES DES spectra/calspec23/hd106252_stis_008.fits calspec23 -25 7.65 7.246 7.159 7.146
DES DES spectra/calspec23/hd111980_stis_006.fits calspec23 -25 8.572 8.216 8.113 8.083
DES DES spectra/calspec23/hd2811_stis_004.fits calspec23 -25 7.497 7.59 7.717 7.768
DES DES spectra/calspec23/delumi_stis_004.fits calspec23 -25 4.234 4.49 4.701 4.793
DES DES spectra/calspec23/hd60753_stis_004.fits calspec23 -25 6.533 6.853 7.098 7.25
DES DES spectra/calspec23/etauma_stis_007.fits calspec23 -25 1.611 2.065 2.386 2.607
DES DES spectra/calspec23/lamlep_stis_007.fits calspec23 -25 4.028 4.542 4.904 5.184
DES DES spectra/calspec23/hd031128_stis_006.fits calspec23 -25 9.308 8.992 8.903 8.886
DES DES spectra/calspec23/hd172728_stis_002.fits calspec23 -25 5.584 5.897 6.142 6.263
DES DES spectra/calspec23/109vir_stis_003.fits calspec23 -25 3.599 3.876 4.096 4.184
DES DES spectra/calspec23/sdssj151421_stis_005.fits calspec23 -25 15.703 16.165 16.511 16.805
DES DES spectra/calspec23/bd_17d4708_stisnic_007.fits calspec23 -25 9.626 9.344 9.266 9.252
DES DES spectra/calspec23/10lac_stis_007.fits calspec23 -25 4.655 5.108 5.438 5.705
DES DES spectra/calspec23/ngc6681_1_stis_002.fits calspec23 -25 15.786 nan nan nan
DES DES spectra/calspec23/sirius_stis_005.fits calspec23 -25 -1.566 -1.271 -1.028 -0.894
DES DES spectra/calspec23/hd93521_stis_007.fits calspec23 -25 6.783 7.264 7.622 7.91
DES DES spectra/calspec23/sigori_stis_001.fits calspec23 -25 3.59 4.084 4.435 4.719
