survey version standard standard_catagory shift CFA3K-B CFA3K-V CFA3K-r CFA3K-i 
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd059612_v2.fits stis_ngsl_v2 0 5.07915141198682 4.852082421435924 4.864961749185224 4.919404824261467
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd093329_v2.fits stis_ngsl_v2 0 8.843357384458757 8.74251498292399 8.841021169588398 9.002178608645186
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd086986_v2.fits stis_ngsl_v2 0 8.10274324710983 7.968048379417869 8.03729383454171 8.15740061979272
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd039833_v2.fits stis_ngsl_v2 0 8.230187168613059 7.635662471320199 7.457038302930539 7.348322171589914
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_gl15b_v2.fits stis_ngsl_v2 0 9.557678303764343 8.200657543894181 7.484954010143153 6.556750622793374
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd001461_v2.fits stis_ngsl_v2 0 7.087766336299796 6.460178520807247 6.276999853899128 6.157824492654229
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_g18-54_v2.fits stis_ngsl_v2 0 11.208248929396445 10.719652305812186 10.575535235563713 10.466420898530787
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd124425_v2.fits stis_ngsl_v2 0 6.336564539596046 5.889756186933472 5.781454881302779 5.723481988106003
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd068988_v2.fits stis_ngsl_v2 0 8.815285377688246 8.204678016576398 8.020904342249874 7.91608935006822
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd155763_v2.fits stis_ngsl_v2 0 3.04200777058332 3.1163997889173314 3.3039991914783404 3.5909564576061763
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd058551_v2.fits stis_ngsl_v2 0 6.964152551923177 6.523413636661029 6.413886168834993 6.345374788539183
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd017072_v2.fits stis_ngsl_v2 0 7.2002351542615015 6.594456179646823 6.382883167266148 6.192721472540531
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd284248_v2.fits stis_ngsl_v2 0 9.661280410886095 9.243135045766284 9.134102536999752 9.076861634275202
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd037202_v2.fits stis_ngsl_v2 0 2.7230426289155454 2.862412062531345 3.0561003421147395 3.3543245603985854
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd018078_v2.fits stis_ngsl_v2 0 8.45493719475869 8.229935777457836 8.225021872471107 8.324680748648335
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_mmj6490_v2.fits stis_ngsl_v2 0 11.03414191425155 10.910905746520765 11.018919036217287 11.202731123301435
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd126511_v2.fits stis_ngsl_v2 0 9.062929591583648 8.365744340475988 8.13422122105711 7.975464139004175
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd079158_v2.fits stis_ngsl_v2 0 5.185085243990254 5.2669344267062925 5.4373381638320675 5.735168984921935
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd110073_v2.fits stis_ngsl_v2 0 4.607262657034709 4.639817966972728 4.810742931007426 5.106173747372201
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_cd-691618_v2.fits stis_ngsl_v2 0 9.156708737886971 9.253104491794353 9.45331128645092 9.762207961438053
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_bd423607_v2.fits stis_ngsl_v2 0 10.709379058882414 10.265606593177804 10.158884212482711 10.08504965959735
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd187879_v2.fits stis_ngsl_v2 0 5.618187289733679 5.641172662840571 5.791032344048195 6.0269331550640155
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd203638_v2.fits stis_ngsl_v2 0 6.426257104086072 5.371072993925047 4.990160467221771 4.700716629557463
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_vgkcom_v2.fits stis_ngsl_v2 0 8.298026015652939 6.896046170768319 6.188843140322104 4.673300326908895
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_mmj6476_v2.fits stis_ngsl_v2 0 11.5911096213288 11.289612914709114 11.28483175415094 11.351996304011559
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd055496_v2.fits stis_ngsl_v2 0 9.28133472921152 8.426625216167984 8.13726538209487 7.892192279531749
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd126614_v2.fits stis_ngsl_v2 0 9.55213248123046 8.803716084669116 8.561338370177772 8.416863594557993
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd099648_v2.fits stis_ngsl_v2 0 5.888700771322415 4.971606038136436 4.666118669770406 4.436990840290226
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_bd+413306_v2.fits stis_ngsl_v2 0 9.620993648901782 8.894026930167062 8.618718969669288 8.395794444749898
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd170737_v2.fits stis_ngsl_v2 0 8.876781487433677 8.132061388750902 7.859344034458993 7.613831351720699
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_g63-26_v2.fits stis_ngsl_v2 0 12.680000043235632 12.239641672204211 12.12399722204935 12.063427913211223
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd076291_v2.fits stis_ngsl_v2 0 6.749575302861149 5.742125119698603 5.364038178790584 5.055280945251693
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd345957_v2.fits stis_ngsl_v2 0 9.3811707638743 8.901706785915849 8.74553331970083 8.609259891721399
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd078362_v2.fits stis_ngsl_v2 0 4.982290188946368 4.633724598672895 4.594171537894234 4.651571943592942
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_bd442051_v2.fits stis_ngsl_v2 0 10.174553600757475 8.803229087241945 8.129559173714334 7.238869932020376
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd142703_v2.fits stis_ngsl_v2 0 6.34193463437975 6.086948105087298 6.087605301872228 6.13082946014987
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_vbnvul_v2.fits stis_ngsl_v2 0 11.19700397185989 10.598605678995256 10.375842485723574 10.127307765341664
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd166283_v2.fits stis_ngsl_v2 0 8.013716901857611 7.78132322092544 7.812450644832276 7.9287307592420015
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd137759_v2.fits stis_ngsl_v2 0 4.595364952751143 3.628345573767842 3.322284887747927 3.0427751460908086
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd175156_v2.fits stis_ngsl_v2 0 5.256057550189918 5.069056336902435 5.0898742989876 5.160961695685402
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd037763_v2.fits stis_ngsl_v2 0 6.217871132856167 5.1989286832419275 4.805096516279847 4.509343525675569
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd044007_v2.fits stis_ngsl_v2 0 8.826862345739977 8.0587205009646 7.768142963091919 7.491458176883655
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd101107_v2.fits stis_ngsl_v2 0 5.9348157711667495 5.603166062228198 5.556845999668888 5.577022097457516
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd187111_v2.fits stis_ngsl_v2 0 8.889556613815165 7.763965478851809 7.2942652421340215 6.823994201332561
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd038510_v2.fits stis_ngsl_v2 0 8.684006472164933 8.184663618887015 8.046161019359875 7.939524311397446
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd063077_v2.fits stis_ngsl_v2 0 5.885837524397764 5.375283340620509 5.238041060530418 5.126942674934164
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd175305_v2.fits stis_ngsl_v2 0 8.026861062988297 7.350444114731044 7.1230916143608995 6.926892396990987
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd124547_v2.fits stis_ngsl_v2 0 6.095855227090474 4.854477728793956 4.358468517453571 3.9358600477393404
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd015089_v2.fits stis_ngsl_v2 0 4.7608600733694955 4.655014223633952 4.77984441719314 5.034908649025113
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd013520_v2.fits stis_ngsl_v2 0 6.144628087941771 4.80044666601286 4.247129671493938 3.7462295295703116
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd019019_v2.fits stis_ngsl_v2 0 7.426654662738993 6.905028117699434 6.759331718923154 6.680089209747806
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd190073_v2.fits stis_ngsl_v2 0 7.93390937674405 7.810756688509731 7.866714685143045 7.989293881562404
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd175805_v2.fits stis_ngsl_v2 0 8.180651162376401 7.668000878728936 7.54878334714125 7.510320906887629
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd194453_v2.fits stis_ngsl_v2 0 6.737300307841596 6.727608054277692 6.878392132806035 7.109916667357667
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd061064_v2.fits stis_ngsl_v2 0 5.4811625517469365 5.03888243572079 4.964940635528856 4.9840952685083275
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd134439_v2.fits stis_ngsl_v2 0 10.143908021162185 9.505242452360346 9.281389924343763 9.096066243999632
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd026630_v2.fits stis_ngsl_v2 0 5.031983222244871 4.14553962556619 3.816615250614529 3.5506696236283206
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd096446_v2.fits stis_ngsl_v2 0 6.544866440396286 6.648449249250493 6.843769056362697 7.138181569905549
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_g180-24_v2.fits stis_ngsl_v2 0 10.311533813080962 9.876439422598992 9.750294852674333 9.63909926995992
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd080607_v2.fits stis_ngsl_v2 0 9.837220374493453 9.112214316589913 8.87892597718136 8.739715104735177
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd141795_v2.fits stis_ngsl_v2 0 3.8544321666939383 3.682964623605351 3.757247213448242 3.922785045556396
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd157244_v2.fits stis_ngsl_v2 0 4.187414789215274 2.8573428533286074 2.3553094242111574 1.9566880651918632
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd111515_v2.fits stis_ngsl_v2 0 8.756424344280143 8.114326428363334 7.914358651618433 7.751465051824277
CFA3K CFA3K spectra/stis_ngsl_v2/h_stis_ngsl_hd107582_v2.fits stis_ngsl_v2 0 8.780594006232393 8.196501046426 8.017581114410078 7.880266910297043
CFA3K CFA3K spectra/calspec23/bd26d2606_stis_006.fits calspec23 0 10.118052591278014 9.71508175843601 9.598455690065265 9.499113810749451
CFA3K CFA3K spectra/calspec23/wd0308_565_stis_009.fits calspec23 0 14.00608601286495 14.09164270358114 14.311586040033472 14.633604990319109
CFA3K CFA3K spectra/calspec23/sdss132811_stis_004.fits calspec23 0 17.18673707893723 17.05071053035942 17.241029772915976 17.48038391105414
CFA3K CFA3K spectra/calspec23/hz21_stis_007.fits calspec23 0 14.37214305905505 14.645498661587137 14.919947820208986 15.32745578415979
CFA3K CFA3K spectra/calspec23/gj7541a_stis_004.fits calspec23 0 12.333789089323256 12.280763920392044 12.380621173205522 12.570002063048955
CFA3K CFA3K spectra/calspec23/ngc6681_3_stis_002.fits calspec23 0 nan nan nan nan
CFA3K CFA3K spectra/calspec23/16cygb_stis_004.fits calspec23 0 6.840427416498691 6.234325149701409 6.045838719430802 5.917179132447381
CFA3K CFA3K spectra/calspec23/hd38949_stis_007.fits calspec23 0 8.319684645400047 7.798430469948624 7.646286236241633 7.552008569680333
CFA3K CFA3K spectra/calspec23/hd115169_stis_003.fits calspec23 0 9.840385846722716 9.253397224395037 9.07128471375822 8.940726017224195
CFA3K CFA3K spectra/calspec23/feige34_stis_006.fits calspec23 0 10.849646899545741 11.135008850686038 11.408073747370263 11.782570259799636
CFA3K CFA3K spectra/calspec23/18sco_stis_005.fits calspec23 0 6.080796480048163 5.494877189190024 5.3178670895655396 5.193150048585971
CFA3K CFA3K spectra/calspec23/ngc6681_9_stis_002.fits calspec23 0 nan nan nan nan
CFA3K CFA3K spectra/calspec23/hd209458_stisnic_008.fits calspec23 0 8.15898137610426 7.651107798622586 7.512030343743612 7.429857593834531
CFA3K CFA3K spectra/calspec23/wd0320_539_stis_005.fits calspec23 0 14.713450945206299 14.913726880004479 15.178627644280905 15.570437957269329
CFA3K CFA3K spectra/calspec23/mucol_stis_007.fits calspec23 0 4.884317628138674 5.1117454340754875 5.370547840786888 5.755125973431473
CFA3K CFA3K spectra/calspec23/ngc6681_12_stis_002.fits calspec23 0 nan nan nan nan
CFA3K CFA3K spectra/calspec23/hz43_stis_005.fits calspec23 0 12.62483787743903 12.880876742810909 13.154419537949078 13.556519073807225
CFA3K CFA3K spectra/calspec23/hd101452_stis_003.fits calspec23 0 7.80879820145353 7.524315546821793 7.517008905270239 7.578976307442859
CFA3K CFA3K spectra/calspec23/ngc2506g31_stis_003.fits calspec23 0 18.55962504255967 17.931447771310662 17.722818661373093 17.56634507033926
CFA3K CFA3K spectra/calspec23/hd158485_stis_005.fits calspec23 0 6.620173299363674 6.47349338451858 6.553222763193362 6.700422640508223
CFA3K CFA3K spectra/calspec23/ksi2ceti_stis_006.fits calspec23 0 4.226655137804303 4.248113756638578 4.41304782046467 4.667476191956035
CFA3K CFA3K spectra/calspec23/hd37962_stis_010.fits calspec23 0 8.434831812615359 7.850002303153335 7.670751922352271 7.541006002347289
CFA3K CFA3K spectra/calspec23/ngc6681_10_stis_002.fits calspec23 0 nan nan nan nan
CFA3K CFA3K spectra/calspec23/hd116405_stis_006.fits calspec23 0 8.263669306691805 8.294954812796938 8.463396894529492 8.725915259457368
CFA3K CFA3K spectra/calspec23/hd009051_stis_007.fits calspec23 0 9.695796079655986 8.955646167247465 8.680997812407579 8.410065136421954
CFA3K CFA3K spectra/calspec23/ngc6681_4_stis_002.fits calspec23 0 nan nan nan nan
CFA3K CFA3K spectra/calspec23/hd55677_stis_004.fits calspec23 0 9.524945342413774 9.435760046497766 9.533593294580129 9.703246106112205
CFA3K CFA3K spectra/calspec23/feige110_stisnic_008.fits calspec23 0 11.542536934516727 11.799389494228972 12.070102149574286 12.46706672345969
CFA3K CFA3K spectra/calspec23/hd185975_stis_007.fits calspec23 0 8.734061762188263 8.110635366597958 7.915335579412575 7.776370541521456
CFA3K CFA3K spectra/calspec23/hd200654_stis_007.fits calspec23 0 9.668647591958466 9.10702513672286 8.893789442959761 8.678194447476882
CFA3K CFA3K spectra/calspec23/hz44_stis_006.fits calspec23 0 11.37985053380586 11.622957277878466 11.895561644827115 12.305374907928305
CFA3K CFA3K spectra/calspec23/ngc6681_7_stis_002.fits calspec23 0 nan nan nan nan
CFA3K CFA3K spectra/calspec23/ngc6681_6_stis_002.fits calspec23 0 nan nan nan nan
CFA3K CFA3K spectra/calspec23/wd0947_857_stis_007.fits calspec23 0 15.498106226336029 15.733361173662981 16.00314012866853 16.403885484547367
CFA3K CFA3K spectra/calspec23/hd205905_stis_009.fits calspec23 0 7.314912232966793 6.746295959541488 6.577868647228446 6.470568431508142
CFA3K CFA3K spectra/calspec23/eta1dor_stis_004.fits calspec23 0 5.6697965237331145 5.6641171203649385 5.824930002057141 6.068926580777199
CFA3K CFA3K spectra/calspec23/sun_reference_stis_002.fits calspec23 0 -26.130550060276907 -26.73367664681221 -26.92995399938623 -27.05095713984642
CFA3K CFA3K spectra/calspec23/hd163466_stis_005.fits calspec23 0 7.033504646249724 6.843003153478815 6.888642832371912 7.003093097714324
CFA3K CFA3K spectra/calspec23/hz4_stis_008.fits calspec23 0 14.584304061522369 14.483701782439443 14.684811251993093 14.967833831307745
CFA3K CFA3K spectra/calspec23/bd_75d325_stis_006.fits calspec23 0 9.215067838966613 9.497874286996147 9.776945406320525 10.19091099595754
CFA3K CFA3K spectra/calspec23/alpha_lyr_stis_011.fits calspec23 0 0.024931526032086482 0.0011211001995942403 0.15187249268190386 0.38372210426966646
CFA3K CFA3K spectra/calspec23/hd180609_stis_006.fits calspec23 0 9.545629273308746 9.414108275526559 9.503087006770823 9.657522565075043
CFA3K CFA3K spectra/calspec23/bd11d3759_stis_003.fits calspec23 0 12.809928782189603 11.386636410797482 10.66449818639217 9.08757157631363
CFA3K CFA3K spectra/calspec23/hz43b_stis_005.fits calspec23 0 15.059036723193033 14.290545351813936 13.705084424623518 12.404325425338692
CFA3K CFA3K spectra/calspec23/hd128998_stis_003.fits calspec23 0 5.811574355164033 5.790516748197572 5.941686753524938 6.169808217771142
CFA3K CFA3K spectra/calspec23/ngc6681_8_stis_002.fits calspec23 0 nan nan nan nan
CFA3K CFA3K spectra/calspec23/ngc6681_2_stis_002.fits calspec23 0 nan nan nan nan
CFA3K CFA3K spectra/calspec23/hd200775_stis_001.fits calspec23 0 7.728892717721187 7.380451022456985 7.2107398847486985 7.0771131095198045
CFA3K CFA3K spectra/calspec23/agk_81d266_stisnic_007.fits calspec23 0 11.60141834492199 11.888030043169419 12.170590820824291 12.587493214968761
CFA3K CFA3K spectra/calspec23/hd160617_stis_005.fits calspec23 0 9.156289911486917 8.731760010476439 8.602627612212089 8.494091010387601
CFA3K CFA3K spectra/calspec23/hd142331_stis_005.fits calspec23 0 9.351247922211938 8.731282790247764 8.533896209668331 8.39519665281499
CFA3K CFA3K spectra/calspec23/hd159222_stis_008.fits calspec23 0 7.115411797980388 6.529824064255347 6.3548382407927635 6.2436735958409395
CFA3K CFA3K spectra/calspec23/bd54d1216_stis_005.fits calspec23 0 10.133469745686613 9.707052486867358 9.582893116109737 9.48207721338599
CFA3K CFA3K spectra/calspec23/hd167060_stis_005.fits calspec23 0 9.511340556564074 8.935585208141138 8.763922277065998 8.642842390708632
CFA3K CFA3K spectra/calspec23/bd21d0607_stis_006.fits calspec23 0 9.630030072257624 9.224694471760703 9.109865440052022 9.017285369204634
CFA3K CFA3K spectra/calspec23/bd29d2091_stis_006.fits calspec23 0 10.732629452391832 10.26199127629657 10.111059787177805 9.978775880290746
CFA3K CFA3K spectra/calspec23/hs2027_stis_006.fits calspec23 0 16.429469988454382 16.62713156543037 16.836749151671444 17.217831320641366
CFA3K CFA3K spectra/calspec23/ngc6681_11_stis_002.fits calspec23 0 nan nan nan nan
CFA3K CFA3K spectra/calspec23/hd074000_stis_006.fits calspec23 0 10.048100713693367 9.661367993056203 9.55662591582503 9.471913908595747
CFA3K CFA3K spectra/calspec23/wd1026_453_stis_007.fits calspec23 0 15.889104311786662 16.104048567349462 16.371569781357746 16.768742753141083
CFA3K CFA3K spectra/calspec23/hd14943_stis_005.fits calspec23 0 6.086624811166732 5.890545433702211 5.941201533076385 6.066346079278007
CFA3K CFA3K spectra/calspec23/ngc6681_5_stis_002.fits calspec23 0 nan nan nan nan
CFA3K CFA3K spectra/calspec23/bd_28d4211_stis_005.fits calspec23 0 10.198338698328088 10.479694470925807 10.763427160028538 11.185177067652683
CFA3K CFA3K spectra/calspec23/bd02d3375_stis_006.fits calspec23 0 10.379641382445962 9.945146113566778 9.808587635965193 9.68530783198358
CFA3K CFA3K spectra/calspec23/hd106252_stis_008.fits calspec23 0 7.98434098276678 7.424852773894532 7.258840053516388 7.147199883088846
CFA3K CFA3K spectra/calspec23/hd111980_stis_006.fits calspec23 0 8.863006249804892 8.378493010683766 8.228596358818344 8.103133285230276
CFA3K CFA3K spectra/calspec23/hd2811_stis_004.fits calspec23 0 7.661487724243794 7.506539991534066 7.566457524422778 7.687352300106114
CFA3K CFA3K spectra/calspec23/delumi_stis_004.fits calspec23 0 4.357550985429962 4.314468050235451 4.452653708112401 4.664323096545485
CFA3K CFA3K spectra/calspec23/hd60753_stis_004.fits calspec23 0 6.59580552254443 6.654211969605658 6.81197473197614 7.059149805087725
CFA3K CFA3K spectra/calspec23/etauma_stis_007.fits calspec23 0 1.6491963340670162 1.7881768031745122 2.01284087976924 2.3403805360859495
CFA3K CFA3K spectra/calspec23/lamlep_stis_007.fits calspec23 0 4.027471584148567 4.235594826910411 4.484442742565709 4.855105510322049
CFA3K CFA3K spectra/calspec23/hd031128_stis_006.fits calspec23 0 9.579634618268129 9.135002427162377 9.002905818747486 8.891581775604502
CFA3K CFA3K spectra/calspec23/hd172728_stis_002.fits calspec23 0 5.675650069694419 5.6971736156763555 5.856060654312086 6.102879083997711
CFA3K CFA3K spectra/calspec23/109vir_stis_003.fits calspec23 0 3.7089411428635537 3.6913781512700052 3.8373205385306908 4.058937871981073
CFA3K CFA3K spectra/calspec23/sdssj151421_stis_005.fits calspec23 0 15.737958180361696 15.862632367551146 16.10550706666999 16.462662552616564
CFA3K CFA3K spectra/calspec23/bd_17d4708_stisnic_007.fits calspec23 0 9.88017208827493 9.472113789914388 9.352297031927147 9.254288851753627
CFA3K CFA3K spectra/calspec23/10lac_stis_007.fits calspec23 0 4.666138908490896 4.833765996587459 5.055595722706269 5.392118248135405
CFA3K CFA3K spectra/calspec23/ngc6681_1_stis_002.fits calspec23 0 nan nan nan nan
CFA3K CFA3K spectra/calspec23/sirius_stis_005.fits calspec23 0 -1.4562936707024234 -1.466496476615315 -1.3127752218965647 -1.067379828299038
CFA3K CFA3K spectra/calspec23/hd93521_stis_007.fits calspec23 0 6.783546297456108 6.976897379652609 7.209303649728331 7.573571901580299
CFA3K CFA3K spectra/calspec23/sigori_stis_001.fits calspec23 0 3.5959989277596756 3.7861414140538696 4.029042907429379 4.38662886410668
