survey version standard standard_catagory shift DES-g DES-r DES-i DES-z 
DES DES spectra/calspec23/ngc6681_2_stis_002.fits calspec23 -20 16.065 nan nan nan
DES DES spectra/calspec23/hd200775_stis_001.fits calspec23 -20 7.508 7.193 7.077 7.1
DES DES spectra/calspec23/agk_81d266_stisnic_007.fits calspec23 -20 11.641 12.236 12.642 12.974
DES DES spectra/calspec23/hd160617_stis_005.fits calspec23 -20 8.894 8.592 8.505 8.489
DES DES spectra/calspec23/hd142331_stis_005.fits calspec23 -20 8.985 8.516 8.404 8.37
DES DES spectra/calspec23/hd159222_stis_008.fits calspec23 -20 6.764 6.34 6.256 6.24
DES DES spectra/calspec23/bd54d1216_stis_005.fits calspec23 -20 9.869 9.573 9.494 9.484
DES DES spectra/calspec23/hd167060_stis_005.fits calspec23 -20 9.165 8.749 8.653 8.628
DES DES spectra/calspec23/bd21d0607_stis_006.fits calspec23 -20 9.375 9.102 9.03 9.021
DES DES spectra/calspec23/bd29d2091_stis_006.fits calspec23 -20 10.45 10.097 9.988 9.959
DES DES spectra/calspec23/hs2027_stis_006.fits calspec23 -20 16.445 16.893 17.271 17.598
DES DES spectra/calspec23/ngc6681_11_stis_002.fits calspec23 -20 15.67 nan nan nan
DES DES spectra/calspec23/hd074000_stis_006.fits calspec23 -20 9.801 9.55 9.485 9.481
DES DES spectra/calspec23/wd1026_453_stis_007.fits calspec23 -20 15.896 16.436 16.821 17.138
DES DES spectra/calspec23/hd14943_stis_005.fits calspec23 -20 5.9 5.965 6.097 6.18
DES DES spectra/calspec23/ngc6681_5_stis_002.fits calspec23 -20 15.867 nan nan nan
DES DES spectra/calspec23/bd_28d4211_stis_005.fits calspec23 -20 10.236 10.829 11.24 11.578
DES DES spectra/calspec23/bd02d3375_stis_006.fits calspec23 -20 10.115 9.796 9.695 9.667
DES DES spectra/calspec23/hd106252_stis_008.fits calspec23 -20 7.647 7.245 7.159 7.146
DES DES spectra/calspec23/hd111980_stis_006.fits calspec23 -20 8.569 8.215 8.113 8.083
DES DES spectra/calspec23/hd2811_stis_004.fits calspec23 -20 7.497 7.591 7.717 7.768
DES DES spectra/calspec23/delumi_stis_004.fits calspec23 -20 4.234 4.491 4.701 4.793
DES DES spectra/calspec23/hd60753_stis_004.fits calspec23 -20 6.533 6.854 7.099 7.251
DES DES spectra/calspec23/etauma_stis_007.fits calspec23 -20 1.612 2.066 2.387 2.607
DES DES spectra/calspec23/lamlep_stis_007.fits calspec23 -20 4.03 4.543 4.905 5.185
DES DES spectra/calspec23/hd031128_stis_006.fits calspec23 -20 9.306 8.992 8.902 8.886
DES DES spectra/calspec23/hd172728_stis_002.fits calspec23 -20 5.585 5.898 6.143 6.264
DES DES spectra/calspec23/109vir_stis_003.fits calspec23 -20 3.599 3.877 4.097 4.184
DES DES spectra/calspec23/sdssj151421_stis_005.fits calspec23 -20 15.704 16.167 16.512 16.806
DES DES spectra/calspec23/bd_17d4708_stisnic_007.fits calspec23 -20 9.624 9.344 9.266 9.252
DES DES spectra/calspec23/10lac_stis_007.fits calspec23 -20 4.656 5.109 5.44 5.706
DES DES spectra/calspec23/ngc6681_1_stis_002.fits calspec23 -20 15.785 nan nan nan
DES DES spectra/calspec23/sirius_stis_005.fits calspec23 -20 -1.565 -1.27 -1.027 -0.894
DES DES spectra/calspec23/hd93521_stis_007.fits calspec23 -20 6.785 7.266 7.623 7.911
DES DES spectra/calspec23/sigori_stis_001.fits calspec23 -20 3.592 4.086 4.436 4.72
