survey version standard standard_catagory shift SDSS-G SDSS-R SDSS-I SDSS-Z SDSS-g SDSS-r SDSS-i SDSS-z 
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd095418_v2.fits stis_ngsl_v2 0 -2.279 -2.492 -2.695 -2.865 -2.279 -2.492 -2.695 -2.865
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd148513_v2.fits stis_ngsl_v2 0 -6.168 -4.905 -4.455 -4.162 -6.168 -4.905 -4.455 -4.162
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd169191_v2.fits stis_ngsl_v2 0 -5.895 -4.844 -4.502 -4.310 -5.895 -4.844 -4.502 -4.310
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd095241_v2.fits stis_ngsl_v2 0 -6.263 -5.868 -5.761 -5.741 -6.263 -5.868 -5.761 -5.741
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd023439_v2.fits stis_ngsl_v2 0 -8.500 -7.902 -7.708 -7.622 -8.500 -7.902 -7.708 -7.622
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_lhs10_v2.fits stis_ngsl_v2 0 -13.603 -11.959 -9.879 -8.739 -13.603 -11.959 -9.879 -8.739
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g260-36_v2.fits stis_ngsl_v2 0 -11.695 -10.962 -10.744 -10.649 -11.695 -10.962 -10.744 -10.649
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd128987_v2.fits stis_ngsl_v2 0 -7.655 -7.126 -7.010 -6.984 -7.655 -7.126 -7.010 -6.984
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd025975_v2.fits stis_ngsl_v2 0 -6.544 -5.813 -5.625 -5.539 -6.544 -5.813 -5.625 -5.539
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd022049_v2.fits stis_ngsl_v2 0 -4.148 -3.432 -3.234 -3.161 -4.148 -3.432 -3.234 -3.161
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd119971_v2.fits stis_ngsl_v2 0 -6.171 -4.999 -4.556 -4.291 -6.171 -4.999 -4.556 -4.291
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd073710_v2.fits stis_ngsl_v2 0 -6.921 -6.134 -5.913 -5.791 -6.921 -6.134 -5.913 -5.791
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd149161_v2.fits stis_ngsl_v2 0 -5.662 -4.323 -3.776 -3.463 -5.662 -4.323 -3.776 -3.463
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd079349_v2.fits stis_ngsl_v2 0 -9.348 -7.968 -7.344 -6.970 -9.348 -7.968 -7.344 -6.970
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd217357_v2.fits stis_ngsl_v2 0 -8.677 -7.317 -6.765 -6.471 -8.677 -7.317 -6.765 -6.471
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd111786_v2.fits stis_ngsl_v2 0 -6.163 -6.136 -6.183 -6.258 -6.163 -6.136 -6.183 -6.258
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd166991_v2.fits stis_ngsl_v2 0 -6.764 -6.896 -7.052 -7.185 -6.764 -6.896 -7.052 -7.185
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd059612_v2.fits stis_ngsl_v2 0 -4.898 -4.871 -4.932 -4.861 -4.898 -4.871 -4.932 -4.861
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd093329_v2.fits stis_ngsl_v2 0 -8.694 -8.844 -9.001 -9.079 -8.694 -8.844 -9.001 -9.079
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd086986_v2.fits stis_ngsl_v2 0 -7.944 -8.042 -8.159 -8.229 -7.944 -8.042 -8.159 -8.229
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd039833_v2.fits stis_ngsl_v2 0 -7.915 -7.465 -7.367 -7.359 -7.915 -7.465 -7.367 -7.359
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_gl15b_v2.fits stis_ngsl_v2 0 -9.014 -7.502 -6.653 -6.160 -9.014 -7.502 -6.653 -6.160
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd001461_v2.fits stis_ngsl_v2 0 -6.756 -6.286 -6.179 -6.147 -6.756 -6.286 -6.179 -6.147
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g18-54_v2.fits stis_ngsl_v2 0 -10.945 -10.584 -10.485 -10.476 -10.945 -10.584 -10.485 -10.476
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd124425_v2.fits stis_ngsl_v2 0 -6.076 -5.790 -5.738 -5.767 -6.076 -5.790 -5.738 -5.767
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd068988_v2.fits stis_ngsl_v2 0 -8.492 -8.029 -7.934 -7.935 -8.492 -8.029 -7.934 -7.935
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd155763_v2.fits stis_ngsl_v2 0 -2.957 -3.304 -3.579 -3.773 -2.957 -3.304 -3.579 -3.773
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd058551_v2.fits stis_ngsl_v2 0 -6.709 -6.422 -6.362 -6.370 -6.709 -6.422 -6.362 -6.370
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd017072_v2.fits stis_ngsl_v2 0 -6.891 -6.395 -6.219 -6.147 -6.891 -6.395 -6.219 -6.147
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd284248_v2.fits stis_ngsl_v2 0 -9.422 -9.141 -9.093 -9.107 -9.422 -9.141 -9.093 -9.107
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd037202_v2.fits stis_ngsl_v2 0 -2.670 -3.049 -3.348 -3.538 -2.670 -3.049 -3.348 -3.538
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd018078_v2.fits stis_ngsl_v2 0 -8.272 -8.228 -8.327 -8.387 -8.272 -8.228 -8.327 -8.387
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_mmj6490_v2.fits stis_ngsl_v2 0 -10.872 -11.023 -11.199 -11.321 -10.872 -11.023 -11.199 -11.321
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd126511_v2.fits stis_ngsl_v2 0 -8.707 -8.144 -7.998 -7.959 -8.707 -8.144 -7.998 -7.959
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd079158_v2.fits stis_ngsl_v2 0 -5.107 -5.436 -5.721 -5.950 -5.107 -5.436 -5.721 -5.950
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd110073_v2.fits stis_ngsl_v2 0 -4.510 -4.809 -5.093 -5.310 -4.510 -4.809 -5.093 -5.310
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_cd-691618_v2.fits stis_ngsl_v2 0 -9.088 -9.452 -9.748 -10.004 -9.088 -9.452 -9.748 -10.004
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd423607_v2.fits stis_ngsl_v2 0 -10.460 -10.166 -10.103 -10.093 -10.460 -10.166 -10.103 -10.093
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd187879_v2.fits stis_ngsl_v2 0 -5.532 -5.792 -6.020 -6.209 -5.532 -5.792 -6.020 -6.209
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd203638_v2.fits stis_ngsl_v2 0 -5.935 -5.005 -4.736 -4.570 -5.935 -5.005 -4.736 -4.570
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_vgkcom_v2.fits stis_ngsl_v2 0 -7.676 -6.280 -4.798 -4.027 -7.676 -6.280 -4.798 -4.027
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_mmj6476_v2.fits stis_ngsl_v2 0 -11.375 -11.290 -11.357 -11.426 -11.375 -11.290 -11.357 -11.426
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd055496_v2.fits stis_ngsl_v2 0 -8.867 -8.150 -7.925 -7.797 -8.867 -8.150 -7.925 -7.797
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd126614_v2.fits stis_ngsl_v2 0 -9.175 -8.570 -8.439 -8.393 -9.175 -8.570 -8.439 -8.393
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd099648_v2.fits stis_ngsl_v2 0 -5.445 -4.679 -4.466 -4.362 -5.445 -4.679 -4.466 -4.362
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd+413306_v2.fits stis_ngsl_v2 0 -9.262 -8.631 -8.425 -8.329 -9.262 -8.631 -8.425 -8.329
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd170737_v2.fits stis_ngsl_v2 0 -8.512 -7.873 -7.645 -7.535 -8.512 -7.873 -7.645 -7.535
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g63-26_v2.fits stis_ngsl_v2 0 -12.431 -12.131 -12.077 -12.122 -12.431 -12.131 -12.077 -12.122
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd076291_v2.fits stis_ngsl_v2 0 -6.280 -5.380 -5.092 -4.930 -6.280 -5.380 -5.092 -4.930
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd345957_v2.fits stis_ngsl_v2 0 -9.121 -8.756 -8.630 -8.614 -9.121 -8.756 -8.630 -8.614
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd078362_v2.fits stis_ngsl_v2 0 -4.752 -4.599 -4.657 -4.738 -4.752 -4.599 -4.657 -4.738
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd442051_v2.fits stis_ngsl_v2 0 -9.628 -8.148 -7.328 -6.867 -9.628 -8.148 -7.328 -6.867
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd142703_v2.fits stis_ngsl_v2 0 -6.148 -6.093 -6.138 -6.205 -6.148 -6.093 -6.138 -6.205
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_vbnvul_v2.fits stis_ngsl_v2 0 -10.909 -10.392 -10.162 -9.965 -10.909 -10.392 -10.162 -9.965
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd166283_v2.fits stis_ngsl_v2 0 -7.821 -7.817 -7.930 -8.031 -7.821 -7.817 -7.930 -8.031
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd137759_v2.fits stis_ngsl_v2 0 -4.123 -3.339 -3.079 -2.899 -4.123 -3.339 -3.079 -2.899
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd175156_v2.fits stis_ngsl_v2 0 -5.100 -5.095 -5.166 -5.229 -5.100 -5.095 -5.166 -5.229
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd037763_v2.fits stis_ngsl_v2 0 -5.749 -4.819 -4.545 -4.385 -5.749 -4.819 -4.545 -4.385
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd044007_v2.fits stis_ngsl_v2 0 -8.460 -7.783 -7.526 -7.390 -8.460 -7.783 -7.526 -7.390
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd101107_v2.fits stis_ngsl_v2 0 -5.714 -5.563 -5.585 -5.665 -5.714 -5.563 -5.585 -5.665
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd187111_v2.fits stis_ngsl_v2 0 -8.390 -7.319 -6.874 -6.613 -8.390 -7.319 -6.874 -6.613
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd038510_v2.fits stis_ngsl_v2 0 -8.410 -8.055 -7.959 -7.940 -8.410 -8.055 -7.959 -7.940
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd063077_v2.fits stis_ngsl_v2 0 -5.606 -5.248 -5.147 -5.125 -5.606 -5.248 -5.147 -5.125
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd175305_v2.fits stis_ngsl_v2 0 -7.688 -7.134 -6.955 -6.858 -7.688 -7.134 -6.955 -6.858
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd124547_v2.fits stis_ngsl_v2 0 -5.549 -4.380 -3.981 -3.745 -5.549 -4.380 -3.981 -3.745
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd015089_v2.fits stis_ngsl_v2 0 -4.600 -4.780 -5.024 -5.212 -4.600 -4.780 -5.024 -5.212
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd013520_v2.fits stis_ngsl_v2 0 -5.563 -4.272 -3.799 -3.494 -5.563 -4.272 -3.799 -3.494
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd019019_v2.fits stis_ngsl_v2 0 -7.141 -6.767 -6.696 -6.717 -7.141 -6.767 -6.696 -6.717
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd190073_v2.fits stis_ngsl_v2 0 -7.782 -7.864 -8.000 -8.012 -7.782 -7.864 -8.000 -8.012
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd175805_v2.fits stis_ngsl_v2 0 -7.894 -7.555 -7.523 -7.563 -7.894 -7.555 -7.523 -7.563
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd194453_v2.fits stis_ngsl_v2 0 -6.619 -6.880 -7.102 -7.246 -6.619 -6.880 -7.102 -7.246
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd061064_v2.fits stis_ngsl_v2 0 -5.220 -4.969 -4.994 -5.026 -5.220 -4.969 -4.994 -5.026
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd134439_v2.fits stis_ngsl_v2 0 -9.816 -9.291 -9.124 -9.022 -9.816 -9.291 -9.124 -9.022
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd026630_v2.fits stis_ngsl_v2 0 -4.616 -3.831 -3.582 -3.461 -4.616 -3.831 -3.582 -3.461
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd096446_v2.fits stis_ngsl_v2 0 -6.479 -6.843 -7.125 -7.376 -6.479 -6.843 -7.125 -7.376
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g180-24_v2.fits stis_ngsl_v2 0 -10.065 -9.760 -9.658 -9.657 -10.065 -9.760 -9.658 -9.657
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd080607_v2.fits stis_ngsl_v2 0 -9.468 -8.887 -8.761 -8.721 -9.468 -8.887 -8.761 -8.721
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd141795_v2.fits stis_ngsl_v2 0 -3.676 -3.760 -3.919 -4.060 -3.676 -3.760 -3.919 -4.060
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd157244_v2.fits stis_ngsl_v2 0 -3.597 -2.377 -2.001 -1.757 -3.597 -2.377 -2.001 -1.757
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd111515_v2.fits stis_ngsl_v2 0 -8.424 -7.925 -7.776 -7.718 -8.424 -7.925 -7.776 -7.718
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd107582_v2.fits stis_ngsl_v2 0 -8.472 -8.027 -7.902 -7.864 -8.472 -8.027 -7.902 -7.864
SDSS SDSS spectra/calspec23/bd26d2606_stis_006.fits calspec23 0 -9.887 -9.608 -9.518 -9.499 -9.887 -9.608 -9.518 -9.499
SDSS SDSS spectra/calspec23/wd0308_565_stis_009.fits calspec23 0 -13.938 -14.313 -14.619 -14.911 -13.938 -14.313 -14.619 -14.911
SDSS SDSS spectra/calspec23/sdss132811_stis_004.fits calspec23 0 -17.022 -17.252 -17.473 -17.635 -17.022 -17.252 -17.473 -17.635
SDSS SDSS spectra/calspec23/hz21_stis_007.fits calspec23 0 -14.373 -14.917 -15.304 -15.660 -14.373 -14.917 -15.304 -15.660
SDSS SDSS spectra/calspec23/gj7541a_stis_004.fits calspec23 0 -12.225 -12.381 -12.563 -12.775 -12.225 -12.381 -12.563 -12.775
SDSS SDSS spectra/calspec23/ngc6681_3_stis_002.fits calspec23 0 -16.670 nan nan nan -16.670 nan nan nan
SDSS SDSS spectra/calspec23/16cygb_stis_004.fits calspec23 0 -6.519 -6.055 -5.938 -5.911 -6.519 -6.055 -5.938 -5.911
SDSS SDSS spectra/calspec23/hd38949_stis_007.fits calspec23 0 -8.034 -7.654 -7.570 -7.568 -8.034 -7.654 -7.570 -7.568
SDSS SDSS spectra/calspec23/hd115169_stis_003.fits calspec23 0 -9.528 -9.081 -8.962 -8.929 -9.528 -9.081 -8.962 -8.929
SDSS SDSS spectra/calspec23/feige34_stis_006.fits calspec23 0 -10.853 -11.405 -11.765 -12.062 -10.853 -11.405 -11.765 -12.062
SDSS SDSS spectra/calspec23/18sco_stis_005.fits calspec23 0 -5.766 -5.327 -5.213 -5.188 -5.766 -5.327 -5.213 -5.188
SDSS SDSS spectra/calspec23/ngc6681_9_stis_002.fits calspec23 0 -15.739 nan nan nan -15.739 nan nan nan
SDSS SDSS spectra/calspec23/hd209458_stisnic_008.fits calspec23 0 -7.876 -7.520 -7.446 -7.453 -7.876 -7.520 -7.446 -7.453
SDSS SDSS spectra/calspec23/wd0320_539_stis_005.fits calspec23 0 -14.683 -15.178 -15.549 -15.887 -14.683 -15.178 -15.549 -15.887
SDSS SDSS spectra/calspec23/mucol_stis_007.fits calspec23 0 -4.865 -5.368 -5.734 -6.059 -4.865 -5.368 -5.734 -6.059
SDSS SDSS spectra/calspec23/ngc6681_12_stis_002.fits calspec23 0 -16.998 nan nan nan -16.998 nan nan nan
SDSS SDSS spectra/calspec23/hz43_stis_005.fits calspec23 0 -12.617 -13.152 -13.535 -13.878 -12.617 -13.152 -13.535 -13.878
SDSS SDSS spectra/calspec23/hd101452_stis_003.fits calspec23 0 -7.598 -7.522 -7.584 -7.662 -7.598 -7.522 -7.584 -7.662
SDSS SDSS spectra/calspec23/ngc2506g31_stis_003.fits calspec23 0 -18.239 -17.733 -17.588 -17.544 -18.239 -17.733 -17.588 -17.544
SDSS SDSS spectra/calspec23/hd158485_stis_005.fits calspec23 0 -6.452 -6.558 -6.699 -6.818 -6.452 -6.558 -6.699 -6.818
SDSS SDSS spectra/calspec23/ksi2ceti_stis_006.fits calspec23 0 -4.117 -4.415 -4.657 -4.832 -4.117 -4.415 -4.657 -4.832
SDSS SDSS spectra/calspec23/hd37962_stis_010.fits calspec23 0 -8.123 -7.680 -7.562 -7.531 -8.123 -7.680 -7.562 -7.531
SDSS SDSS spectra/calspec23/ngc6681_10_stis_002.fits calspec23 0 -18.164 nan nan nan -18.164 nan nan nan
SDSS SDSS spectra/calspec23/hd116405_stis_006.fits calspec23 0 -8.159 -8.464 -8.715 -8.896 -8.159 -8.464 -8.715 -8.896
SDSS SDSS spectra/calspec23/hd009051_stis_007.fits calspec23 0 -9.335 -8.696 -8.444 -8.310 -9.335 -8.696 -8.444 -8.310
SDSS SDSS spectra/calspec23/ngc6681_4_stis_002.fits calspec23 0 -15.880 nan nan nan -15.880 nan nan nan
SDSS SDSS spectra/calspec23/hd55677_stis_004.fits calspec23 0 -9.379 -9.537 -9.700 -9.808 -9.379 -9.537 -9.700 -9.808
SDSS SDSS spectra/calspec23/feige110_stisnic_008.fits calspec23 0 -11.533 -12.068 -12.445 -12.783 -11.533 -12.068 -12.445 -12.783
SDSS SDSS spectra/calspec23/hd185975_stis_007.fits calspec23 0 -8.406 -7.925 -7.797 -7.765 -8.406 -7.925 -7.797 -7.765
SDSS SDSS spectra/calspec23/hd200654_stis_007.fits calspec23 0 -9.385 -8.907 -8.708 -8.610 -9.385 -8.907 -8.708 -8.610
SDSS SDSS spectra/calspec23/hz44_stis_006.fits calspec23 0 -11.368 -11.893 -12.282 -12.635 -11.368 -11.893 -12.282 -12.635
SDSS SDSS spectra/calspec23/ngc6681_7_stis_002.fits calspec23 0 -15.407 nan nan nan -15.407 nan nan nan
SDSS SDSS spectra/calspec23/ngc6681_6_stis_002.fits calspec23 0 -15.949 nan nan nan -15.949 nan nan nan
SDSS SDSS spectra/calspec23/wd0947_857_stis_007.fits calspec23 0 -15.485 -16.002 -16.382 -16.725 -15.485 -16.002 -16.382 -16.725
SDSS SDSS spectra/calspec23/hd205905_stis_009.fits calspec23 0 -7.008 -6.586 -6.489 -6.477 -7.008 -6.586 -6.489 -6.477
SDSS SDSS spectra/calspec23/eta1dor_stis_004.fits calspec23 0 -5.548 -5.827 -6.060 -6.232 -5.548 -5.827 -6.060 -6.232
SDSS SDSS spectra/calspec23/sun_reference_stis_002.fits calspec23 0 26.446 26.923 27.030 27.049 26.446 26.923 27.030 27.049
SDSS SDSS spectra/calspec23/hd163466_stis_005.fits calspec23 0 -6.852 -6.893 -7.004 -7.108 -6.852 -6.893 -7.004 -7.108
SDSS SDSS spectra/calspec23/hz4_stis_008.fits calspec23 0 -14.436 -14.693 -14.953 -15.233 -14.436 -14.693 -14.953 -15.233
SDSS SDSS spectra/calspec23/bd_75d325_stis_006.fits calspec23 0 -9.219 -9.774 -10.167 -10.519 -9.219 -9.774 -10.167 -10.519
SDSS SDSS spectra/calspec23/alpha_lyr_stis_011.fits calspec23 0 0.104 -0.154 -0.375 -0.533 0.104 -0.154 -0.375 -0.533
SDSS SDSS spectra/calspec23/hd180609_stis_006.fits calspec23 0 -9.383 -9.507 -9.655 -9.772 -9.383 -9.507 -9.655 -9.772
SDSS SDSS spectra/calspec23/bd11d3759_stis_003.fits calspec23 0 -12.189 -10.737 -9.232 -8.407 -12.189 -10.737 -9.232 -8.407
SDSS SDSS spectra/calspec23/hz43b_stis_005.fits calspec23 0 -14.729 -13.744 -12.529 -11.868 -14.729 -13.744 -12.529 -11.868
SDSS SDSS spectra/calspec23/hd128998_stis_003.fits calspec23 0 -5.684 -5.944 -6.162 -6.314 -5.684 -5.944 -6.162 -6.314
SDSS SDSS spectra/calspec23/ngc6681_8_stis_002.fits calspec23 0 -16.631 nan nan nan -16.631 nan nan nan
SDSS SDSS spectra/calspec23/ngc6681_2_stis_002.fits calspec23 0 -16.058 nan nan nan -16.058 nan nan nan
SDSS SDSS spectra/calspec23/hd200775_stis_001.fits calspec23 0 -7.524 -7.205 -7.108 -7.086 -7.524 -7.205 -7.108 -7.086
SDSS SDSS spectra/calspec23/agk_81d266_stisnic_007.fits calspec23 0 -11.605 -12.168 -12.564 -12.920 -11.605 -12.168 -12.564 -12.920
SDSS SDSS spectra/calspec23/hd160617_stis_005.fits calspec23 0 -8.916 -8.612 -8.514 -8.495 -8.916 -8.612 -8.514 -8.495
SDSS SDSS spectra/calspec23/hd142331_stis_005.fits calspec23 0 -9.026 -8.543 -8.417 -8.381 -9.026 -8.543 -8.417 -8.381
SDSS SDSS spectra/calspec23/hd159222_stis_008.fits calspec23 0 -6.801 -6.363 -6.262 -6.248 -6.801 -6.363 -6.262 -6.248
SDSS SDSS spectra/calspec23/bd54d1216_stis_005.fits calspec23 0 -9.892 -9.592 -9.501 -9.489 -9.892 -9.592 -9.501 -9.489
SDSS SDSS spectra/calspec23/hd167060_stis_005.fits calspec23 0 -9.201 -8.773 -8.663 -8.637 -9.201 -8.773 -8.663 -8.637
SDSS SDSS spectra/calspec23/bd21d0607_stis_006.fits calspec23 0 -9.396 -9.119 -9.036 -9.027 -9.396 -9.119 -9.036 -9.027
SDSS SDSS spectra/calspec23/bd29d2091_stis_006.fits calspec23 0 -10.477 -10.121 -10.000 -9.967 -10.477 -10.121 -10.000 -9.967
SDSS SDSS spectra/calspec23/hs2027_stis_006.fits calspec23 0 -16.414 -16.835 -17.195 -17.536 -16.414 -16.835 -17.195 -17.536
SDSS SDSS spectra/calspec23/ngc6681_11_stis_002.fits calspec23 0 -15.677 nan nan nan -15.677 nan nan nan
SDSS SDSS spectra/calspec23/hd074000_stis_006.fits calspec23 0 -9.821 -9.565 -9.490 -9.485 -9.821 -9.565 -9.490 -9.485
SDSS SDSS spectra/calspec23/wd1026_453_stis_007.fits calspec23 0 -15.865 -16.371 -16.747 -17.087 -15.865 -16.371 -16.747 -17.087
SDSS SDSS spectra/calspec23/hd14943_stis_005.fits calspec23 0 -5.901 -5.946 -6.066 -6.182 -5.901 -5.946 -6.066 -6.182
SDSS SDSS spectra/calspec23/ngc6681_5_stis_002.fits calspec23 0 -15.871 nan nan nan -15.871 nan nan nan
SDSS SDSS spectra/calspec23/bd_28d4211_stis_005.fits calspec23 0 -10.199 -10.760 -11.161 -11.523 -10.199 -10.760 -11.161 -11.523
SDSS SDSS spectra/calspec23/bd02d3375_stis_006.fits calspec23 0 -10.139 -9.819 -9.706 -9.675 -10.139 -9.819 -9.706 -9.675
SDSS SDSS spectra/calspec23/hd106252_stis_008.fits calspec23 0 -7.682 -7.267 -7.166 -7.152 -7.682 -7.267 -7.166 -7.152
SDSS SDSS spectra/calspec23/hd111980_stis_006.fits calspec23 0 -8.597 -8.238 -8.124 -8.092 -8.597 -8.238 -8.124 -8.092
SDSS SDSS spectra/calspec23/hd2811_stis_004.fits calspec23 0 -7.494 -7.571 -7.688 -7.776 -7.494 -7.571 -7.688 -7.776
SDSS SDSS spectra/calspec23/delumi_stis_004.fits calspec23 0 -4.222 -4.455 -4.658 -4.799 -4.222 -4.455 -4.658 -4.799
SDSS SDSS spectra/calspec23/hd60753_stis_004.fits calspec23 0 -6.514 -6.812 -7.050 -7.237 -6.514 -6.812 -7.050 -7.237
SDSS SDSS spectra/calspec23/etauma_stis_007.fits calspec23 0 -1.586 -2.012 -2.325 -2.582 -1.586 -2.012 -2.325 -2.582
SDSS SDSS spectra/calspec23/lamlep_stis_007.fits calspec23 0 -4.000 -4.482 -4.836 -5.145 -4.000 -4.482 -4.836 -5.145
SDSS SDSS spectra/calspec23/hd031128_stis_006.fits calspec23 0 -9.331 -9.012 -8.911 -8.892 -9.331 -9.012 -8.911 -8.892
SDSS SDSS spectra/calspec23/hd172728_stis_002.fits calspec23 0 -5.568 -5.857 -6.094 -6.262 -5.568 -5.857 -6.094 -6.262
SDSS SDSS spectra/calspec23/109vir_stis_003.fits calspec23 0 -3.585 -3.840 -4.052 -4.190 -3.585 -3.840 -4.052 -4.190
SDSS SDSS spectra/calspec23/sdssj151421_stis_005.fits calspec23 0 -15.680 -16.107 -16.444 -16.760 -15.680 -16.107 -16.444 -16.760
SDSS SDSS spectra/calspec23/bd_17d4708_stisnic_007.fits calspec23 0 -9.646 -9.361 -9.273 -9.258 -9.646 -9.361 -9.273 -9.258
SDSS SDSS spectra/calspec23/10lac_stis_007.fits calspec23 0 -4.629 -5.054 -5.375 -5.666 -4.629 -5.054 -5.375 -5.666
SDSS SDSS spectra/calspec23/ngc6681_1_stis_002.fits calspec23 0 -15.784 nan nan nan -15.784 nan nan nan
SDSS SDSS spectra/calspec23/sirius_stis_005.fits calspec23 0 1.580 1.311 1.077 0.897 1.580 1.311 1.077 0.897
SDSS SDSS spectra/calspec23/hd93521_stis_007.fits calspec23 0 -6.755 -7.206 -7.555 -7.867 -6.755 -7.206 -7.555 -7.867
SDSS SDSS spectra/calspec23/sigori_stis_001.fits calspec23 0 -3.563 -4.028 -4.368 -4.677 -3.563 -4.028 -4.368 -4.677
