survey version standard standard_catagory shift DES-g DES-r DES-i DES-z 
DES DES spectra/calspec23/hd116405_stis_006.fits calspec23 0 -8.180 -8.512 -8.771 -8.899
DES DES spectra/calspec23/hd009051_stis_007.fits calspec23 0 -9.268 -8.642 -8.407 -8.283
DES DES spectra/calspec23/ngc6681_4_stis_002.fits calspec23 0 -15.884 nan nan nan
DES DES spectra/calspec23/hd55677_stis_004.fits calspec23 0 -9.387 -9.568 -9.739 -9.797
DES DES spectra/calspec23/feige110_stisnic_008.fits calspec23 0 -11.575 -12.139 -12.525 -12.837
DES DES spectra/calspec23/hd185975_stis_007.fits calspec23 0 -8.353 -7.894 -7.786 -7.754
DES DES spectra/calspec23/hd200654_stis_007.fits calspec23 0 -9.340 -8.864 -8.679 -8.590
DES DES spectra/calspec23/hz44_stis_006.fits calspec23 0 -11.409 -11.966 -12.365 -12.692
DES DES spectra/calspec23/ngc6681_7_stis_002.fits calspec23 0 -15.327 nan nan nan
DES DES spectra/calspec23/ngc6681_6_stis_002.fits calspec23 0 -15.951 nan nan nan
DES DES spectra/calspec23/wd0947_857_stis_007.fits calspec23 0 -15.523 -16.074 -16.462 -16.781
DES DES spectra/calspec23/hd205905_stis_009.fits calspec23 0 -6.961 -6.562 -6.483 -6.469
DES DES spectra/calspec23/eta1dor_stis_004.fits calspec23 0 -5.564 -5.872 -6.112 -6.233
DES DES spectra/calspec23/sun_reference_stis_002.fits calspec23 0 26.496 26.949 27.042 27.053
DES DES spectra/calspec23/hd163466_stis_005.fits calspec23 0 -6.849 -6.913 -7.035 -7.105
DES DES spectra/calspec23/hz4_stis_008.fits calspec23 0 -14.438 -14.745 -15.017 -15.277
DES DES spectra/calspec23/bd_75d325_stis_006.fits calspec23 0 -9.264 -9.848 -10.250 -10.576
DES DES spectra/calspec23/alpha_lyr_stis_011.fits calspec23 0 0.089 -0.197 -0.426 -0.531
DES DES spectra/calspec23/hd180609_stis_006.fits calspec23 0 -9.386 -9.535 -9.693 -9.766
DES DES spectra/calspec23/bd11d3759_stis_003.fits calspec23 0 -11.989 -10.486 -8.974 -8.298
DES DES spectra/calspec23/hz43b_stis_005.fits calspec23 0 -14.650 -13.563 -12.309 -11.786
DES DES spectra/calspec23/hd128998_stis_003.fits calspec23 0 -5.699 -5.986 -6.211 -6.310
DES DES spectra/calspec23/ngc6681_8_stis_002.fits calspec23 0 -16.634 nan nan nan
DES DES spectra/calspec23/ngc6681_2_stis_002.fits calspec23 0 -16.065 nan nan nan
DES DES spectra/calspec23/hd200775_stis_001.fits calspec23 0 -7.504 -7.190 -7.076 -7.102
DES DES spectra/calspec23/agk_81d266_stisnic_007.fits calspec23 0 -11.649 -12.242 -12.647 -12.978
DES DES spectra/calspec23/hd160617_stis_005.fits calspec23 0 -8.887 -8.590 -8.505 -8.489
DES DES spectra/calspec23/hd142331_stis_005.fits calspec23 0 -8.973 -8.513 -8.404 -8.369
DES DES spectra/calspec23/hd159222_stis_008.fits calspec23 0 -6.752 -6.338 -6.256 -6.240
DES DES spectra/calspec23/bd54d1216_stis_005.fits calspec23 0 -9.861 -9.571 -9.494 -9.484
DES DES spectra/calspec23/hd167060_stis_005.fits calspec23 0 -9.154 -8.746 -8.653 -8.627
DES DES spectra/calspec23/bd21d0607_stis_006.fits calspec23 0 -9.369 -9.100 -9.029 -9.021
DES DES spectra/calspec23/bd29d2091_stis_006.fits calspec23 0 -10.442 -10.094 -9.988 -9.959
DES DES spectra/calspec23/hs2027_stis_006.fits calspec23 0 -16.452 -16.898 -17.276 -17.603
DES DES spectra/calspec23/ngc6681_11_stis_002.fits calspec23 0 -15.667 nan nan nan
DES DES spectra/calspec23/hd074000_stis_006.fits calspec23 0 -9.795 -9.548 -9.485 -9.481
DES DES spectra/calspec23/wd1026_453_stis_007.fits calspec23 0 -15.902 -16.442 -16.827 -17.142
DES DES spectra/calspec23/hd14943_stis_005.fits calspec23 0 -5.897 -5.967 -6.100 -6.180
DES DES spectra/calspec23/ngc6681_5_stis_002.fits calspec23 0 -15.864 nan nan nan
DES DES spectra/calspec23/bd_28d4211_stis_005.fits calspec23 0 -10.244 -10.835 -11.245 -11.582
DES DES spectra/calspec23/bd02d3375_stis_006.fits calspec23 0 -10.108 -9.794 -9.695 -9.667
DES DES spectra/calspec23/hd106252_stis_008.fits calspec23 0 -7.636 -7.243 -7.159 -7.145
DES DES spectra/calspec23/hd111980_stis_006.fits calspec23 0 -8.561 -8.213 -8.113 -8.082
DES DES spectra/calspec23/hd2811_stis_004.fits calspec23 0 -7.495 -7.593 -7.719 -7.767
DES DES spectra/calspec23/delumi_stis_004.fits calspec23 0 -4.235 -4.494 -4.704 -4.792
DES DES spectra/calspec23/hd60753_stis_004.fits calspec23 0 -6.537 -6.857 -7.102 -7.252
DES DES spectra/calspec23/etauma_stis_007.fits calspec23 0 -1.617 -2.072 -2.391 -2.610
DES DES spectra/calspec23/lamlep_stis_007.fits calspec23 0 -4.037 -4.549 -4.910 -5.189
DES DES spectra/calspec23/hd031128_stis_006.fits calspec23 0 -9.299 -8.990 -8.902 -8.886
DES DES spectra/calspec23/hd172728_stis_002.fits calspec23 0 -5.588 -5.902 -6.146 -6.264
DES DES spectra/calspec23/109vir_stis_003.fits calspec23 0 -3.601 -3.880 -4.100 -4.184
DES DES spectra/calspec23/sdssj151421_stis_005.fits calspec23 0 -15.707 -16.173 -16.517 -16.811
DES DES spectra/calspec23/bd_17d4708_stisnic_007.fits calspec23 0 -9.618 -9.342 -9.266 -9.252
DES DES spectra/calspec23/10lac_stis_007.fits calspec23 0 -4.662 -5.114 -5.444 -5.710
DES DES spectra/calspec23/ngc6681_1_stis_002.fits calspec23 0 -15.784 nan nan nan
DES DES spectra/calspec23/sirius_stis_005.fits calspec23 0 1.564 1.266 1.024 0.893
DES DES spectra/calspec23/hd93521_stis_007.fits calspec23 0 -6.791 -7.272 -7.628 -7.915
DES DES spectra/calspec23/sigori_stis_001.fits calspec23 0 -3.598 -4.091 -4.441 -4.724
