survey version standard standard_catagory shift PS1-g PS1-r PS1-i PS1-z 
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd111515_v2.fits stis_ngsl_v2 0 8.3431 7.9081 7.7607 7.7127
PS1 PS1 spectra/stis_ngsl_v2/h_stis_ngsl_hd107582_v2.fits stis_ngsl_v2 0 8.3989 8.0109 7.8872 7.8586
PS1 PS1 spectra/calspec23/bd26d2606_stis_006.fits calspec23 0 9.8388 9.5914 9.5052 9.4886
PS1 PS1 spectra/calspec23/wd0308_565_stis_009.fits calspec23 0 13.9449 14.297 14.6144 14.861
PS1 PS1 spectra/calspec23/sdss132811_stis_004.fits calspec23 0 17.0025 17.2335 17.4675 17.6603
PS1 PS1 spectra/calspec23/hz21_stis_007.fits calspec23 0 14.4081 14.9044 15.3021 15.6006
PS1 PS1 spectra/calspec23/gj7541a_stis_004.fits calspec23 0 12.2182 12.3684 12.5571 12.7337
PS1 PS1 spectra/calspec23/ngc6681_3_stis_002.fits calspec23 0 16.6617 nan nan nan
PS1 PS1 spectra/calspec23/16cygb_stis_004.fits calspec23 0 6.444 6.0391 5.9236 5.9028
PS1 PS1 spectra/calspec23/hd38949_stis_007.fits calspec23 0 7.9701 7.639 7.5564 7.5566
PS1 PS1 spectra/calspec23/hd115169_stis_003.fits calspec23 0 9.4546 9.0646 8.9476 8.922
PS1 PS1 spectra/calspec23/feige34_stis_006.fits calspec23 0 10.8864 11.3933 11.7622 12.0125
PS1 PS1 spectra/calspec23/18sco_stis_005.fits calspec23 0 16.5669 17.0394 17.4251 17.7156
PS1 PS1 spectra/calspec23/ngc6681_9_stis_002.fits calspec23 0 15.7168 nan nan nan
PS1 PS1 spectra/calspec23/hd209458_stisnic_008.fits calspec23 0 7.8133 7.5046 7.4335 7.4408
PS1 PS1 spectra/calspec23/wd0320_539_stis_005.fits calspec23 0 14.7052 15.1647 15.5472 15.8313
PS1 PS1 spectra/calspec23/mucol_stis_007.fits calspec23 0 4.8913 5.3557 5.7321 6.007
PS1 PS1 spectra/calspec23/ngc6681_12_stis_002.fits calspec23 0 16.9811 nan nan nan
PS1 PS1 spectra/calspec23/hz43_stis_005.fits calspec23 0 12.6463 13.1398 13.5331 13.8212
PS1 PS1 spectra/calspec23/hd101452_stis_003.fits calspec23 0 7.5641 7.5075 7.5747 7.6457
PS1 PS1 spectra/calspec23/ngc2506g31_stis_003.fits calspec23 0 18.1639 17.7171 17.5737 17.5384
PS1 PS1 spectra/calspec23/hd158485_stis_005.fits calspec23 0 6.435 6.5428 6.691 6.8018
PS1 PS1 spectra/calspec23/ksi2ceti_stis_006.fits calspec23 0 16.5661 17.0394 17.4257 17.7169
PS1 PS1 spectra/calspec23/hd37962_stis_010.fits calspec23 0 8.0505 7.6642 7.5479 7.5234
PS1 PS1 spectra/calspec23/ngc6681_10_stis_002.fits calspec23 0 18.1315 nan nan nan
PS1 PS1 spectra/calspec23/hd116405_stis_006.fits calspec23 0 8.164 8.4508 8.7103 8.8714
PS1 PS1 spectra/calspec23/hd009051_stis_007.fits calspec23 0 9.243 8.6774 8.4265 8.3147
PS1 PS1 spectra/calspec23/ngc6681_4_stis_002.fits calspec23 0 15.8666 nan nan nan
PS1 PS1 spectra/calspec23/hd55677_stis_004.fits calspec23 0 9.3702 9.5225 9.6932 9.7931
PS1 PS1 spectra/calspec23/feige110_stisnic_008.fits calspec23 0 11.5634 12.0554 12.4432 12.7286
PS1 PS1 spectra/calspec23/hd185975_stis_007.fits calspec23 0 8.3284 7.9088 7.7833 7.7573
PS1 PS1 spectra/calspec23/hd200654_stis_007.fits calspec23 0 9.3172 8.8889 8.6916 8.6092
PS1 PS1 spectra/calspec23/hz44_stis_006.fits calspec23 0 11.3972 11.8803 12.2805 12.5788
PS1 PS1 spectra/calspec23/ngc6681_7_stis_002.fits calspec23 0 15.3008 nan nan nan
PS1 PS1 spectra/calspec23/ngc6681_6_stis_002.fits calspec23 0 15.9335 nan nan nan
PS1 PS1 spectra/calspec23/wd0947_857_stis_007.fits calspec23 0 16.5655 17.0391 17.4261 17.7181
PS1 PS1 spectra/calspec23/hd205905_stis_009.fits calspec23 0 6.9368 6.5708 6.4757 6.4673
PS1 PS1 spectra/calspec23/eta1dor_stis_004.fits calspec23 0 5.5481 5.813 6.0542 6.21
PS1 PS1 spectra/calspec23/sun_reference_stis_002.fits calspec23 0 -26.5202 -26.9374 -27.0436 -27.0601
PS1 PS1 spectra/calspec23/hd163466_stis_005.fits calspec23 0 6.8299 6.8786 6.9952 7.0927
PS1 PS1 spectra/calspec23/hz4_stis_008.fits calspec23 0 14.4201 14.6755 14.949 15.1834
PS1 PS1 spectra/calspec23/bd_75d325_stis_006.fits calspec23 0 9.253 9.7615 10.1655 10.4615
PS1 PS1 spectra/calspec23/alpha_lyr_stis_011.fits calspec23 0 -0.1051 0.1401 0.3699 0.5129
PS1 PS1 spectra/calspec23/hd180609_stis_006.fits calspec23 0 9.3678 9.4925 9.6478 9.7558
PS1 PS1 spectra/calspec23/bd11d3759_stis_003.fits calspec23 0 11.9625 10.7046 9.1825 8.4753
PS1 PS1 spectra/calspec23/hz43b_stis_005.fits calspec23 0 14.6272 13.7279 12.4835 11.9161
PS1 PS1 spectra/calspec23/hd128998_stis_003.fits calspec23 0 5.6831 5.9299 6.1561 6.2947
PS1 PS1 spectra/calspec23/ngc6681_8_stis_002.fits calspec23 0 16.6159 nan nan nan
PS1 PS1 spectra/calspec23/ngc6681_2_stis_002.fits calspec23 0 16.5652 17.0379 17.424 17.7156
PS1 PS1 spectra/calspec23/hd200775_stis_001.fits calspec23 0 7.4836 7.1974 7.0918 7.0666
PS1 PS1 spectra/calspec23/agk_81d266_stisnic_007.fits calspec23 0 11.6375 12.1556 12.563 12.8617
PS1 PS1 spectra/calspec23/hd160617_stis_005.fits calspec23 0 8.8654 8.5957 8.5003 8.4843
PS1 PS1 spectra/calspec23/hd142331_stis_005.fits calspec23 0 8.9485 8.5274 8.4023 8.3736
PS1 PS1 spectra/calspec23/hd159222_stis_008.fits calspec23 0 6.7283 6.3478 6.2488 6.2388
PS1 PS1 spectra/calspec23/bd54d1216_stis_005.fits calspec23 0 9.84 9.5759 9.4876 9.4783
PS1 PS1 spectra/calspec23/hd167060_stis_005.fits calspec23 0 9.1296 8.7572 8.6491 8.6297
PS1 PS1 spectra/calspec23/bd21d0607_stis_006.fits calspec23 0 9.3475 9.1027 9.0226 9.0152
PS1 PS1 spectra/calspec23/bd29d2091_stis_006.fits calspec23 0 10.42 10.1046 9.9864 9.9577
PS1 PS1 spectra/calspec23/hs2027_stis_006.fits calspec23 0 16.4399 16.8217 17.1941 17.4752
PS1 PS1 spectra/calspec23/ngc6681_11_stis_002.fits calspec23 0 15.648 nan nan nan
PS1 PS1 spectra/calspec23/hd074000_stis_006.fits calspec23 0 9.7746 9.5493 9.4771 9.4718
PS1 PS1 spectra/calspec23/wd1026_453_stis_007.fits calspec23 0 16.5646 17.0373 17.4232 17.7142
PS1 PS1 spectra/calspec23/hd14943_stis_005.fits calspec23 0 5.8782 5.931 6.0575 6.1645
PS1 PS1 spectra/calspec23/ngc6681_5_stis_002.fits calspec23 0 15.8456 nan nan nan
PS1 PS1 spectra/calspec23/bd_28d4211_stis_005.fits calspec23 0 10.2327 10.7481 11.16 11.4638
PS1 PS1 spectra/calspec23/bd02d3375_stis_006.fits calspec23 0 10.0864 9.8021 9.6926 9.6652
PS1 PS1 spectra/calspec23/hd106252_stis_008.fits calspec23 0 7.6128 7.2518 7.1527 7.1421
PS1 PS1 spectra/calspec23/hd111980_stis_006.fits calspec23 0 8.5382 8.222 8.1104 8.0832
PS1 PS1 spectra/calspec23/hd2811_stis_004.fits calspec23 0 7.477 7.556 7.6799 7.7612
PS1 PS1 spectra/calspec23/delumi_stis_004.fits calspec23 0 4.2186 4.4412 4.6515 4.7816
PS1 PS1 spectra/calspec23/hd60753_stis_004.fits calspec23 0 6.522 6.7991 7.0445 7.207
PS1 PS1 spectra/calspec23/etauma_stis_007.fits calspec23 0 1.6033 1.9991 2.3212 2.5421
PS1 PS1 spectra/calspec23/lamlep_stis_007.fits calspec23 0 16.5647 17.0381 17.4247 17.7164
PS1 PS1 spectra/calspec23/hd031128_stis_006.fits calspec23 0 9.277 8.9961 8.8978 8.8813
PS1 PS1 spectra/calspec23/hd172728_stis_002.fits calspec23 0 5.5718 5.8437 6.0883 6.2383
PS1 PS1 spectra/calspec23/109vir_stis_003.fits calspec23 0 3.5845 3.8254 4.0461 4.172
PS1 PS1 spectra/calspec23/sdssj151421_stis_005.fits calspec23 0 15.6926 16.0927 16.441 16.707
PS1 PS1 spectra/calspec23/bd_17d4708_stisnic_007.fits calspec23 0 9.5968 9.3452 9.2602 9.2469
PS1 PS1 spectra/calspec23/10lac_stis_007.fits calspec23 0 4.6489 5.0413 5.3718 5.6179
PS1 PS1 spectra/calspec23/ngc6681_1_stis_002.fits calspec23 0 15.7662 nan nan nan
PS1 PS1 spectra/calspec23/sirius_stis_005.fits calspec23 0 -99.0 -99.0 -99.0 -99.0
PS1 PS1 spectra/calspec23/hd93521_stis_007.fits calspec23 0 16.5656 17.0383 17.4241 17.7144
PS1 PS1 spectra/calspec23/sigori_stis_001.fits calspec23 0 3.5849 4.0147 4.365 4.6268
