survey version standard standard_catagory shift SNLS-g SNLS-r SNLS-i SNLS-z 
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd141795_v2.fits stis_ngsl_v2 0 -3.661 -3.754 -3.921 -4.043
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd157244_v2.fits stis_ngsl_v2 0 -3.365 -2.329 -1.961 -1.754
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd111515_v2.fits stis_ngsl_v2 0 -8.327 -7.898 -7.751 -7.704
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd107582_v2.fits stis_ngsl_v2 0 -8.386 -8.001 -7.879 -7.850
SNLS SNLS spectra/dilloncalspec/feige34_stis_006.fits dilloncalspec 0 -10.919 -11.414 -11.780 -12.034
SNLS SNLS spectra/dilloncalspec/hd209458_stisnic_008.fits dilloncalspec 0 -7.804 -7.497 -7.429 -7.436
SNLS SNLS spectra/dilloncalspec/hd38949_stis_005.fits dilloncalspec 0 -7.959 -7.631 -7.551 -7.551
SNLS SNLS spectra/dilloncalspec/hz43_stis_005.fits dilloncalspec 0 -12.676 -13.161 -13.553 -13.848
SNLS SNLS spectra/dilloncalspec/hd158485_stis_005.fits dilloncalspec 0 -6.441 -6.551 -6.699 -6.801
SNLS SNLS spectra/dilloncalspec/hd116405_stis_005.fits dilloncalspec 0 -8.181 -8.465 -8.723 -8.877
SNLS SNLS spectra/dilloncalspec/snap2_stiswfcnic_002.fits dilloncalspec 0 -16.429 -16.018 -15.888 -15.858
SNLS SNLS spectra/dilloncalspec/10lac_stis_005.fits dilloncalspec 0 -4.677 -5.059 -5.389 -5.639
SNLS SNLS spectra/dilloncalspec/wd1057_719_stisnic_008.fits dilloncalspec 0 -14.506 -14.979 -15.362 -15.657
SNLS SNLS spectra/dilloncalspec/hd159222_stis_005.fits dilloncalspec 0 -6.716 -6.338 -6.243 -6.233
SNLS SNLS spectra/dilloncalspec/hd37962_stis_005.fits dilloncalspec 0 -8.038 -7.654 -7.540 -7.516
SNLS SNLS spectra/dilloncalspec/feige110_stisnic_008.fits dilloncalspec 0 -11.593 -12.077 -12.464 -12.754
SNLS SNLS spectra/dilloncalspec/wd1657_343_stiswfcnic_003.fits dilloncalspec 0 -16.223 -16.683 -17.065 -17.376
SNLS SNLS spectra/dilloncalspec/1802271_stiswfcnic_002.fits dilloncalspec 0 -11.921 -12.110 -12.307 -12.428
SNLS SNLS spectra/dilloncalspec/hz44_stis_006.fits dilloncalspec 0 -11.426 -11.902 -12.302 -12.605
SNLS SNLS spectra/dilloncalspec/bd21d0607_stis_005.fits dilloncalspec 0 -9.343 -9.097 -9.017 -9.011
SNLS SNLS spectra/dilloncalspec/vb8_stiswfcnic_002.fits dilloncalspec 0 -17.506 -15.974 -13.045 -11.834
SNLS SNLS spectra/dilloncalspec/gd71_stiswfcnic_002.fits dilloncalspec 0 -12.817 -13.274 -13.653 -13.945
SNLS SNLS spectra/dilloncalspec/hd205905_stis_005.fits dilloncalspec 0 -6.925 -6.561 -6.470 -6.461
SNLS SNLS spectra/dilloncalspec/lb227_004.fits dilloncalspec 0 -15.233 -15.512 -15.756 nan
SNLS SNLS spectra/dilloncalspec/kf06t2_stiswfcnic_002.fits dilloncalspec 0 -14.400 -13.570 -13.230 -13.059
SNLS SNLS spectra/dilloncalspec/1743045_stisnic_005.fits dilloncalspec 0 -13.543 -13.516 -13.587 -13.656
SNLS SNLS spectra/dilloncalspec/c26202_stiswfcnic_002.fits dilloncalspec 0 -16.663 -16.341 -16.247 -16.236
SNLS SNLS spectra/dilloncalspec/hz21_stis_006.fits dilloncalspec 0 -14.440 -14.925 -15.323 -15.626
SNLS SNLS spectra/dilloncalspec/hd031128_stis_005.fits dilloncalspec 0 -9.273 -8.989 -8.892 -8.877
SNLS SNLS spectra/dilloncalspec/alpha_lyr_stis_010.fits dilloncalspec 0 0.091 -0.153 -0.382 -0.516
SNLS SNLS spectra/dilloncalspec/hd163466_stis_005.fits dilloncalspec 0 -6.834 -6.884 -7.001 -7.091
SNLS SNLS spectra/dilloncalspec/hd111980_stis_005.fits dilloncalspec 0 -8.532 -8.214 -8.103 -8.077
SNLS SNLS spectra/dilloncalspec/snap1_stisnic_007.fits dilloncalspec 0 -15.491 -15.895 -16.206 -16.433
SNLS SNLS spectra/dilloncalspec/hd93521_stis_006.fits dilloncalspec 0 -6.808 -7.212 -7.570 -7.838
SNLS SNLS spectra/dilloncalspec/1805292_stisnic_005.fits dilloncalspec 0 -12.245 -12.375 -12.536 -12.643
SNLS SNLS spectra/dilloncalspec/p041c_stisnic_008.fits dilloncalspec 0 -12.202 -11.836 -11.741 -11.732
SNLS SNLS spectra/dilloncalspec/etauma_stis_005.fits dilloncalspec 0 -1.631 -2.018 -2.339 -2.560
SNLS SNLS spectra/dilloncalspec/hz43b_stis_005.fits dilloncalspec 0 -14.610 -13.695 -12.408 -11.870
SNLS SNLS spectra/dilloncalspec/hs2027_stis_005.fits dilloncalspec 0 -16.461 -16.837 -17.211 -17.503
SNLS SNLS spectra/dilloncalspec/hz4_stis_007.fits dilloncalspec 0 -14.425 -14.695 -14.964 -15.204
SNLS SNLS spectra/dilloncalspec/bd26d2606_stis_005.fits dilloncalspec 0 -9.836 -9.586 -9.500 -9.484
SNLS SNLS spectra/dilloncalspec/sf1615_001a_stisnic_008.fits dilloncalspec 0 -16.977 -16.534 -16.363 -16.291
SNLS SNLS spectra/dilloncalspec/lamlep_stis_005.fits dilloncalspec 0 -4.053 -4.490 -4.852 -5.117
SNLS SNLS spectra/dilloncalspec/hd200654_stis_005.fits dilloncalspec 0 -9.306 -8.877 -8.679 -8.597
SNLS SNLS spectra/dilloncalspec/agk_81d266_stisnic_007.fits dilloncalspec 0 -11.670 -12.178 -12.584 -12.889
SNLS SNLS spectra/dilloncalspec/hd160617_stis_005.fits dilloncalspec 0 -8.860 -8.588 -8.494 -8.479
SNLS SNLS spectra/dilloncalspec/grw_70d5824_stiswfcnic_002.fits dilloncalspec 0 -12.613 -12.982 -13.307 -13.569
SNLS SNLS spectra/dilloncalspec/hd180609_stis_005.fits dilloncalspec 0 -9.375 -9.501 -9.655 -9.755
SNLS SNLS spectra/dilloncalspec/p177d_stisnic_008.fits dilloncalspec 0 -13.686 -13.290 -13.169 -13.141
SNLS SNLS spectra/dilloncalspec/gd153_stiswfcnic_002.fits dilloncalspec 0 -13.124 -13.595 -13.984 -14.280
SNLS SNLS spectra/dilloncalspec/bd54d1216_stis_005.fits dilloncalspec 0 -9.835 -9.569 -9.482 -9.473
SNLS SNLS spectra/dilloncalspec/bd29d2091_stis_005.fits dilloncalspec 0 -10.414 -10.096 -9.979 -9.952
SNLS SNLS spectra/dilloncalspec/wd0947_857_stis_005.fits dilloncalspec 0 -15.535 -16.006 -16.396 -16.690
SNLS SNLS spectra/dilloncalspec/hd14943_stis_005.fits dilloncalspec 0 -5.882 -5.937 -6.064 -6.164
SNLS SNLS spectra/dilloncalspec/2m003618_stiswfcnic_003.fits dilloncalspec 0 -20.359 -19.459 -16.927 -15.345
SNLS SNLS spectra/dilloncalspec/bd_28d4211_stis_005.fits dilloncalspec 0 -10.266 -10.770 -11.182 -11.492
SNLS SNLS spectra/dilloncalspec/p330e_stiswfcnic_002.fits dilloncalspec 0 -13.212 -12.822 -12.701 -12.675
SNLS SNLS spectra/dilloncalspec/hd009051_stis_005.fits dilloncalspec 0 -9.225 -8.662 -8.412 -8.299
SNLS SNLS spectra/dilloncalspec/bd_75d325_stis_005.fits dilloncalspec 0 -9.293 -9.787 -10.191 -10.494
SNLS SNLS spectra/dilloncalspec/hd074000_stis_005.fits dilloncalspec 0 -9.772 -9.544 -9.472 -9.468
SNLS SNLS spectra/dilloncalspec/g191b2b_stiswfcnic_002.fits dilloncalspec 0 -11.533 -12.028 -12.428 -12.730
SNLS SNLS spectra/dilloncalspec/hd185975_stis_005.fits dilloncalspec 0 -8.316 -7.898 -7.776 -7.750
SNLS SNLS spectra/dilloncalspec/wd1026_453_stis_005.fits dilloncalspec 0 -15.907 -16.371 -16.756 -17.047
SNLS SNLS spectra/dilloncalspec/bd02d3375_stis_005.fits dilloncalspec 0 -10.082 -9.795 -9.686 -9.660
SNLS SNLS spectra/dilloncalspec/lds749b_stisnic_007.fits dilloncalspec 0 -14.566 -14.803 -15.041 -15.251
SNLS SNLS spectra/dilloncalspec/mucol_stis_005.fits dilloncalspec 0 -4.922 -5.376 -5.752 -6.031
SNLS SNLS spectra/dilloncalspec/1732526_stisnic_005.fits dilloncalspec 0 -12.474 -12.599 -12.764 -12.878
SNLS SNLS spectra/dilloncalspec/ksi2ceti_stis_005.fits dilloncalspec 0 -4.138 -4.415 -4.665 -4.814
SNLS SNLS spectra/dilloncalspec/hd165459_stisnic_005.fits dilloncalspec 0 -6.802 -6.928 -7.093 -7.211
SNLS SNLS spectra/dilloncalspec/bd_17d4708_stisnic_007.fits dilloncalspec 0 -9.592 -9.339 -9.254 -9.242
SNLS SNLS spectra/dilloncalspec/1812095_stisnic_005.fits dilloncalspec 0 -11.723 -11.773 -11.898 -11.989
SNLS SNLS spectra/dilloncalspec/hd106252_stis_005.fits dilloncalspec 0 -7.602 -7.243 -7.147 -7.136
