survey version standard standard_catagory shift ZTF-g ZTF-r ZTF-i ZTF-G ZTF-R ZTF-I 
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_mmj6490_v2.fits stis_ngsl_v2 -30 10.8593 11.0342 11.2329 10.8591 11.0369 11.2333
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd126511_v2.fits stis_ngsl_v2 -30 8.6572 8.1099 7.9744 8.6745 8.1073 7.9742
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd079158_v2.fits stis_ngsl_v2 -30 5.1108 5.4617 5.7779 5.105 5.4657 5.7785
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd110073_v2.fits stis_ngsl_v2 -30 4.5107 4.8349 5.148 4.5064 4.8388 5.1486
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_cd-691618_v2.fits stis_ngsl_v2 -30 9.0916 9.4804 9.8061 9.0859 9.4845 9.8067
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd423607_v2.fits stis_ngsl_v2 -30 10.4285 10.1467 10.0893 10.438 10.1456 10.0892
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd187879_v2.fits stis_ngsl_v2 -30 5.5319 5.8117 6.0617 5.5282 5.8148 6.0622
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd203638_v2.fits stis_ngsl_v2 -30 5.8629 4.9522 4.6844 5.8915 4.9476 4.684
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_vgkcom_v2.fits stis_ngsl_v2 -30 7.5595 6.0621 4.5388 7.5949 6.0452 4.5366
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_mmj6476_v2.fits stis_ngsl_v2 -30 11.3502 11.2862 11.3715 11.3553 11.2873 11.3717
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd055496_v2.fits stis_ngsl_v2 -30 8.8109 8.1053 7.8797 8.8333 8.1016 7.8793
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd126614_v2.fits stis_ngsl_v2 -30 9.1212 8.5371 8.4169 9.1401 8.5346 8.4167
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd099648_v2.fits stis_ngsl_v2 -30 5.3836 4.6344 4.4283 5.4079 4.6307 4.428
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd+413306_v2.fits stis_ngsl_v2 -30 9.2086 8.5894 8.3871 9.2263 8.586 8.3868
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd170737_v2.fits stis_ngsl_v2 -30 8.4597 7.8281 7.603 8.478 7.8244 7.6027
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g63-26_v2.fits stis_ngsl_v2 -30 12.3997 12.1107 12.0744 12.409 12.1093 12.0744
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd076291_v2.fits stis_ngsl_v2 -30 6.2109 5.3249 5.0378 6.2376 5.3201 5.0373
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd345957_v2.fits stis_ngsl_v2 -30 9.0871 8.7263 8.6099 9.0972 8.7242 8.6097
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd078362_v2.fits stis_ngsl_v2 -30 4.7233 4.593 4.6716 4.7299 4.5936 4.6718
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd442051_v2.fits stis_ngsl_v2 -30 9.5264 8.0515 7.1565 9.5606 8.0415 7.1552
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd142703_v2.fits stis_ngsl_v2 -30 6.1284 6.0881 6.1471 6.1321 6.0888 6.1473
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_vbnvul_v2.fits stis_ngsl_v2 -30 10.8697 10.3489 10.1088 10.8817 10.3459 10.1085
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd166283_v2.fits stis_ngsl_v2 -30 7.801 7.8192 7.9531 7.8038 7.821 7.9534
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd137759_v2.fits stis_ngsl_v2 -30 4.0537 3.2902 3.0251 4.0805 3.2859 3.0247
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd175156_v2.fits stis_ngsl_v2 -30 5.0876 5.0931 5.1792 5.0896 5.094 5.1794
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd037763_v2.fits stis_ngsl_v2 -30 5.6773 4.7662 4.4925 5.7043 4.7617 4.492
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd044007_v2.fits stis_ngsl_v2 -30 8.4089 7.734 7.477 8.4277 7.7299 7.4766
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd101107_v2.fits stis_ngsl_v2 -30 5.6875 5.5528 5.5937 5.6933 5.5529 5.5939
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd187111_v2.fits stis_ngsl_v2 -30 8.3163 7.2399 6.7918 8.3444 7.233 6.7911
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd038510_v2.fits stis_ngsl_v2 -30 8.3742 8.0301 7.9419 8.3855 8.0284 7.9418
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd063077_v2.fits stis_ngsl_v2 -30 5.5689 5.222 5.1288 5.5806 5.2203 5.1287
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd175305_v2.fits stis_ngsl_v2 -30 7.6414 7.0972 6.9193 7.6579 7.0942 6.9191
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd124547_v2.fits stis_ngsl_v2 -30 5.4642 4.3082 3.9068 5.497 4.3019 3.9061
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd015089_v2.fits stis_ngsl_v2 -30 4.5884 4.7991 5.0747 4.588 4.8027 5.0752
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd013520_v2.fits stis_ngsl_v2 -30 5.4693 4.1902 3.7083 5.5046 4.1829 3.7074
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd019019_v2.fits stis_ngsl_v2 -30 7.1027 6.7439 6.6872 7.1143 6.7425 6.6872
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd190073_v2.fits stis_ngsl_v2 -30 7.7708 7.8747 8.0045 7.7706 7.8761 8.0047
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd175805_v2.fits stis_ngsl_v2 -30 7.8551 7.5374 7.5218 7.8664 7.5365 7.5218
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd194453_v2.fits stis_ngsl_v2 -30 6.616 6.8985 7.1446 6.6127 6.9017 7.1452
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd061064_v2.fits stis_ngsl_v2 -30 5.186 4.96 4.9986 5.1953 4.9601 4.9987
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd134439_v2.fits stis_ngsl_v2 -30 9.7704 9.2564 9.0887 9.7858 9.2537 9.0884
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd026630_v2.fits stis_ngsl_v2 -30 4.5563 3.7812 3.5395 4.5782 3.7771 3.5391
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd096446_v2.fits stis_ngsl_v2 -30 6.4828 6.8698 7.1803 6.4767 6.8737 7.1809
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g180-24_v2.fits stis_ngsl_v2 -30 10.0344 9.7344 9.6418 10.0434 9.7328 9.6417
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd080607_v2.fits stis_ngsl_v2 -30 9.4162 8.8555 8.7406 9.4346 8.8531 8.7404
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd141795_v2.fits stis_ngsl_v2 -30 3.66 3.7689 3.9534 3.6614 3.7712 3.9538
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd157244_v2.fits stis_ngsl_v2 -30 3.5106 2.306 1.9299 3.5462 2.2997 1.9293
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd111515_v2.fits stis_ngsl_v2 -30 8.3782 7.8923 7.7485 8.3938 7.8898 7.7483
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd107582_v2.fits stis_ngsl_v2 -30 8.43 7.9977 7.8803 8.4438 7.9955 7.8802
ZTF ZTF spectra/calspec23/bd26d2606_stis_006.fits calspec23 -30 9.859 9.5834 9.502 9.867 9.5818 9.5019
ZTF ZTF spectra/calspec23/wd0308_565_stis_009.fits calspec23 -30 13.9337 14.3445 14.6777 13.9276 14.3487 14.6783
ZTF ZTF spectra/calspec23/sdss132811_stis_004.fits calspec23 -30 16.9992 17.2668 17.5185 17.0005 17.2714 17.5191
ZTF ZTF spectra/calspec23/hz21_stis_007.fits calspec23 -30 14.3931 14.9552 15.3825 14.3822 14.9607 15.3833
ZTF ZTF spectra/calspec23/gj7541a_stis_004.fits calspec23 -30 12.2199 12.3939 12.604 12.2186 12.3962 12.6045
ZTF ZTF spectra/calspec23/ngc6681_3_stis_002.fits calspec23 -30 16.6635 nan nan 16.6621 nan nan
ZTF ZTF spectra/calspec23/16cygb_stis_004.fits calspec23 -30 6.4751 6.025 5.9192 6.4895 6.0229 5.9191
ZTF ZTF spectra/calspec23/hd38949_stis_007.fits calspec23 -30 7.9958 7.6295 7.5575 8.0075 7.6279 7.5574
ZTF ZTF spectra/calspec23/hd115169_stis_003.fits calspec23 -30 9.4845 9.0509 8.9421 9.4983 9.0487 8.942
ZTF ZTF spectra/calspec23/feige34_stis_006.fits calspec23 -30 10.8727 11.4427 11.8303 10.8618 11.4479 11.831
ZTF ZTF spectra/calspec23/18sco_stis_005.fits calspec23 -30 5.7225 5.2977 5.1956 5.7364 5.2956 5.1955
ZTF ZTF spectra/calspec23/ngc6681_9_stis_002.fits calspec23 -30 15.7236 nan nan 15.7254 nan nan
ZTF ZTF spectra/calspec23/hd209458_stisnic_008.fits calspec23 -30 7.8379 7.4965 7.4366 7.8492 7.495 7.4366
ZTF ZTF spectra/calspec23/wd0320_539_stis_005.fits calspec23 -30 14.6932 15.2141 15.6242 14.6848 15.2195 15.625
ZTF ZTF spectra/calspec23/mucol_stis_007.fits calspec23 -30 4.8794 5.4042 5.8075 4.8701 5.4093 5.8083
ZTF ZTF spectra/calspec23/ngc6681_12_stis_002.fits calspec23 -30 16.9876 nan nan 16.9883 nan nan
ZTF ZTF spectra/calspec23/hz43_stis_005.fits calspec23 -30 12.6331 13.19 13.6108 12.6232 13.1954 13.6116
ZTF ZTF spectra/calspec23/hd101452_stis_003.fits calspec23 -30 7.5736 7.5176 7.599 7.5784 7.5184 7.5992
ZTF ZTF spectra/calspec23/ngc2506g31_stis_003.fits calspec23 -30 18.1979 17.7 17.5656 18.2129 17.6976 17.5654
ZTF ZTF spectra/calspec23/hd158485_stis_005.fits calspec23 -30 6.4369 6.564 6.7286 6.4373 6.5662 6.7289
ZTF ZTF spectra/calspec23/ksi2ceti_stis_006.fits calspec23 -30 4.1149 4.4347 4.706 4.1105 4.4383 4.7065
ZTF ZTF spectra/calspec23/hd37962_stis_010.fits calspec23 -30 8.0808 7.6505 7.5426 8.0946 7.6484 7.5424
ZTF ZTF spectra/calspec23/ngc6681_10_stis_002.fits calspec23 -30 18.143 nan nan 18.1461 nan nan
ZTF ZTF spectra/calspec23/hd116405_stis_006.fits calspec23 -30 8.1584 8.4857 8.7648 8.1539 8.4894 8.7654
ZTF ZTF spectra/calspec23/hd009051_stis_007.fits calspec23 -30 9.2848 8.6475 8.3965 9.303 8.6435 8.3962
ZTF ZTF spectra/calspec23/ngc6681_4_stis_002.fits calspec23 -30 15.8704 nan nan 15.87 nan nan
ZTF ZTF spectra/calspec23/hd55677_stis_004.fits calspec23 -30 9.3701 9.5469 9.7322 9.3687 9.5493 9.7326
ZTF ZTF spectra/calspec23/feige110_stisnic_008.fits calspec23 -30 11.5501 12.1051 12.5213 11.54 12.1104 12.5221
ZTF ZTF spectra/calspec23/hd185975_stis_007.fits calspec23 -30 8.3608 7.8933 7.7775 8.3756 7.891 7.7774
ZTF ZTF spectra/calspec23/hd200654_stis_007.fits calspec23 -30 9.3482 8.8668 8.6692 9.3608 8.8636 8.6689
ZTF ZTF spectra/calspec23/hz44_stis_006.fits calspec23 -30 11.3837 11.9316 12.361 11.3741 11.937 12.3618
ZTF ZTF spectra/calspec23/ngc6681_7_stis_002.fits calspec23 -30 15.3494 nan nan 15.3703 nan nan
ZTF ZTF spectra/calspec23/ngc6681_6_stis_002.fits calspec23 -30 15.9376 nan nan 15.9377 nan nan
ZTF ZTF spectra/calspec23/wd0947_857_stis_007.fits calspec23 -30 15.499 16.0392 16.4583 15.4896 16.0446 16.4591
ZTF ZTF spectra/calspec23/hd205905_stis_009.fits calspec23 -30 6.9653 6.5591 6.4748 6.9785 6.5573 6.4747
ZTF ZTF spectra/calspec23/eta1dor_stis_004.fits calspec23 -30 5.5433 5.8458 6.1062 5.5397 5.8493 6.1068
ZTF ZTF spectra/calspec23/sun_reference_stis_002.fits calspec23 -30 -26.4883 -26.9502 -27.05 -26.4741 -26.9522 -27.0502
ZTF ZTF spectra/calspec23/hd163466_stis_005.fits calspec23 -30 6.8342 6.8954 7.0284 6.8358 6.897 7.0287
ZTF ZTF spectra/calspec23/hz4_stis_008.fits calspec23 -30 14.4177 14.713 15.0119 14.4183 14.7179 15.0126
ZTF ZTF spectra/calspec23/bd_75d325_stis_006.fits calspec23 -30 9.2386 9.8132 10.2461 9.2277 9.8187 10.2469
ZTF ZTF spectra/calspec23/alpha_lyr_stis_011.fits calspec23 -30 -0.1092 0.1715 0.4197 -0.1124 0.1748 0.4203
ZTF ZTF spectra/calspec23/hd180609_stis_006.fits calspec23 -30 9.3692 9.5148 9.6858 9.3692 9.5171 9.6862
ZTF ZTF spectra/calspec23/bd11d3759_stis_003.fits calspec23 -30 12.075 10.5369 8.9454 12.1132 10.5198 8.9432
ZTF ZTF spectra/calspec23/hz43b_stis_005.fits calspec23 -30 14.6762 13.6028 12.2838 14.6934 13.5892 12.2819
ZTF ZTF spectra/calspec23/hd128998_stis_003.fits calspec23 -30 5.6794 5.9612 6.2051 5.6762 5.9645 6.2056
ZTF ZTF spectra/calspec23/ngc6681_8_stis_002.fits calspec23 -30 16.621 nan nan 16.6211 nan nan
ZTF ZTF spectra/calspec23/ngc6681_2_stis_002.fits calspec23 -30 16.0489 nan nan 16.0483 nan nan
ZTF ZTF spectra/calspec23/hd200775_stis_001.fits calspec23 -30 7.5006 7.1917 7.0713 7.5065 7.1887 7.071
ZTF ZTF spectra/calspec23/agk_81d266_stisnic_007.fits calspec23 -30 11.6236 12.2075 12.6436 11.6127 12.213 12.6445
ZTF ZTF spectra/calspec23/hd160617_stis_005.fits calspec23 -30 8.8865 8.5863 8.4965 8.8951 8.5846 8.4965
ZTF ZTF spectra/calspec23/hd142331_stis_005.fits calspec23 -30 8.9811 8.5122 8.396 8.9959 8.5099 8.3958
ZTF ZTF spectra/calspec23/hd159222_stis_008.fits calspec23 -30 6.7582 6.3356 6.2476 6.772 6.3337 6.2475
ZTF ZTF spectra/calspec23/bd54d1216_stis_005.fits calspec23 -30 9.8612 9.5672 9.4855 9.8699 9.5656 9.4855
ZTF ZTF spectra/calspec23/hd167060_stis_005.fits calspec23 -30 9.159 8.7444 8.6452 9.1725 8.7424 8.6451
ZTF ZTF spectra/calspec23/bd21d0607_stis_006.fits calspec23 -30 9.3674 9.0955 9.0211 9.3754 9.0941 9.021
ZTF ZTF spectra/calspec23/bd29d2091_stis_006.fits calspec23 -30 10.4445 10.0921 9.9788 10.4546 10.0901 9.9786
ZTF ZTF spectra/calspec23/hs2027_stis_006.fits calspec23 -30 16.4302 16.8674 17.2723 16.4208 16.8721 17.2731
ZTF ZTF spectra/calspec23/ngc6681_11_stis_002.fits calspec23 -30 15.6581 nan nan 15.6614 nan nan
ZTF ZTF spectra/calspec23/hd074000_stis_006.fits calspec23 -30 9.7934 9.543 9.4763 9.801 9.5417 9.4762
ZTF ZTF spectra/calspec23/wd1026_453_stis_007.fits calspec23 -30 15.8767 16.4076 16.8228 15.8679 16.4131 16.8236
ZTF ZTF spectra/calspec23/hd14943_stis_005.fits calspec23 -30 5.8824 5.9488 6.0932 5.8844 5.9506 6.0935
ZTF ZTF spectra/calspec23/ngc6681_5_stis_002.fits calspec23 -30 15.8553 nan nan 15.8578 nan nan
ZTF ZTF spectra/calspec23/bd_28d4211_stis_005.fits calspec23 -30 10.2189 10.8001 11.2419 10.2082 10.8057 11.2428
ZTF ZTF spectra/calspec23/bd02d3375_stis_006.fits calspec23 -30 10.1086 9.7909 9.686 10.1175 9.789 9.6859
ZTF ZTF spectra/calspec23/hd106252_stis_008.fits calspec23 -30 7.641 7.2402 7.1508 7.654 7.2383 7.1507
ZTF ZTF spectra/calspec23/hd111980_stis_006.fits calspec23 -30 8.5624 8.2102 8.104 8.5729 8.2083 8.1039
ZTF ZTF spectra/calspec23/hd2811_stis_004.fits calspec23 -30 7.4803 7.5745 7.7116 7.481 7.5762 7.7119
ZTF ZTF spectra/calspec23/delumi_stis_004.fits calspec23 -30 4.2156 4.4703 4.6981 4.2131 4.4734 4.6985
ZTF ZTF spectra/calspec23/hd60753_stis_004.fits calspec23 -30 6.5165 6.8324 7.0962 6.5115 6.8357 7.0968
ZTF ZTF spectra/calspec23/etauma_stis_007.fits calspec23 -30 1.593 2.0416 2.3861 1.5857 2.046 2.3868
ZTF ZTF spectra/calspec23/lamlep_stis_007.fits calspec23 -30 4.013 4.5169 4.906 4.0041 4.5219 4.9067
ZTF ZTF spectra/calspec23/hd031128_stis_006.fits calspec23 -30 9.2993 8.9862 8.8937 9.3087 8.9845 8.8936
ZTF ZTF spectra/calspec23/hd172728_stis_002.fits calspec23 -30 5.5668 5.8765 6.14 5.5626 5.88 6.1406
ZTF ZTF spectra/calspec23/109vir_stis_003.fits calspec23 -30 3.5809 3.856 4.0929 3.5777 3.8592 4.0934
ZTF ZTF spectra/calspec23/sdssj151421_stis_005.fits calspec23 -30 15.6833 16.1391 16.5125 15.6771 16.1443 16.5133
ZTF ZTF spectra/calspec23/bd_17d4708_stisnic_007.fits calspec23 -30 9.6169 9.3372 9.2573 9.6249 9.3357 9.2573
ZTF ZTF spectra/calspec23/10lac_stis_007.fits calspec23 -30 4.6396 5.0844 5.4397 4.6318 5.0889 5.4404
ZTF ZTF spectra/calspec23/ngc6681_1_stis_002.fits calspec23 -30 15.7706 nan nan 15.7715 nan nan
ZTF ZTF spectra/calspec23/sirius_stis_005.fits calspec23 -30 -1.5852 -1.2923 -1.0293 -1.5888 -1.2887 -1.0288
ZTF ZTF spectra/calspec23/hd93521_stis_007.fits calspec23 -30 6.768 7.2403 7.6236 6.7595 7.2451 7.6243
ZTF ZTF spectra/calspec23/sigori_stis_001.fits calspec23 -30 3.5748 4.0604 4.4369 3.5665 4.065 4.4376
