survey version standard standard_catagory shift DES-g DES-r DES-i DES-z 
DES DES spectra/calspec23/bd29d2091_stis_006.fits calspec23 5 10.44 10.094 9.987 9.959
DES DES spectra/calspec23/hs2027_stis_006.fits calspec23 5 16.454 16.9 17.278 17.605
DES DES spectra/calspec23/ngc6681_11_stis_002.fits calspec23 5 15.666 nan nan nan
DES DES spectra/calspec23/hd074000_stis_006.fits calspec23 5 9.794 9.548 9.485 9.481
DES DES spectra/calspec23/wd1026_453_stis_007.fits calspec23 5 15.903 16.444 16.828 17.144
DES DES spectra/calspec23/hd14943_stis_005.fits calspec23 5 5.896 5.967 6.1 6.18
DES DES spectra/calspec23/ngc6681_5_stis_002.fits calspec23 5 15.863 nan nan nan
DES DES spectra/calspec23/bd_28d4211_stis_005.fits calspec23 5 10.246 10.837 11.247 11.584
DES DES spectra/calspec23/bd02d3375_stis_006.fits calspec23 5 10.106 9.793 9.695 9.667
DES DES spectra/calspec23/hd106252_stis_008.fits calspec23 5 7.634 7.242 7.159 7.145
DES DES spectra/calspec23/hd111980_stis_006.fits calspec23 5 8.558 8.212 8.112 8.082
DES DES spectra/calspec23/hd2811_stis_004.fits calspec23 5 7.494 7.593 7.72 7.767
DES DES spectra/calspec23/delumi_stis_004.fits calspec23 5 4.235 4.495 4.705 4.792
DES DES spectra/calspec23/hd60753_stis_004.fits calspec23 5 6.538 6.858 7.103 7.252
DES DES spectra/calspec23/etauma_stis_007.fits calspec23 5 1.618 2.073 2.392 2.61
DES DES spectra/calspec23/lamlep_stis_007.fits calspec23 5 4.038 4.551 4.911 5.189
DES DES spectra/calspec23/hd031128_stis_006.fits calspec23 5 9.297 8.989 8.902 8.886
DES DES spectra/calspec23/hd172728_stis_002.fits calspec23 5 5.588 5.903 6.147 6.264
DES DES spectra/calspec23/109vir_stis_003.fits calspec23 5 3.601 3.881 4.1 4.184
DES DES spectra/calspec23/sdssj151421_stis_005.fits calspec23 5 15.708 16.174 16.518 16.812
DES DES spectra/calspec23/bd_17d4708_stisnic_007.fits calspec23 5 9.616 9.341 9.266 9.252
DES DES spectra/calspec23/10lac_stis_007.fits calspec23 5 4.663 5.116 5.445 5.71
DES DES spectra/calspec23/ngc6681_1_stis_002.fits calspec23 5 15.784 nan nan nan
DES DES spectra/calspec23/sirius_stis_005.fits calspec23 5 -1.564 -1.265 -1.023 -0.893
DES DES spectra/calspec23/hd93521_stis_007.fits calspec23 5 6.793 7.273 7.629 7.916
DES DES spectra/calspec23/sigori_stis_001.fits calspec23 5 3.599 4.093 4.442 4.724
