survey version standard standard_catagory shift ZTFS-g ZTFS-r ZTFS-i 
ZTFS ZTFS spectra/calspec23/ngc6681_7_stis_002.fits calspec23 -15 15.338 nan nan
ZTFS ZTFS spectra/calspec23/ngc6681_6_stis_002.fits calspec23 -15 15.936 nan nan
ZTFS ZTFS spectra/calspec23/wd0947_857_stis_007.fits calspec23 -15 15.504 16.044 16.462
ZTFS ZTFS spectra/calspec23/hd205905_stis_009.fits calspec23 -15 6.958 6.557 6.475
ZTFS ZTFS spectra/calspec23/eta1dor_stis_004.fits calspec23 -15 5.543 5.849 6.109
ZTFS ZTFS spectra/calspec23/sun_reference_stis_002.fits calspec23 -15 -26.496 -26.952 -27.051
ZTFS ZTFS spectra/calspec23/hd163466_stis_005.fits calspec23 -15 6.831 6.897 7.03
ZTFS ZTFS spectra/calspec23/hz4_stis_008.fits calspec23 -15 14.415 14.717 15.015
ZTFS ZTFS spectra/calspec23/bd_75d325_stis_006.fits calspec23 -15 9.245 9.818 10.25
ZTFS ZTFS spectra/calspec23/alpha_lyr_stis_011.fits calspec23 -15 -0.11 0.174 0.422
ZTFS ZTFS spectra/calspec23/hd180609_stis_006.fits calspec23 -15 9.367 9.517 9.688
ZTFS ZTFS spectra/calspec23/bd11d3759_stis_003.fits calspec23 -15 12.048 10.525 8.932
ZTFS ZTFS spectra/calspec23/hz43b_stis_005.fits calspec23 -15 14.664 13.592 12.273
ZTFS ZTFS spectra/calspec23/hd128998_stis_003.fits calspec23 -15 5.679 5.964 6.207
ZTFS ZTFS spectra/calspec23/ngc6681_8_stis_002.fits calspec23 -15 16.62 nan nan
ZTFS ZTFS spectra/calspec23/ngc6681_2_stis_002.fits calspec23 -15 16.048 nan nan
ZTFS ZTFS spectra/calspec23/hd200775_stis_001.fits calspec23 -15 7.496 7.19 7.07
ZTFS ZTFS spectra/calspec23/agk_81d266_stisnic_007.fits calspec23 -15 11.629 12.212 12.648
ZTFS ZTFS spectra/calspec23/hd160617_stis_005.fits calspec23 -15 8.881 8.585 8.496
ZTFS ZTFS spectra/calspec23/hd142331_stis_005.fits calspec23 -15 8.973 8.51 8.395
ZTFS ZTFS spectra/calspec23/hd159222_stis_008.fits calspec23 -15 6.751 6.334 6.247
ZTFS ZTFS spectra/calspec23/bd54d1216_stis_005.fits calspec23 -15 9.856 9.566 9.485
ZTFS ZTFS spectra/calspec23/hd167060_stis_005.fits calspec23 -15 9.152 8.742 8.645
ZTFS ZTFS spectra/calspec23/bd21d0607_stis_006.fits calspec23 -15 9.362 9.094 9.021
ZTFS ZTFS spectra/calspec23/bd29d2091_stis_006.fits calspec23 -15 10.439 10.09 9.978
ZTFS ZTFS spectra/calspec23/hs2027_stis_006.fits calspec23 -15 16.436 16.872 17.276
ZTFS ZTFS spectra/calspec23/ngc6681_11_stis_002.fits calspec23 -15 15.655 nan nan
ZTFS ZTFS spectra/calspec23/hd074000_stis_006.fits calspec23 -15 9.789 9.542 9.476
ZTFS ZTFS spectra/calspec23/wd1026_453_stis_007.fits calspec23 -15 15.88 16.413 16.827
ZTFS ZTFS spectra/calspec23/hd14943_stis_005.fits calspec23 -15 5.88 5.95 6.095
ZTFS ZTFS spectra/calspec23/ngc6681_5_stis_002.fits calspec23 -15 15.853 nan nan
ZTFS ZTFS spectra/calspec23/bd_28d4211_stis_005.fits calspec23 -15 10.225 10.805 11.246
ZTFS ZTFS spectra/calspec23/bd02d3375_stis_006.fits calspec23 -15 10.103 9.789 9.686
ZTFS ZTFS spectra/calspec23/hd106252_stis_008.fits calspec23 -15 7.634 7.238 7.15
ZTFS ZTFS spectra/calspec23/hd111980_stis_006.fits calspec23 -15 8.557 8.208 8.104
ZTFS ZTFS spectra/calspec23/hd2811_stis_004.fits calspec23 -15 7.478 7.576 7.713
ZTFS ZTFS spectra/calspec23/delumi_stis_004.fits calspec23 -15 4.215 4.473 4.7
ZTFS ZTFS spectra/calspec23/hd60753_stis_004.fits calspec23 -15 6.519 6.835 7.099
ZTFS ZTFS spectra/calspec23/etauma_stis_007.fits calspec23 -15 1.596 2.046 2.389
ZTFS ZTFS spectra/calspec23/lamlep_stis_007.fits calspec23 -15 4.017 4.521 4.91
ZTFS ZTFS spectra/calspec23/hd031128_stis_006.fits calspec23 -15 9.294 8.985 8.893
ZTFS ZTFS spectra/calspec23/hd172728_stis_002.fits calspec23 -15 5.567 5.88 6.142
ZTFS ZTFS spectra/calspec23/109vir_stis_003.fits calspec23 -15 3.581 3.859 4.095
ZTFS ZTFS spectra/calspec23/sdssj151421_stis_005.fits calspec23 -15 15.685 16.144 16.516
ZTFS ZTFS spectra/calspec23/bd_17d4708_stisnic_007.fits calspec23 -15 9.612 9.336 9.257
ZTFS ZTFS spectra/calspec23/10lac_stis_007.fits calspec23 -15 4.644 5.088 5.443
ZTFS ZTFS spectra/calspec23/ngc6681_1_stis_002.fits calspec23 -15 15.768 nan nan
ZTFS ZTFS spectra/calspec23/sirius_stis_005.fits calspec23 -15 -1.585 -1.289 -1.027
ZTFS ZTFS spectra/calspec23/hd93521_stis_007.fits calspec23 -15 6.772 7.245 7.627
ZTFS ZTFS spectra/calspec23/sigori_stis_001.fits calspec23 -15 3.579 4.065 4.44
