survey version standard standard_catagory shift SNLS-g SNLS-r SNLS-i SNLS-z 
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd026630_v2.fits stis_ngsl_v2 -25 4.4925 3.8025 3.5535 3.4519
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd096446_v2.fits stis_ngsl_v2 -25 6.5059 6.8401 7.1307 7.3477
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_g180-24_v2.fits stis_ngsl_v2 -25 10.0141 9.7396 9.6386 9.6387
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd080607_v2.fits stis_ngsl_v2 -25 9.3698 8.8633 8.7405 8.7092
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd141795_v2.fits stis_ngsl_v2 -25 3.6623 3.7507 3.9173 4.0414
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd157244_v2.fits stis_ngsl_v2 -25 3.3959 2.3397 1.9655 1.7595
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd111515_v2.fits stis_ngsl_v2 -25 8.3399 7.9022 7.7527 7.7049
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd107582_v2.fits stis_ngsl_v2 -25 8.3973 8.005 7.8806 7.8508
SNLS SNLS spectra/calspec23/bd26d2606_stis_006.fits calspec23 -25 9.8416 9.5873 9.4997 9.4831
SNLS SNLS spectra/calspec23/wd0308_565_stis_009.fits calspec23 -25 13.9549 14.3096 14.6266 14.8778
SNLS SNLS spectra/calspec23/sdss132811_stis_004.fits calspec23 -25 17.0045 17.245 17.4731 17.6496
SNLS SNLS spectra/calspec23/hz21_stis_007.fits calspec23 -25 14.43 14.9172 15.3174 15.6222
SNLS SNLS spectra/calspec23/gj7541a_stis_004.fits calspec23 -25 12.231 12.3728 12.5637 12.7457
SNLS SNLS spectra/calspec23/ngc6681_3_stis_002.fits calspec23 -25 nan nan nan nan
SNLS SNLS spectra/calspec23/16cygb_stis_004.fits calspec23 -25 6.4415 6.0321 5.9176 5.8961
SNLS SNLS spectra/calspec23/hd38949_stis_007.fits calspec23 -25 7.9689 7.6334 7.5517 7.5509
SNLS SNLS spectra/calspec23/hd115169_stis_003.fits calspec23 -25 9.4524 9.058 8.9413 8.9145
SNLS SNLS spectra/calspec23/feige34_stis_006.fits calspec23 -25 10.9085 11.4061 11.774 12.029
SNLS SNLS spectra/calspec23/18sco_stis_005.fits calspec23 -25 5.6912 5.3044 5.1935 5.1729
SNLS SNLS spectra/calspec23/ngc6681_9_stis_002.fits calspec23 -25 nan nan nan nan
SNLS SNLS spectra/calspec23/hd209458_stisnic_008.fits calspec23 -25 7.8129 7.4994 7.4292 7.436
SNLS SNLS spectra/calspec23/wd0320_539_stis_005.fits calspec23 -25 14.7223 15.1782 15.5609 15.8513
SNLS SNLS spectra/calspec23/mucol_stis_007.fits calspec23 -25 4.9114 5.368 5.7458 6.0251
SNLS SNLS spectra/calspec23/ngc6681_12_stis_002.fits calspec23 -25 nan nan nan nan
SNLS SNLS spectra/calspec23/hz43_stis_005.fits calspec23 -25 12.6668 13.1528 13.5469 13.8418
SNLS SNLS spectra/calspec23/hd101452_stis_003.fits calspec23 -25 7.5668 7.5079 7.5759 7.6435
SNLS SNLS spectra/calspec23/ngc2506g31_stis_003.fits calspec23 -25 18.1603 17.7108 17.567 17.5296
SNLS SNLS spectra/calspec23/hd158485_stis_005.fits calspec23 -25 6.4416 6.5473 6.6956 6.8003
SNLS SNLS spectra/calspec23/ksi2ceti_stis_006.fits calspec23 -25 4.1323 4.409 4.6607 4.8127
SNLS SNLS spectra/calspec23/hd37962_stis_010.fits calspec23 -25 8.0486 7.6577 7.5417 7.5161
SNLS SNLS spectra/calspec23/ngc6681_10_stis_002.fits calspec23 -25 nan nan nan nan
SNLS SNLS spectra/calspec23/hd116405_stis_006.fits calspec23 -25 8.1763 8.4591 8.719 8.8759
SNLS SNLS spectra/calspec23/hd009051_stis_007.fits calspec23 -25 9.2385 8.6683 8.4142 8.3002
SNLS SNLS spectra/calspec23/ngc6681_4_stis_002.fits calspec23 -25 nan nan nan nan
SNLS SNLS spectra/calspec23/hd55677_stis_004.fits calspec23 -25 9.3789 9.5278 9.6983 9.7918
SNLS SNLS spectra/calspec23/feige110_stisnic_008.fits calspec23 -25 11.5838 12.0686 12.4573 12.7483
SNLS SNLS spectra/calspec23/hd185975_stis_007.fits calspec23 -25 8.3259 7.9014 7.777 7.7499
SNLS SNLS spectra/calspec23/hd200654_stis_007.fits calspec23 -25 9.3166 8.8813 8.6814 8.5978
SNLS SNLS spectra/calspec23/hz44_stis_006.fits calspec23 -25 11.4171 11.8935 12.2956 12.5994
SNLS SNLS spectra/calspec23/ngc6681_7_stis_002.fits calspec23 -25 nan nan nan nan
SNLS SNLS spectra/calspec23/ngc6681_6_stis_002.fits calspec23 -25 nan nan nan nan
SNLS SNLS spectra/calspec23/wd0947_857_stis_007.fits calspec23 -25 15.5306 16.0026 16.3942 16.689
SNLS SNLS spectra/calspec23/hd205905_stis_009.fits calspec23 -25 6.9351 6.5643 6.4705 6.4611
SNLS SNLS spectra/calspec23/eta1dor_stis_004.fits calspec23 -25 5.5591 5.8209 6.0622 6.2124
SNLS SNLS spectra/calspec23/sun_reference_stis_002.fits calspec23 -25 -26.5225 -26.9458 -27.0503 -27.0664
SNLS SNLS spectra/calspec23/hd163466_stis_005.fits calspec23 -25 6.8353 6.8814 6.9988 7.0907
SNLS SNLS spectra/calspec23/hz4_stis_008.fits calspec23 -25 14.4251 14.6875 14.9594 15.2002
SNLS SNLS spectra/calspec23/bd_75d325_stis_006.fits calspec23 -25 9.2751 9.7749 10.1803 10.4823
SNLS SNLS spectra/calspec23/alpha_lyr_stis_011.fits calspec23 -25 -0.0947 0.1477 0.3774 0.5146
SNLS SNLS spectra/calspec23/hd180609_stis_006.fits calspec23 -25 9.3752 9.4972 9.6525 9.7546
SNLS SNLS spectra/calspec23/bd11d3759_stis_003.fits calspec23 -25 11.9605 10.693 9.1172 8.4244
SNLS SNLS spectra/calspec23/hz43b_stis_005.fits calspec23 -25 14.6258 13.712 12.4281 11.8762
SNLS SNLS spectra/calspec23/hd128998_stis_003.fits calspec23 -25 5.694 5.9375 6.1634 6.2963
SNLS SNLS spectra/calspec23/ngc6681_8_stis_002.fits calspec23 -25 nan nan nan nan
SNLS SNLS spectra/calspec23/ngc6681_2_stis_002.fits calspec23 -25 nan nan nan nan
SNLS SNLS spectra/calspec23/hd200775_stis_001.fits calspec23 -25 7.487 7.1907 7.0806 7.0624
SNLS SNLS spectra/calspec23/agk_81d266_stisnic_007.fits calspec23 -25 11.6593 12.1692 12.5775 12.8831
SNLS SNLS spectra/calspec23/hd160617_stis_005.fits calspec23 -25 8.8675 8.5911 8.4945 8.4791
SNLS SNLS spectra/calspec23/hd142331_stis_005.fits calspec23 -25 8.9456 8.5201 8.3959 8.3661
SNLS SNLS spectra/calspec23/hd159222_stis_008.fits calspec23 -25 6.7263 6.3411 6.2437 6.2326
SNLS SNLS spectra/calspec23/bd54d1216_stis_005.fits calspec23 -25 9.8423 9.5713 9.4822 9.4731
SNLS SNLS spectra/calspec23/hd167060_stis_005.fits calspec23 -25 9.1283 8.7506 8.6433 8.6222
SNLS SNLS spectra/calspec23/bd21d0607_stis_006.fits calspec23 -25 9.3498 9.0985 9.0174 9.0101
SNLS SNLS spectra/calspec23/bd29d2091_stis_006.fits calspec23 -25 10.4216 10.099 9.9797 9.9517
SNLS SNLS spectra/calspec23/hs2027_stis_006.fits calspec23 -25 16.4591 16.8331 17.2083 17.5034
SNLS SNLS spectra/calspec23/ngc6681_11_stis_002.fits calspec23 -25 nan nan nan nan
SNLS SNLS spectra/calspec23/hd074000_stis_006.fits calspec23 -25 9.7778 9.5455 9.4721 9.4676
SNLS SNLS spectra/calspec23/wd1026_453_stis_007.fits calspec23 -25 15.9066 16.3713 16.7591 17.0516
SNLS SNLS spectra/calspec23/hd14943_stis_005.fits calspec23 -25 5.8832 5.934 6.0616 6.1633
SNLS SNLS spectra/calspec23/ngc6681_5_stis_002.fits calspec23 -25 nan nan nan nan
SNLS SNLS spectra/calspec23/bd_28d4211_stis_005.fits calspec23 -25 10.2552 10.7616 11.175 11.4857
SNLS SNLS spectra/calspec23/bd02d3375_stis_006.fits calspec23 -25 10.0886 9.7973 9.6862 9.6596
SNLS SNLS spectra/calspec23/hd106252_stis_008.fits calspec23 -25 7.6115 7.2457 7.1473 7.1362
SNLS SNLS spectra/calspec23/hd111980_stis_006.fits calspec23 -25 8.5389 8.2166 8.104 8.0765
SNLS SNLS spectra/calspec23/hd2811_stis_004.fits calspec23 -25 7.4844 7.5594 7.6833 7.7594
SNLS SNLS spectra/calspec23/delumi_stis_004.fits calspec23 -25 4.2288 4.448 4.6584 4.7815
SNLS SNLS spectra/calspec23/hd60753_stis_004.fits calspec23 -25 6.5365 6.8067 7.0527 7.2149
SNLS SNLS spectra/calspec23/etauma_stis_007.fits calspec23 -25 1.6195 2.0097 2.3324 2.5541
SNLS SNLS spectra/calspec23/lamlep_stis_007.fits calspec23 -25 4.0435 4.4818 4.8462 5.1123
SNLS SNLS spectra/calspec23/hd031128_stis_006.fits calspec23 -25 9.279 8.9912 8.892 8.876
SNLS SNLS spectra/calspec23/hd172728_stis_002.fits calspec23 -25 5.5846 5.8512 6.0963 6.2424
SNLS SNLS spectra/calspec23/109vir_stis_003.fits calspec23 -25 3.5958 3.8327 4.053 4.1732
SNLS SNLS spectra/calspec23/sdssj151421_stis_005.fits calspec23 -25 15.7062 16.1057 16.4533 16.7257
SNLS SNLS spectra/calspec23/bd_17d4708_stisnic_007.fits calspec23 -25 9.5992 9.3409 9.2546 9.2416
SNLS SNLS spectra/calspec23/10lac_stis_007.fits calspec23 -25 4.6673 5.0519 5.3836 5.6341
SNLS SNLS spectra/calspec23/ngc6681_1_stis_002.fits calspec23 -25 nan nan nan nan
SNLS SNLS spectra/calspec23/sirius_stis_005.fits calspec23 -25 -1.5701 -1.317 -1.074 -0.9177
SNLS SNLS spectra/calspec23/hd93521_stis_007.fits calspec23 -25 6.7971 7.2052 7.5645 7.8334
SNLS SNLS spectra/calspec23/sigori_stis_001.fits calspec23 -25 3.6041 4.0263 4.3775 4.6443
