survey version standard standard_catagory shift ZTFS-g ZTFS-r ZTFS-i 
ZTFS ZTFS spectra/calspec23/hd163466_stis_005.fits calspec23 10 6.829 6.899 7.032
ZTFS ZTFS spectra/calspec23/hz4_stis_008.fits calspec23 10 14.411 14.723 15.02
ZTFS ZTFS spectra/calspec23/bd_75d325_stis_006.fits calspec23 10 9.256 9.827 10.256
ZTFS ZTFS spectra/calspec23/alpha_lyr_stis_011.fits calspec23 10 -0.108 0.179 0.426
ZTFS ZTFS spectra/calspec23/hd180609_stis_006.fits calspec23 10 9.365 9.52 9.69
ZTFS ZTFS spectra/calspec23/bd11d3759_stis_003.fits calspec23 10 12.008 10.506 8.911
ZTFS ZTFS spectra/calspec23/hz43b_stis_005.fits calspec23 10 14.646 13.575 12.256
ZTFS ZTFS spectra/calspec23/hd128998_stis_003.fits calspec23 10 5.68 5.969 6.211
ZTFS ZTFS spectra/calspec23/ngc6681_8_stis_002.fits calspec23 10 16.62 nan nan
ZTFS ZTFS spectra/calspec23/ngc6681_2_stis_002.fits calspec23 10 16.047 nan nan
ZTFS ZTFS spectra/calspec23/hd200775_stis_001.fits calspec23 10 7.49 7.186 7.069
ZTFS ZTFS spectra/calspec23/agk_81d266_stisnic_007.fits calspec23 10 11.639 12.221 12.654
ZTFS ZTFS spectra/calspec23/hd160617_stis_005.fits calspec23 10 8.873 8.582 8.496
ZTFS ZTFS spectra/calspec23/hd142331_stis_005.fits calspec23 10 8.96 8.506 8.394
ZTFS ZTFS spectra/calspec23/hd159222_stis_008.fits calspec23 10 6.739 6.331 6.247
ZTFS ZTFS spectra/calspec23/bd54d1216_stis_005.fits calspec23 10 9.848 9.563 9.485
ZTFS ZTFS spectra/calspec23/hd167060_stis_005.fits calspec23 10 9.14 8.739 8.644
ZTFS ZTFS spectra/calspec23/bd21d0607_stis_006.fits calspec23 10 9.355 9.092 9.021
ZTFS ZTFS spectra/calspec23/bd29d2091_stis_006.fits calspec23 10 10.43 10.087 9.977
ZTFS ZTFS spectra/calspec23/hs2027_stis_006.fits calspec23 10 16.445 16.879 17.283
ZTFS ZTFS spectra/calspec23/ngc6681_11_stis_002.fits calspec23 10 15.651 nan nan
ZTFS ZTFS spectra/calspec23/hd074000_stis_006.fits calspec23 10 9.782 9.54 9.476
ZTFS ZTFS spectra/calspec23/wd1026_453_stis_007.fits calspec23 10 15.888 16.421 16.833
ZTFS ZTFS spectra/calspec23/hd14943_stis_005.fits calspec23 10 5.876 5.953 6.097
ZTFS ZTFS spectra/calspec23/ngc6681_5_stis_002.fits calspec23 10 15.849 nan nan
ZTFS ZTFS spectra/calspec23/bd_28d4211_stis_005.fits calspec23 10 10.236 10.814 11.253
ZTFS ZTFS spectra/calspec23/bd02d3375_stis_006.fits calspec23 10 10.095 9.786 9.685
ZTFS ZTFS spectra/calspec23/hd106252_stis_008.fits calspec23 10 7.623 7.235 7.15
ZTFS ZTFS spectra/calspec23/hd111980_stis_006.fits calspec23 10 8.547 8.205 8.103
ZTFS ZTFS spectra/calspec23/hd2811_stis_004.fits calspec23 10 7.477 7.578 7.715
ZTFS ZTFS spectra/calspec23/delumi_stis_004.fits calspec23 10 4.216 4.477 4.704
ZTFS ZTFS spectra/calspec23/hd60753_stis_004.fits calspec23 10 6.523 6.84 7.103
ZTFS ZTFS spectra/calspec23/etauma_stis_007.fits calspec23 10 1.602 2.052 2.394
ZTFS ZTFS spectra/calspec23/lamlep_stis_007.fits calspec23 10 4.025 4.529 4.915
ZTFS ZTFS spectra/calspec23/hd031128_stis_006.fits calspec23 10 9.286 8.982 8.893
ZTFS ZTFS spectra/calspec23/hd172728_stis_002.fits calspec23 10 5.57 5.884 6.146
ZTFS ZTFS spectra/calspec23/109vir_stis_003.fits calspec23 10 3.582 3.863 4.098
ZTFS ZTFS spectra/calspec23/sdssj151421_stis_005.fits calspec23 10 15.689 16.151 16.522
ZTFS ZTFS spectra/calspec23/bd_17d4708_stisnic_007.fits calspec23 10 9.604 9.334 9.257
ZTFS ZTFS spectra/calspec23/10lac_stis_007.fits calspec23 10 4.651 5.095 5.449
ZTFS ZTFS spectra/calspec23/ngc6681_1_stis_002.fits calspec23 10 15.766 nan nan
ZTFS ZTFS spectra/calspec23/sirius_stis_005.fits calspec23 10 -1.584 -1.284 -1.023
ZTFS ZTFS spectra/calspec23/hd93521_stis_007.fits calspec23 10 6.78 7.252 7.633
ZTFS ZTFS spectra/calspec23/sigori_stis_001.fits calspec23 10 3.586 4.071 4.446
