survey version standard standard_catagory shift ZTFD-g ZTFD-r ZTFD-i 
ZTFD ZTFD spectra/calspec23/hz4_stis_008.fits calspec23 25 14.41 14.732 15.024
ZTFD ZTFD spectra/calspec23/bd_75d325_stis_006.fits calspec23 25 9.251 9.837 10.261
ZTFD ZTFD spectra/calspec23/alpha_lyr_stis_011.fits calspec23 25 -0.111 0.185 0.428
ZTFD ZTFD spectra/calspec23/hd180609_stis_006.fits calspec23 25 9.365 9.524 9.692
ZTFD ZTFD spectra/calspec23/bd11d3759_stis_003.fits calspec23 25 12.026 10.476 8.897
ZTFD ZTFD spectra/calspec23/hz43b_stis_005.fits calspec23 25 14.654 13.55 12.244
ZTFD ZTFD spectra/calspec23/hd128998_stis_003.fits calspec23 25 5.678 5.975 6.214
ZTFD ZTFD spectra/calspec23/ngc6681_8_stis_002.fits calspec23 25 16.62 nan nan
ZTFD ZTFD spectra/calspec23/ngc6681_2_stis_002.fits calspec23 25 16.046 nan nan
ZTFD ZTFD spectra/calspec23/hd200775_stis_001.fits calspec23 25 7.493 7.181 7.068
ZTFD ZTFD spectra/calspec23/agk_81d266_stisnic_007.fits calspec23 25 11.635 12.231 12.659
ZTFD ZTFD spectra/calspec23/hd160617_stis_005.fits calspec23 25 8.877 8.579 8.495
ZTFD ZTFD spectra/calspec23/hd142331_stis_005.fits calspec23 25 8.967 8.502 8.394
ZTFD ZTFD spectra/calspec23/hd159222_stis_008.fits calspec23 25 6.745 6.327 6.246
ZTFD ZTFD spectra/calspec23/bd54d1216_stis_005.fits calspec23 25 9.852 9.56 9.485
ZTFD ZTFD spectra/calspec23/hd167060_stis_005.fits calspec23 25 9.146 8.736 8.644
ZTFD ZTFD spectra/calspec23/bd21d0607_stis_006.fits calspec23 25 9.358 9.089 9.02
ZTFD ZTFD spectra/calspec23/bd29d2091_stis_006.fits calspec23 25 10.434 10.083 9.977
ZTFD ZTFD spectra/calspec23/hs2027_stis_006.fits calspec23 25 16.441 16.887 17.288
ZTFD ZTFD spectra/calspec23/ngc6681_11_stis_002.fits calspec23 25 15.651 nan nan
ZTFD ZTFD spectra/calspec23/hd074000_stis_006.fits calspec23 25 9.785 9.537 9.476
ZTFD ZTFD spectra/calspec23/wd1026_453_stis_007.fits calspec23 25 15.883 16.431 16.838
ZTFD ZTFD spectra/calspec23/hd14943_stis_005.fits calspec23 25 5.876 5.956 6.099
ZTFD ZTFD spectra/calspec23/ngc6681_5_stis_002.fits calspec23 25 15.85 nan nan
ZTFD ZTFD spectra/calspec23/bd_28d4211_stis_005.fits calspec23 25 10.231 10.824 11.257
ZTFD ZTFD spectra/calspec23/bd02d3375_stis_006.fits calspec23 25 10.099 9.783 9.684
ZTFD ZTFD spectra/calspec23/hd106252_stis_008.fits calspec23 25 7.629 7.232 7.15
ZTFD ZTFD spectra/calspec23/hd111980_stis_006.fits calspec23 25 8.552 8.202 8.102
ZTFD ZTFD spectra/calspec23/hd2811_stis_004.fits calspec23 25 7.476 7.581 7.717
ZTFD ZTFD spectra/calspec23/delumi_stis_004.fits calspec23 25 4.214 4.483 4.706
ZTFD ZTFD spectra/calspec23/hd60753_stis_004.fits calspec23 25 6.52 6.846 7.105
ZTFD ZTFD spectra/calspec23/etauma_stis_007.fits calspec23 25 1.598 2.06 2.398
ZTFD ZTFD spectra/calspec23/lamlep_stis_007.fits calspec23 25 4.021 4.538 4.92
ZTFD ZTFD spectra/calspec23/hd031128_stis_006.fits calspec23 25 9.29 8.979 8.892
ZTFD ZTFD spectra/calspec23/hd172728_stis_002.fits calspec23 25 5.568 5.891 6.149
ZTFD ZTFD spectra/calspec23/109vir_stis_003.fits calspec23 25 3.58 3.869 4.101
ZTFD ZTFD spectra/calspec23/sdssj151421_stis_005.fits calspec23 25 15.685 16.161 16.527
ZTFD ZTFD spectra/calspec23/bd_17d4708_stisnic_007.fits calspec23 25 9.608 9.331 9.256
ZTFD ZTFD spectra/calspec23/10lac_stis_007.fits calspec23 25 4.647 5.103 5.452
ZTFD ZTFD spectra/calspec23/ngc6681_1_stis_002.fits calspec23 25 15.766 nan nan
ZTFD ZTFD spectra/calspec23/sirius_stis_005.fits calspec23 25 -1.586 -1.278 -1.02
ZTFD ZTFD spectra/calspec23/hd93521_stis_007.fits calspec23 25 6.776 7.261 7.637
ZTFD ZTFD spectra/calspec23/sigori_stis_001.fits calspec23 25 3.583 4.08 4.451
