survey version standard standard_catagory shift SDSS-G SDSS-R SDSS-I SDSS-Z SDSS-g SDSS-r SDSS-i SDSS-z 
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd095418_v2.fits stis_ngsl_v2 -10 2.2782 2.4899 2.6931 2.8642 2.28 2.4899 2.6931 2.8642
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd148513_v2.fits stis_ngsl_v2 -10 6.1822 4.91 4.4571 4.1638 6.1388 4.91 4.4571 4.1638
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd169191_v2.fits stis_ngsl_v2 -10 5.9076 4.8475 4.5033 4.3109 5.8711 4.8475 4.5033 4.3109
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd095241_v2.fits stis_ngsl_v2 -10 6.2683 5.8698 5.7617 5.7409 6.2527 5.8698 5.7617 5.7409
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd023439_v2.fits stis_ngsl_v2 -10 8.5076 7.9038 7.7094 7.6227 8.4865 7.9038 7.7094 7.6227
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_lhs10_v2.fits stis_ngsl_v2 -10 13.6246 11.9681 9.8969 8.7439 13.5597 11.9681 9.8969 8.7439
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g260-36_v2.fits stis_ngsl_v2 -10 11.7043 10.9649 10.7449 10.6493 11.6778 10.9649 10.7449 10.6493
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd128987_v2.fits stis_ngsl_v2 -10 7.6617 7.1273 7.0103 6.9845 7.6412 7.1273 7.0103 6.9845
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd025975_v2.fits stis_ngsl_v2 -10 6.5528 5.8154 5.6257 5.5394 6.5256 5.8154 5.6257 5.5394
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd022049_v2.fits stis_ngsl_v2 -10 4.1562 3.4341 3.2353 3.1617 4.1308 3.4341 3.2353 3.1617
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd119971_v2.fits stis_ngsl_v2 -10 6.1839 5.0042 4.5588 4.2922 6.1446 5.0042 4.5588 4.2922
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd073710_v2.fits stis_ngsl_v2 -10 6.9307 6.137 5.9143 5.7924 6.9014 6.137 5.9143 5.7924
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd149161_v2.fits stis_ngsl_v2 -10 5.6769 4.328 3.7794 3.4646 5.6318 4.328 3.7794 3.4646
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd079349_v2.fits stis_ngsl_v2 -10 9.3639 7.9738 7.3479 6.972 9.3172 7.9738 7.3479 6.972
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd217357_v2.fits stis_ngsl_v2 -10 8.6908 7.3221 6.7687 6.4727 8.6505 7.3221 6.7687 6.4727
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd111786_v2.fits stis_ngsl_v2 -10 6.1649 6.1359 6.1821 6.2572 6.1597 6.1359 6.1821 6.2572
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd166991_v2.fits stis_ngsl_v2 -10 6.7647 6.8947 7.0503 7.1843 6.7622 6.8947 7.0503 7.1843
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd059612_v2.fits stis_ngsl_v2 -10 4.8995 4.8707 4.9312 4.8625 4.8952 4.8707 4.9312 4.8625
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd093329_v2.fits stis_ngsl_v2 -10 8.6939 8.8427 9.0003 9.0791 8.6931 8.8427 9.0003 9.0791
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd086986_v2.fits stis_ngsl_v2 -10 7.9446 8.0406 8.1581 8.2289 7.9427 8.0406 8.1581 8.2289
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd039833_v2.fits stis_ngsl_v2 -10 7.9205 7.4666 7.3675 7.3591 7.9028 7.4666 7.3675 7.3591
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_gl15b_v2.fits stis_ngsl_v2 -10 9.0288 7.5074 6.6596 6.1624 8.9851 7.5074 6.6596 6.1624
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd001461_v2.fits stis_ngsl_v2 -10 6.7621 6.2871 6.1789 6.1475 6.7429 6.2871 6.1789 6.1475
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g18-54_v2.fits stis_ngsl_v2 -10 10.949 10.5856 10.4855 10.4758 10.9357 10.5856 10.4855 10.4758
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd124425_v2.fits stis_ngsl_v2 -10 6.0805 5.7904 5.7376 5.7663 6.068 5.7904 5.7376 5.7663
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd068988_v2.fits stis_ngsl_v2 -10 8.4981 8.0301 7.9343 7.9354 8.4797 8.0301 7.9343 7.9354
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd155763_v2.fits stis_ngsl_v2 -10 2.9557 3.3013 3.5773 3.7724 2.9609 3.3013 3.5773 3.7724
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd058551_v2.fits stis_ngsl_v2 -10 6.7135 6.4229 6.3617 6.3697 6.7013 6.4229 6.3617 6.3697
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd017072_v2.fits stis_ngsl_v2 -10 6.8965 6.3968 6.2203 6.1471 6.8791 6.3968 6.2203 6.1471
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd284248_v2.fits stis_ngsl_v2 -10 9.4261 9.1418 9.093 9.1066 9.4154 9.1418 9.093 9.1066
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd037202_v2.fits stis_ngsl_v2 -10 2.6675 3.0467 3.3462 3.5368 2.6751 3.0467 3.3462 3.5368
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd018078_v2.fits stis_ngsl_v2 -10 8.2731 8.228 8.3263 8.3871 8.2692 8.228 8.3263 8.3871
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_mmj6490_v2.fits stis_ngsl_v2 -10 10.873 11.0213 11.1976 11.3212 10.8709 11.0213 11.1976 11.3212
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd126511_v2.fits stis_ngsl_v2 -10 8.7145 8.1459 7.9986 7.9595 8.693 8.1459 7.9986 7.9595
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd079158_v2.fits stis_ngsl_v2 -10 5.1052 5.4335 5.7194 5.9494 5.1108 5.4335 5.7194 5.9494
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd110073_v2.fits stis_ngsl_v2 -10 4.5085 4.8067 5.0914 5.3091 4.5125 4.8067 5.0914 5.3091
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_cd-691618_v2.fits stis_ngsl_v2 -10 9.0863 9.4499 9.7458 10.002 9.092 9.4499 9.7458 10.002
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd423607_v2.fits stis_ngsl_v2 -10 10.4638 10.1671 10.1027 10.0926 10.452 10.1671 10.1027 10.0926
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd187879_v2.fits stis_ngsl_v2 -10 5.5305 5.7897 6.0179 6.2079 5.5343 5.7897 6.0179 6.2079
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd203638_v2.fits stis_ngsl_v2 -10 5.9465 5.0086 4.7371 4.5714 5.9124 5.0086 4.7371 4.5714
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_vgkcom_v2.fits stis_ngsl_v2 -10 7.6932 6.2861 4.8092 4.0306 7.6409 6.2861 4.8092 4.0306
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_mmj6476_v2.fits stis_ngsl_v2 -10 11.3782 11.2894 11.3567 11.4263 11.3702 11.2894 11.3567 11.4263
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd055496_v2.fits stis_ngsl_v2 -10 8.8753 8.1531 7.926 7.7978 8.8495 8.1531 7.926 7.7978
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd126614_v2.fits stis_ngsl_v2 -10 9.183 8.5717 8.4393 8.393 9.1594 8.5717 8.4393 8.393
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd099648_v2.fits stis_ngsl_v2 -10 5.4551 4.6813 4.467 4.3623 5.4265 4.6813 4.467 4.3623
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd+413306_v2.fits stis_ngsl_v2 -10 9.2697 8.6335 8.4261 8.3295 9.247 8.6335 8.4261 8.3295
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd170737_v2.fits stis_ngsl_v2 -10 8.5191 7.8756 7.6462 7.5355 8.4966 7.8756 7.6462 7.5355
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g63-26_v2.fits stis_ngsl_v2 -10 12.4352 12.1325 12.0767 12.1214 12.4234 12.1325 12.0767 12.1214
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd076291_v2.fits stis_ngsl_v2 -10 6.2911 5.3831 5.0935 4.9306 6.2589 5.3831 5.0935 4.9306
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd345957_v2.fits stis_ngsl_v2 -10 9.1255 8.757 8.6308 8.6141 9.1125 8.757 8.6308 8.6141
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd078362_v2.fits stis_ngsl_v2 -10 4.7551 4.5986 4.6562 4.7377 4.7456 4.5986 4.6562 4.7377
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd442051_v2.fits stis_ngsl_v2 -10 9.6434 8.1537 7.3347 6.8686 9.5968 8.1537 7.3347 6.8686
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd142703_v2.fits stis_ngsl_v2 -10 6.1502 6.093 6.1379 6.2049 6.1444 6.093 6.1379 6.2049
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_vbnvul_v2.fits stis_ngsl_v2 -10 10.9142 10.3938 10.1637 9.9664 10.898 10.3938 10.1637 9.9664
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd166283_v2.fits stis_ngsl_v2 -10 7.8226 7.8157 7.9287 8.0312 7.8171 7.8157 7.9287 8.0312
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd137759_v2.fits stis_ngsl_v2 -10 4.1336 3.342 3.0805 2.9005 4.1016 3.342 3.0805 2.9005
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd175156_v2.fits stis_ngsl_v2 -10 5.1015 5.0941 5.1655 5.2288 5.0987 5.0941 5.1655 5.2288
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd037763_v2.fits stis_ngsl_v2 -10 5.7598 4.8228 4.5467 4.3863 5.7268 4.8228 4.5467 4.3863
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd044007_v2.fits stis_ngsl_v2 -10 8.4677 7.7861 7.5271 7.3909 8.4451 7.7861 7.5271 7.3909
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd101107_v2.fits stis_ngsl_v2 -10 5.7172 5.563 5.5841 5.6646 5.7085 5.563 5.5841 5.6646
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd187111_v2.fits stis_ngsl_v2 -10 8.4016 7.3236 6.8767 6.6141 8.367 7.3236 6.8767 6.6141
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd038510_v2.fits stis_ngsl_v2 -10 8.4147 8.0565 7.9598 7.9401 8.4007 8.0565 7.9598 7.9401
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd063077_v2.fits stis_ngsl_v2 -10 5.6107 5.2491 5.1473 5.1249 5.5961 5.2491 5.1473 5.1249
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd175305_v2.fits stis_ngsl_v2 -10 7.6944 7.1363 6.9557 6.859 7.6747 7.1363 6.9557 6.859
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd124547_v2.fits stis_ngsl_v2 -10 5.5625 4.384 3.9836 3.7468 5.5223 4.384 3.9836 3.7468
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd015089_v2.fits stis_ngsl_v2 -10 4.6009 4.7781 5.0221 5.2119 4.5994 4.7781 5.0221 5.2119
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd013520_v2.fits stis_ngsl_v2 -10 5.5774 4.2765 3.8021 3.4958 5.5331 4.2765 3.8021 3.4958
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd019019_v2.fits stis_ngsl_v2 -10 7.1461 6.7682 6.6958 6.7164 7.131 6.7682 6.6958 6.7164
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd190073_v2.fits stis_ngsl_v2 -10 7.7824 7.8629 7.9995 8.0129 7.7808 7.8629 7.9995 8.0129
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd175805_v2.fits stis_ngsl_v2 -10 7.8991 7.5561 7.5226 7.5631 7.8841 7.5561 7.5226 7.5631
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd194453_v2.fits stis_ngsl_v2 -10 6.6185 6.8785 7.1004 7.2462 6.6208 6.8785 7.1004 7.2462
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd061064_v2.fits stis_ngsl_v2 -10 5.2244 4.9694 4.9933 5.0261 5.2118 4.9694 4.9933 5.0261
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd134439_v2.fits stis_ngsl_v2 -10 9.8222 9.2933 9.125 9.0226 9.8033 9.2933 9.125 9.0226
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd026630_v2.fits stis_ngsl_v2 -10 4.6249 3.8343 3.5834 3.4617 4.5981 3.8343 3.5834 3.4617
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd096446_v2.fits stis_ngsl_v2 -10 6.4771 6.841 7.1233 7.3748 6.483 6.841 7.1233 7.3748
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g180-24_v2.fits stis_ngsl_v2 -10 10.0693 9.7611 9.6584 9.657 10.0578 9.7611 9.6584 9.657
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd080607_v2.fits stis_ngsl_v2 -10 9.4759 8.889 8.7611 8.7217 9.4533 8.889 8.7611 8.7217
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd141795_v2.fits stis_ngsl_v2 -10 3.6779 3.7592 3.9176 4.06 3.6741 3.7592 3.9176 4.06
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd157244_v2.fits stis_ngsl_v2 -10 3.6117 2.3819 2.0026 1.7594 3.5692 2.3819 2.0026 1.7594
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd111515_v2.fits stis_ngsl_v2 -10 8.4309 7.927 7.7765 7.7179 8.4115 7.927 7.7765 7.7179
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd107582_v2.fits stis_ngsl_v2 -10 8.4779 8.0287 7.9021 7.8639 8.4607 8.0287 7.9021 7.8639
SDSS SDSS spectra/calspec23/bd26d2606_stis_006.fits calspec23 -10 9.8904 9.6089 9.5188 9.4992 9.8803 9.6089 9.5188 9.4992
SDSS SDSS spectra/calspec23/wd0308_565_stis_009.fits calspec23 -10 13.9361 14.3096 14.6163 14.9094 13.9404 14.3096 14.6163 14.9094
SDSS SDSS spectra/calspec23/sdss132811_stis_004.fits calspec23 -10 17.0233 17.2486 17.4711 17.6355 17.0191 17.2486 17.4711 17.6355
SDSS SDSS spectra/calspec23/hz21_stis_007.fits calspec23 -10 14.3693 14.9133 15.3012 15.6573 14.3818 14.9133 15.3012 15.6573
SDSS SDSS spectra/calspec23/gj7541a_stis_004.fits calspec23 -10 12.2243 12.3798 12.5618 12.7735 12.2257 12.3798 12.5618 12.7735
SDSS SDSS spectra/calspec23/ngc6681_3_stis_002.fits calspec23 -10 16.6704 nan nan nan 16.6708 nan nan nan
SDSS SDSS spectra/calspec23/16cygb_stis_004.fits calspec23 -10 6.5255 6.0565 5.938 5.9115 6.5074 6.0565 5.938 5.9115
SDSS SDSS spectra/calspec23/hd38949_stis_007.fits calspec23 -10 8.0395 7.6557 7.5698 7.5676 8.0245 7.6557 7.5698 7.5676
SDSS SDSS spectra/calspec23/hd115169_stis_003.fits calspec23 -10 9.5334 9.0822 8.9622 8.9296 9.516 9.0822 8.9622 8.9296
SDSS SDSS spectra/calspec23/feige34_stis_006.fits calspec23 -10 10.8491 11.4021 11.7631 12.0598 10.8616 11.4021 11.7631 12.0598
SDSS SDSS spectra/calspec23/18sco_stis_005.fits calspec23 -10 5.772 5.3286 5.2137 5.1883 5.7544 5.3286 5.2137 5.1883
SDSS SDSS spectra/calspec23/ngc6681_9_stis_002.fits calspec23 -10 15.7409 nan nan nan 15.7369 nan nan nan
SDSS SDSS spectra/calspec23/hd209458_stisnic_008.fits calspec23 -10 7.8811 7.5211 7.4464 7.4528 7.8664 7.5211 7.4464 7.4528
SDSS SDSS spectra/calspec23/wd0320_539_stis_005.fits calspec23 -10 14.6806 15.1749 15.5464 15.8845 14.6894 15.1749 15.5464 15.8845
SDSS SDSS spectra/calspec23/mucol_stis_007.fits calspec23 -10 4.8611 5.3649 5.7319 6.0568 4.8717 5.3649 5.7319 6.0568
SDSS SDSS spectra/calspec23/ngc6681_12_stis_002.fits calspec23 -10 16.9991 nan nan nan 16.9973 nan nan nan
SDSS SDSS spectra/calspec23/hz43_stis_005.fits calspec23 -10 12.6133 13.1488 13.5321 13.8759 12.6245 13.1488 13.5321 13.8759
SDSS SDSS spectra/calspec23/hd101452_stis_003.fits calspec23 -10 7.6007 7.5219 7.5835 7.6615 7.5933 7.5219 7.5835 7.6615
SDSS SDSS spectra/calspec23/ngc2506g31_stis_003.fits calspec23 -10 18.2454 17.7346 17.5891 17.5442 18.2275 17.7346 17.5891 17.5442
SDSS SDSS spectra/calspec23/hd158485_stis_005.fits calspec23 -10 6.4528 6.5565 6.6973 6.8178 6.45 6.5565 6.6973 6.8178
SDSS SDSS spectra/calspec23/ksi2ceti_stis_006.fits calspec23 -10 4.1156 4.4125 4.6554 4.8315 4.1187 4.4125 4.6554 4.8315
SDSS SDSS spectra/calspec23/hd37962_stis_010.fits calspec23 -10 8.1293 7.6817 7.5623 7.5314 8.112 7.6817 7.5623 7.5314
SDSS SDSS spectra/calspec23/ngc6681_10_stis_002.fits calspec23 -10 18.1662 nan nan nan 18.1603 nan nan nan
SDSS SDSS spectra/calspec23/hd116405_stis_006.fits calspec23 -10 8.158 8.4622 8.7134 8.8954 8.1616 8.4622 8.7134 8.8954
SDSS SDSS spectra/calspec23/hd009051_stis_007.fits calspec23 -10 9.3421 8.6991 8.4449 8.3105 9.3203 8.6991 8.4449 8.3105
SDSS SDSS spectra/calspec23/ngc6681_4_stis_002.fits calspec23 -10 15.8802 nan nan nan 15.8793 nan nan nan
SDSS SDSS spectra/calspec23/hd55677_stis_004.fits calspec23 -10 9.3795 9.5354 9.6991 9.8076 9.3791 9.5354 9.6991 9.8076
SDSS SDSS spectra/calspec23/feige110_stisnic_008.fits calspec23 -10 11.5297 12.0648 12.4426 12.781 11.541 12.0648 12.4426 12.781
SDSS SDSS spectra/calspec23/hd185975_stis_007.fits calspec23 -10 8.4127 7.9265 7.7979 7.7648 8.3939 7.9265 7.7979 7.7648
SDSS SDSS spectra/calspec23/hd200654_stis_007.fits calspec23 -10 9.3905 8.9087 8.7086 8.6102 9.3754 8.9087 8.7086 8.6102
SDSS SDSS spectra/calspec23/hz44_stis_006.fits calspec23 -10 11.3643 11.8896 12.2792 12.6329 11.3753 11.8896 12.2792 12.6329
SDSS SDSS spectra/calspec23/ngc6681_7_stis_002.fits calspec23 -10 15.4151 nan nan nan 15.3898 nan nan nan
SDSS SDSS spectra/calspec23/ngc6681_6_stis_002.fits calspec23 -10 15.9494 nan nan nan 15.9478 nan nan nan
SDSS SDSS spectra/calspec23/wd0947_857_stis_007.fits calspec23 -10 15.4812 15.9986 16.3793 16.7225 15.4918 15.9986 16.3793 16.7225
SDSS SDSS spectra/calspec23/hd205905_stis_009.fits calspec23 -10 7.0133 6.5876 6.4894 6.4771 6.9964 6.5876 6.4894 6.4771
SDSS SDSS spectra/calspec23/eta1dor_stis_004.fits calspec23 -10 5.5471 5.8249 6.0579 6.2316 5.5491 5.8249 6.0579 6.2316
SDSS SDSS spectra/calspec23/sun_reference_stis_002.fits calspec23 -10 -26.4396 -26.9217 -27.0292 -27.0492 -26.4574 -26.9217 -27.0292 -27.0492
SDSS SDSS spectra/calspec23/hd163466_stis_005.fits calspec23 -10 6.8534 6.8925 7.0025 7.1082 6.8492 6.8925 7.0025 7.1082
SDSS SDSS spectra/calspec23/hz4_stis_008.fits calspec23 -10 14.437 14.6897 14.9511 15.2314 14.4337 14.6897 14.9511 15.2314
SDSS SDSS spectra/calspec23/bd_75d325_stis_006.fits calspec23 -10 9.2143 9.7705 10.1644 10.5163 9.227 9.7705 10.1644 10.5163
SDSS SDSS spectra/calspec23/alpha_lyr_stis_011.fits calspec23 -10 -0.104 0.1524 0.3737 0.5328 -0.1025 0.1524 0.3737 0.5328
SDSS SDSS spectra/calspec23/hd180609_stis_006.fits calspec23 -10 9.3834 9.506 9.6538 9.7716 9.3812 9.506 9.6538 9.7716
SDSS SDSS spectra/calspec23/bd11d3759_stis_003.fits calspec23 -10 12.2063 10.7435 9.2442 8.4099 12.1534 10.7435 9.2442 8.4099
SDSS SDSS spectra/calspec23/hz43b_stis_005.fits calspec23 -10 14.7357 13.7496 12.5384 11.8704 14.7143 13.7496 12.5384 11.8704
SDSS SDSS spectra/calspec23/hd128998_stis_003.fits calspec23 -10 5.684 5.9421 6.1603 6.3141 5.6856 5.9421 6.1603 6.3141
SDSS SDSS spectra/calspec23/ngc6681_8_stis_002.fits calspec23 -10 16.6312 nan nan nan 16.6301 nan nan nan
SDSS SDSS spectra/calspec23/ngc6681_2_stis_002.fits calspec23 -10 16.0582 nan nan nan 16.0575 nan nan nan
SDSS SDSS spectra/calspec23/hd200775_stis_001.fits calspec23 -10 7.5268 7.2064 7.1094 7.0854 7.519 7.2064 7.1094 7.0854
SDSS SDSS spectra/calspec23/agk_81d266_stisnic_007.fits calspec23 -10 11.6005 12.1645 12.5616 12.9173 11.6129 12.1645 12.5616 12.9173
SDSS SDSS spectra/calspec23/hd160617_stis_005.fits calspec23 -10 8.92 8.6132 8.514 8.4953 8.9092 8.6132 8.514 8.4953
SDSS SDSS spectra/calspec23/hd142331_stis_005.fits calspec23 -10 9.0321 8.5448 8.4171 8.3809 9.0136 8.5448 8.4171 8.3809
SDSS SDSS spectra/calspec23/hd159222_stis_008.fits calspec23 -10 6.8074 6.3648 6.2627 6.2483 6.7899 6.3648 6.2627 6.2483
SDSS SDSS spectra/calspec23/bd54d1216_stis_005.fits calspec23 -10 9.8953 9.5931 9.5011 9.4895 9.8842 9.5931 9.5011 9.4895
SDSS SDSS spectra/calspec23/hd167060_stis_005.fits calspec23 -10 9.2071 8.7744 8.6634 8.6375 9.19 8.7744 8.6634 8.6375
SDSS SDSS spectra/calspec23/bd21d0607_stis_006.fits calspec23 -10 9.3998 9.1195 9.036 9.0265 9.3894 9.1195 9.036 9.0265
SDSS SDSS spectra/calspec23/bd29d2091_stis_006.fits calspec23 -10 10.4815 10.1223 10.0009 9.9674 10.469 10.1223 10.0009 9.9674
SDSS SDSS spectra/calspec23/hs2027_stis_006.fits calspec23 -10 16.4101 16.8319 17.1924 17.5335 16.4208 16.8319 17.1924 17.5335
SDSS SDSS spectra/calspec23/ngc6681_11_stis_002.fits calspec23 -10 15.6791 nan nan nan 15.6736 nan nan nan
SDSS SDSS spectra/calspec23/hd074000_stis_006.fits calspec23 -10 9.8241 9.5663 9.4902 9.4846 9.8144 9.5663 9.4902 9.4846
SDSS SDSS spectra/calspec23/wd1026_453_stis_007.fits calspec23 -10 15.862 16.3674 16.7445 17.0849 15.8715 16.3674 16.7445 17.0849
SDSS SDSS spectra/calspec23/hd14943_stis_005.fits calspec23 -10 5.9031 5.9448 6.0645 6.1813 5.8984 5.9448 6.0645 6.1813
SDSS SDSS spectra/calspec23/ngc6681_5_stis_002.fits calspec23 -10 15.8722 nan nan nan 15.8682 nan nan nan
SDSS SDSS spectra/calspec23/bd_28d4211_stis_005.fits calspec23 -10 10.1954 10.7567 11.1585 11.5202 10.2078 10.7567 11.1585 11.5202
SDSS SDSS spectra/calspec23/bd02d3375_stis_006.fits calspec23 -10 10.1423 9.82 9.7067 9.6752 10.1312 9.82 9.7067 9.6752
SDSS SDSS spectra/calspec23/hd106252_stis_008.fits calspec23 -10 7.6877 7.2689 7.1666 7.152 7.6713 7.2689 7.1666 7.152
SDSS SDSS spectra/calspec23/hd111980_stis_006.fits calspec23 -10 8.602 8.2398 8.1247 8.0919 8.5886 8.2398 8.1247 8.0919
SDSS SDSS spectra/calspec23/hd2811_stis_004.fits calspec23 -10 7.4953 7.5696 7.6871 7.7756 7.4926 7.5696 7.6871 7.7756
SDSS SDSS spectra/calspec23/delumi_stis_004.fits calspec23 -10 4.2223 4.4536 4.6561 4.7986 4.2231 4.4536 4.6561 4.7986
SDSS SDSS spectra/calspec23/hd60753_stis_004.fits calspec23 -10 6.5126 6.8103 7.0482 7.2363 6.5176 6.8103 7.0482 7.2363
SDSS SDSS spectra/calspec23/etauma_stis_007.fits calspec23 -10 1.5842 2.0093 2.3226 2.5805 1.5913 2.0093 2.3226 2.5805
SDSS SDSS spectra/calspec23/lamlep_stis_007.fits calspec23 -10 3.9964 4.4793 4.8333 5.1428 4.0063 4.4793 4.8333 5.1428
SDSS SDSS spectra/calspec23/hd031128_stis_006.fits calspec23 -10 9.335 9.0134 8.9117 8.8922 9.3232 9.0134 8.9117 8.8922
SDSS SDSS spectra/calspec23/hd172728_stis_002.fits calspec23 -10 5.5669 5.8551 6.0919 6.2617 5.5703 5.8551 6.0919 6.2617
SDSS SDSS spectra/calspec23/109vir_stis_003.fits calspec23 -10 3.5848 3.8377 4.0504 4.1904 3.5867 3.8377 4.0504 4.1904
SDSS SDSS spectra/calspec23/sdssj151421_stis_005.fits calspec23 -10 15.678 16.1036 16.4412 16.7578 15.6839 16.1036 16.4412 16.7578
SDSS SDSS spectra/calspec23/bd_17d4708_stisnic_007.fits calspec23 -10 9.6495 9.3622 9.2737 9.2578 9.6391 9.3622 9.2737 9.2578
SDSS SDSS spectra/calspec23/10lac_stis_007.fits calspec23 -10 4.626 5.0513 5.3728 5.6644 4.6346 5.0513 5.3728 5.6644
SDSS SDSS spectra/calspec23/ngc6681_1_stis_002.fits calspec23 -10 15.785 nan nan nan 15.7823 nan nan nan
SDSS SDSS spectra/calspec23/sirius_stis_005.fits calspec23 -10 -1.5809 -1.3128 -1.0789 -0.8979 -1.5791 -1.3128 -1.0789 -0.8979
SDSS SDSS spectra/calspec23/hd93521_stis_007.fits calspec23 -10 6.7521 7.2033 7.5521 7.8647 6.7617 7.2033 7.5521 7.8647
SDSS SDSS spectra/calspec23/sigori_stis_001.fits calspec23 -10 3.5599 4.0247 4.3652 4.6753 3.5691 4.0247 4.3652 4.6753
