survey version standard standard_catagory shift ZTF-g ZTF-r ZTF-i 
ZTF ZTF spectra/calspec23/bd21d0607_stis_006.fits calspec23 30 9.355 9.09 9.02
ZTF ZTF spectra/calspec23/bd29d2091_stis_006.fits calspec23 30 10.43 10.085 9.977
ZTF ZTF spectra/calspec23/hs2027_stis_006.fits calspec23 30 16.445 16.884 17.288
ZTF ZTF spectra/calspec23/ngc6681_11_stis_002.fits calspec23 30 15.651 nan nan
ZTF ZTF spectra/calspec23/hd074000_stis_006.fits calspec23 30 9.782 9.538 9.476
ZTF ZTF spectra/calspec23/wd1026_453_stis_007.fits calspec23 30 15.888 16.427 16.838
ZTF ZTF spectra/calspec23/hd14943_stis_005.fits calspec23 30 5.876 5.954 6.099
ZTF ZTF spectra/calspec23/ngc6681_5_stis_002.fits calspec23 30 15.849 nan nan
ZTF ZTF spectra/calspec23/bd_28d4211_stis_005.fits calspec23 30 10.236 10.82 11.258
ZTF ZTF spectra/calspec23/bd02d3375_stis_006.fits calspec23 30 10.095 9.784 9.684
ZTF ZTF spectra/calspec23/hd106252_stis_008.fits calspec23 30 7.623 7.233 7.15
ZTF ZTF spectra/calspec23/hd111980_stis_006.fits calspec23 30 8.547 8.203 8.102
ZTF ZTF spectra/calspec23/hd2811_stis_004.fits calspec23 30 7.477 7.58 7.717
ZTF ZTF spectra/calspec23/delumi_stis_004.fits calspec23 30 4.216 4.481 4.706
ZTF ZTF spectra/calspec23/hd60753_stis_004.fits calspec23 30 6.523 6.844 7.106
ZTF ZTF spectra/calspec23/etauma_stis_007.fits calspec23 30 1.602 2.057 2.398
ZTF ZTF spectra/calspec23/lamlep_stis_007.fits calspec23 30 4.025 4.534 4.92
ZTF ZTF spectra/calspec23/hd031128_stis_006.fits calspec23 30 9.286 8.98 8.892
ZTF ZTF spectra/calspec23/hd172728_stis_002.fits calspec23 30 5.57 5.888 6.149
ZTF ZTF spectra/calspec23/109vir_stis_003.fits calspec23 30 3.582 3.867 4.101
ZTF ZTF spectra/calspec23/sdssj151421_stis_005.fits calspec23 30 15.689 16.157 16.527
ZTF ZTF spectra/calspec23/bd_17d4708_stisnic_007.fits calspec23 30 9.604 9.332 9.256
ZTF ZTF spectra/calspec23/10lac_stis_007.fits calspec23 30 4.651 5.1 5.453
ZTF ZTF spectra/calspec23/ngc6681_1_stis_002.fits calspec23 30 15.766 nan nan
ZTF ZTF spectra/calspec23/sirius_stis_005.fits calspec23 30 -1.584 -1.28 -1.02
ZTF ZTF spectra/calspec23/hd93521_stis_007.fits calspec23 30 6.78 7.257 7.638
ZTF ZTF spectra/calspec23/sigori_stis_001.fits calspec23 30 3.586 4.077 4.451
