survey version standard standard_catagory shift SDSS-G SDSS-R SDSS-I SDSS-Z SDSS-g SDSS-r SDSS-i SDSS-z 
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd169191_v2.fits stis_ngsl_v2 25 5.8652 4.8337 4.4972 4.3063 5.8299 4.8337 4.4972 4.3063
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd095241_v2.fits stis_ngsl_v2 25 6.2502 5.8651 5.7602 5.7407 6.2355 5.8651 5.7602 5.7407
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd023439_v2.fits stis_ngsl_v2 25 8.4831 7.8961 7.7058 7.6212 8.4631 7.8961 7.7058 7.6212
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_lhs10_v2.fits stis_ngsl_v2 25 13.5488 11.9368 9.838 8.7277 13.484 11.9368 9.838 8.7277
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g260-36_v2.fits stis_ngsl_v2 25 11.6735 10.9555 10.7413 10.6473 11.6483 10.9555 10.7413 10.6473
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd128987_v2.fits stis_ngsl_v2 25 7.638 7.1215 7.0088 6.9841 7.6187 7.1215 7.0088 6.9841
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd025975_v2.fits stis_ngsl_v2 25 6.5211 5.8067 5.6227 5.5373 6.4952 5.8067 5.6227 5.5373
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd022049_v2.fits stis_ngsl_v2 25 4.1266 3.4253 3.2321 3.1605 4.1023 3.4253 3.2321 3.1605
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd119971_v2.fits stis_ngsl_v2 25 6.1382 4.9879 4.5502 4.2865 6.1001 4.9879 4.5502 4.2865
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd073710_v2.fits stis_ngsl_v2 25 6.8966 6.1271 5.9109 5.789 6.8684 6.1271 5.9109 5.789
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd149161_v2.fits stis_ngsl_v2 25 5.6244 4.31 3.7683 3.4581 5.5802 4.31 3.7683 3.4581
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd079349_v2.fits stis_ngsl_v2 25 9.3095 7.9549 7.3346 6.9643 9.2637 7.9549 7.3346 6.9643
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd217357_v2.fits stis_ngsl_v2 25 8.6438 7.3051 6.7549 6.4678 8.6038 7.3051 6.7549 6.4678
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd111786_v2.fits stis_ngsl_v2 25 6.1589 6.137 6.184 6.2582 6.1546 6.137 6.184 6.2582
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd166991_v2.fits stis_ngsl_v2 25 6.7619 6.8994 7.0548 7.1851 6.7606 6.8994 7.0548 7.1851
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd059612_v2.fits stis_ngsl_v2 25 4.8946 4.8723 4.9334 4.8578 4.8908 4.8723 4.9334 4.8578
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd093329_v2.fits stis_ngsl_v2 25 8.6931 8.8475 9.0044 9.078 8.6932 8.8475 9.0044 9.078
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd086986_v2.fits stis_ngsl_v2 25 7.9425 8.0441 8.1614 8.2281 7.9415 8.0441 8.1614 8.2281
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd039833_v2.fits stis_ngsl_v2 25 7.8999 7.4615 7.3663 7.3592 7.8832 7.4615 7.3663 7.3592
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_gl15b_v2.fits stis_ngsl_v2 25 8.9779 7.4883 6.6359 6.1555 8.9348 7.4883 6.6359 6.1555
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd001461_v2.fits stis_ngsl_v2 25 6.7399 6.2819 6.1775 6.1468 6.7219 6.2819 6.1775 6.1468
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g18-54_v2.fits stis_ngsl_v2 25 10.9335 10.5815 10.4842 10.4754 10.9209 10.5815 10.4842 10.4754
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd124425_v2.fits stis_ngsl_v2 25 6.066 5.7874 5.7376 5.7671 6.0543 5.7874 5.7376 5.7671
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd068988_v2.fits stis_ngsl_v2 25 8.4767 8.0248 7.9333 7.9357 8.4594 8.0248 7.9333 7.9357
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd155763_v2.fits stis_ngsl_v2 25 2.9618 3.3094 3.5842 3.7745 2.9675 3.3094 3.5842 3.7745
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd058551_v2.fits stis_ngsl_v2 25 6.6994 6.4198 6.3612 6.3701 6.688 6.4198 6.3612 6.3701
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd017072_v2.fits stis_ngsl_v2 25 6.8763 6.39 6.2172 6.1459 6.8598 6.39 6.2172 6.1459
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd284248_v2.fits stis_ngsl_v2 25 9.4137 9.1389 9.0928 9.1075 9.4035 9.1389 9.0928 9.1075
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd037202_v2.fits stis_ngsl_v2 25 2.6763 3.055 3.3525 3.5408 2.6841 3.055 3.3525 3.5408
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd018078_v2.fits stis_ngsl_v2 25 8.2687 8.2298 8.3294 8.3858 8.2654 8.2298 8.3294 8.3858
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_mmj6490_v2.fits stis_ngsl_v2 25 10.8707 11.0267 11.2023 11.3213 10.8697 11.0267 11.2023 11.3213
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd126511_v2.fits stis_ngsl_v2 25 8.6896 8.139 7.9965 7.9588 8.6693 8.139 7.9965 7.9588
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd079158_v2.fits stis_ngsl_v2 25 5.1118 5.4416 5.7265 5.9529 5.1178 5.4416 5.7265 5.9529
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd110073_v2.fits stis_ngsl_v2 25 4.5133 4.8146 5.0984 5.3122 4.5178 4.8146 5.0984 5.3122
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_cd-691618_v2.fits stis_ngsl_v2 25 9.093 9.4589 9.7531 10.0072 9.099 9.4589 9.7531 10.0072
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd423607_v2.fits stis_ngsl_v2 25 10.4501 10.1642 10.1021 10.0927 10.4389 10.1642 10.1021 10.0927
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd187879_v2.fits stis_ngsl_v2 25 5.535 5.7966 6.0235 6.2114 5.5389 5.7966 6.0235 6.2114
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd203638_v2.fits stis_ngsl_v2 25 5.9069 4.9967 4.7329 4.5664 5.8741 4.9967 4.7329 4.5664
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_vgkcom_v2.fits stis_ngsl_v2 25 7.6323 6.2625 4.7722 4.0184 7.5812 6.2625 4.7722 4.0184
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_mmj6476_v2.fits stis_ngsl_v2 25 11.369 11.2909 11.3589 11.4265 11.362 11.2909 11.3589 11.4265
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd055496_v2.fits stis_ngsl_v2 25 8.8453 8.144 7.9221 7.7952 8.8205 8.144 7.9221 7.7952
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd126614_v2.fits stis_ngsl_v2 25 9.1556 8.5645 8.4376 8.3915 9.1333 8.5645 8.4376 8.3915
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd099648_v2.fits stis_ngsl_v2 25 5.4219 4.6718 4.4638 4.3596 5.3945 4.6718 4.4638 4.3596
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd+413306_v2.fits stis_ngsl_v2 25 9.2433 8.6253 8.4223 8.3276 9.2218 8.6253 8.4223 8.3276
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd170737_v2.fits stis_ngsl_v2 25 8.493 7.8669 7.6418 7.5334 8.4715 7.8669 7.6418 7.5334
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g63-26_v2.fits stis_ngsl_v2 25 12.4215 12.1291 12.077 12.1235 12.4103 12.1291 12.077 12.1235
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd076291_v2.fits stis_ngsl_v2 25 6.2537 5.3714 5.0884 4.9267 6.2227 5.3714 5.0884 4.9267
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd345957_v2.fits stis_ngsl_v2 25 9.1104 8.7521 8.629 8.6145 9.0981 8.7521 8.629 8.6145
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd078362_v2.fits stis_ngsl_v2 25 4.7441 4.5989 4.6587 4.7386 4.7355 4.5989 4.6587 4.7386
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_bd442051_v2.fits stis_ngsl_v2 25 9.589 8.1359 7.3119 6.8614 9.5427 8.1359 7.3119 6.8614
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd142703_v2.fits stis_ngsl_v2 25 6.1436 6.0939 6.1397 6.2057 6.1386 6.0939 6.1397 6.2057
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_vbnvul_v2.fits stis_ngsl_v2 25 10.8954 10.387 10.1585 9.961 10.8798 10.387 10.1585 9.961
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd166283_v2.fits stis_ngsl_v2 25 7.8163 7.8186 7.9322 8.0318 7.8119 7.8186 7.9322 8.0318
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd137759_v2.fits stis_ngsl_v2 25 4.0964 3.3319 3.0759 2.8956 4.0657 3.3319 3.0759 2.8956
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd175156_v2.fits stis_ngsl_v2 25 5.0982 5.0959 5.1679 5.229 5.0958 5.0959 5.1679 5.229
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd037763_v2.fits stis_ngsl_v2 25 5.7214 4.8109 4.5421 4.3821 5.6896 4.8109 4.5421 4.3821
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd044007_v2.fits stis_ngsl_v2 25 8.4414 7.7766 7.5223 7.3886 8.4197 7.7766 7.5223 7.3886
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd101107_v2.fits stis_ngsl_v2 25 5.7072 5.5625 5.5858 5.6663 5.6993 5.5625 5.5858 5.6663
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd187111_v2.fits stis_ngsl_v2 25 8.3613 7.308 6.8678 6.6088 8.3277 7.308 6.8678 6.6088
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd038510_v2.fits stis_ngsl_v2 25 8.3984 8.0523 7.9585 7.94 8.3852 8.0523 7.9585 7.94
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd063077_v2.fits stis_ngsl_v2 25 5.5938 5.245 5.1458 5.1247 5.5801 5.245 5.1458 5.1247
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd175305_v2.fits stis_ngsl_v2 25 7.6715 7.1292 6.9524 6.857 7.6526 7.1292 6.9524 6.857
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd124547_v2.fits stis_ngsl_v2 25 5.5156 4.3687 3.9762 3.7411 5.4764 4.3687 3.9762 3.7411
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd015089_v2.fits stis_ngsl_v2 25 4.5993 4.7847 5.0286 5.2136 4.5988 4.7847 5.0286 5.2136
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd013520_v2.fits stis_ngsl_v2 25 5.5258 4.2596 3.7928 3.4882 5.4825 4.2596 3.7928 3.4882
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd019019_v2.fits stis_ngsl_v2 25 7.1286 6.7642 6.6953 6.7173 7.1145 6.7642 6.6953 6.7173
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd190073_v2.fits stis_ngsl_v2 25 7.7807 7.8661 8.0023 8.0116 7.78 7.8661 8.0023 8.0116
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd175805_v2.fits stis_ngsl_v2 25 7.8817 7.5532 7.5229 7.5641 7.8676 7.5532 7.5229 7.5641
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd194453_v2.fits stis_ngsl_v2 25 6.6213 6.8854 7.1061 7.2465 6.6243 6.8854 7.1061 7.2465
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd061064_v2.fits stis_ngsl_v2 25 5.2098 4.9685 4.9946 5.0256 5.1982 4.9685 4.9946 5.0256
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd134439_v2.fits stis_ngsl_v2 25 9.8003 9.2868 9.1218 9.0205 9.7824 9.2868 9.1218 9.0205
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd026630_v2.fits stis_ngsl_v2 25 4.5937 3.824 3.5791 3.459 4.5679 3.824 3.5791 3.459
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd096446_v2.fits stis_ngsl_v2 25 6.484 6.8496 7.1303 7.3801 6.4902 6.8496 7.1303 7.3801
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_g180-24_v2.fits stis_ngsl_v2 25 10.0559 9.7572 9.6569 9.6577 10.045 9.7572 9.6569 9.6577
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd080607_v2.fits stis_ngsl_v2 25 9.4496 8.8822 8.7596 8.7204 9.4282 8.8822 8.7596 8.7204
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd141795_v2.fits stis_ngsl_v2 25 3.6736 3.7636 3.9222 4.0613 3.6709 3.7636 3.9222 4.0613
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd157244_v2.fits stis_ngsl_v2 25 3.5621 2.3658 1.9965 1.7524 3.5207 2.3658 1.9965 1.7524
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd111515_v2.fits stis_ngsl_v2 25 8.4084 7.921 7.7739 7.7168 8.39 7.921 7.7739 7.7168
SDSS SDSS spectra/stis_ngsl_v2/h_stis_ngsl_hd107582_v2.fits stis_ngsl_v2 25 8.4579 8.0233 7.9002 7.863 8.4416 8.0233 7.9002 7.863
SDSS SDSS spectra/calspec23/bd26d2606_stis_006.fits calspec23 25 9.8787 9.6051 9.5177 9.499 9.8691 9.6051 9.5177 9.499
SDSS SDSS spectra/calspec23/wd0308_565_stis_009.fits calspec23 25 13.9411 14.3208 14.6241 14.9164 13.9455 14.3208 14.6241 14.9164
SDSS SDSS spectra/calspec23/sdss132811_stis_004.fits calspec23 25 17.0184 17.2588 17.4762 17.6338 17.0149 17.2588 17.4762 17.6338
SDSS SDSS spectra/calspec23/hz21_stis_007.fits calspec23 25 14.3838 14.9249 15.3111 15.6657 14.3965 14.9249 15.3111 15.6657
SDSS SDSS spectra/calspec23/gj7541a_stis_004.fits calspec23 25 12.2259 12.3846 12.5671 12.7787 12.2274 12.3846 12.5671 12.7787
SDSS SDSS spectra/calspec23/ngc6681_3_stis_002.fits calspec23 25 16.6709 nan nan nan 16.6719 nan nan nan
SDSS SDSS spectra/calspec23/16cygb_stis_004.fits calspec23 25 6.5045 6.0508 5.9365 5.9111 6.4874 6.0508 5.9365 5.9111
SDSS SDSS spectra/calspec23/hd38949_stis_007.fits calspec23 25 8.022 7.6514 7.569 7.5677 8.0079 7.6514 7.569 7.5677
SDSS SDSS spectra/calspec23/hd115169_stis_003.fits calspec23 25 9.5132 9.0766 8.9606 8.929 9.4968 9.0766 8.9606 8.929
SDSS SDSS spectra/calspec23/feige34_stis_006.fits calspec23 25 10.8637 11.4134 11.7712 12.0666 10.8762 11.4134 11.7712 12.0666
SDSS SDSS spectra/calspec23/18sco_stis_005.fits calspec23 25 5.7516 5.3231 5.2124 5.1878 5.7351 5.3231 5.2124 5.1878
SDSS SDSS spectra/calspec23/ngc6681_9_stis_002.fits calspec23 25 15.7364 nan nan nan 15.7334 nan nan nan
SDSS SDSS spectra/calspec23/hd209458_stisnic_008.fits calspec23 25 7.864 7.5171 7.4459 7.453 7.8502 7.5171 7.4459 7.453
SDSS SDSS spectra/calspec23/wd0320_539_stis_005.fits calspec23 25 14.6909 15.1864 15.5557 15.8923 14.6999 15.1864 15.5557 15.8923
SDSS SDSS spectra/calspec23/mucol_stis_007.fits calspec23 25 4.8734 5.3758 5.741 6.0639 4.8841 5.3758 5.741 6.0639
SDSS SDSS spectra/calspec23/ngc6681_12_stis_002.fits calspec23 25 16.997 nan nan nan 16.9957 nan nan nan
SDSS SDSS spectra/calspec23/hz43_stis_005.fits calspec23 25 12.6264 13.1603 13.5416 13.8839 12.6377 13.1603 13.5416 13.8839
SDSS SDSS spectra/calspec23/hd101452_stis_003.fits calspec23 25 7.5921 7.5229 7.586 7.6622 7.5856 7.5229 7.586 7.6622
SDSS SDSS spectra/calspec23/ngc2506g31_stis_003.fits calspec23 25 18.2246 17.7288 17.5868 17.5434 18.2077 17.7288 17.5868 17.5434
SDSS SDSS spectra/calspec23/hd158485_stis_005.fits calspec23 25 6.4496 6.5607 6.7015 6.8184 6.4479 6.5607 6.7015 6.8184
SDSS SDSS spectra/calspec23/ksi2ceti_stis_006.fits calspec23 25 4.1194 4.4199 4.6618 4.8325 4.1234 4.4199 4.6618 4.8325
SDSS SDSS spectra/calspec23/hd37962_stis_010.fits calspec23 25 8.1092 7.6764 7.5608 7.5308 8.0929 7.6764 7.5608 7.5308
SDSS SDSS spectra/calspec23/ngc6681_10_stis_002.fits calspec23 25 18.1593 nan nan nan 18.1539 nan nan nan
SDSS SDSS spectra/calspec23/hd116405_stis_006.fits calspec23 25 8.1623 8.4697 8.7199 8.8968 8.1666 8.4697 8.7199 8.8968
SDSS SDSS spectra/calspec23/hd009051_stis_007.fits calspec23 25 9.3168 8.6897 8.4404 8.3078 9.2958 8.6897 8.4404 8.3078
SDSS SDSS spectra/calspec23/ngc6681_4_stis_002.fits calspec23 25 15.8792 nan nan nan 15.8789 nan nan nan
SDSS SDSS spectra/calspec23/hd55677_stis_004.fits calspec23 25 9.3791 9.5403 9.7036 9.8073 9.3796 9.5403 9.7036 9.8073
SDSS SDSS spectra/calspec23/feige110_stisnic_008.fits calspec23 25 11.543 12.0761 12.452 12.7888 11.5545 12.0761 12.452 12.7888
SDSS SDSS spectra/calspec23/hd185975_stis_007.fits calspec23 25 8.3909 7.9205 7.7963 7.7641 8.3732 7.9205 7.7963 7.7641
SDSS SDSS spectra/calspec23/hd200654_stis_007.fits calspec23 25 9.3729 8.9013 8.7051 8.6084 9.3583 8.9013 8.7051 8.6084
SDSS SDSS spectra/calspec23/hz44_stis_006.fits calspec23 25 11.3771 11.9013 12.2892 12.6409 11.3882 11.9013 12.2892 12.6409
SDSS SDSS spectra/calspec23/ngc6681_7_stis_002.fits calspec23 25 15.3856 nan nan nan nan nan nan nan
SDSS SDSS spectra/calspec23/ngc6681_6_stis_002.fits calspec23 25 15.9477 nan nan nan 15.9467 nan nan nan
SDSS SDSS spectra/calspec23/wd0947_857_stis_007.fits calspec23 25 15.4935 16.0102 16.3887 16.7304 15.504 16.0102 16.3887 16.7304
SDSS SDSS spectra/calspec23/hd205905_stis_009.fits calspec23 25 6.9937 6.5826 6.4884 6.4769 6.9778 6.5826 6.4884 6.4769
SDSS SDSS spectra/calspec23/eta1dor_stis_004.fits calspec23 25 5.5495 5.8321 6.064 6.233 5.5525 5.8321 6.064 6.233
SDSS SDSS spectra/calspec23/sun_reference_stis_002.fits calspec23 25 -26.4602 -26.9273 -27.0309 -27.049 -26.4769 -26.9273 -27.0309 -27.049
SDSS SDSS spectra/calspec23/hd163466_stis_005.fits calspec23 25 6.8486 6.8955 7.0061 7.1087 6.8454 6.8955 7.0061 7.1087
SDSS SDSS spectra/calspec23/hz4_stis_008.fits calspec23 25 14.4332 14.7 14.9584 15.2381 14.4309 14.7 14.9584 15.2381
SDSS SDSS spectra/calspec23/bd_75d325_stis_006.fits calspec23 25 9.2291 9.7821 10.175 10.5244 9.2418 9.7821 10.175 10.5244
SDSS SDSS spectra/calspec23/alpha_lyr_stis_011.fits calspec23 25 -0.1021 0.1592 0.3797 0.5336 -0.0997 0.1592 0.3797 0.5336
SDSS SDSS spectra/calspec23/hd180609_stis_006.fits calspec23 25 9.3809 9.5104 9.6582 9.7719 9.3797 9.5104 9.6582 9.7719
SDSS SDSS spectra/calspec23/bd11d3759_stis_003.fits calspec23 25 12.1445 10.7196 9.2038 8.398 12.0922 10.7196 9.2038 8.398
SDSS SDSS spectra/calspec23/hz43b_stis_005.fits calspec23 25 14.7107 13.7295 12.5047 11.8613 14.6887 13.7295 12.5047 11.8613
SDSS SDSS spectra/calspec23/hd128998_stis_003.fits calspec23 25 5.6859 5.9489 6.1661 6.3147 5.6885 5.9489 6.1661 6.3147
SDSS SDSS spectra/calspec23/ngc6681_8_stis_002.fits calspec23 25 16.6299 nan nan nan 16.6293 nan nan nan
SDSS SDSS spectra/calspec23/ngc6681_2_stis_002.fits calspec23 25 16.0575 nan nan nan 16.0576 nan nan nan
SDSS SDSS spectra/calspec23/hd200775_stis_001.fits calspec23 25 7.5177 7.2016 7.1056 7.0883 7.5103 7.2016 7.1056 7.0883
SDSS SDSS spectra/calspec23/agk_81d266_stisnic_007.fits calspec23 25 11.615 12.1763 12.5713 12.9255 11.6275 12.1763 12.5713 12.9255
SDSS SDSS spectra/calspec23/hd160617_stis_005.fits calspec23 25 8.9074 8.6091 8.5128 8.4951 8.897 8.6091 8.5128 8.4951
SDSS SDSS spectra/calspec23/hd142331_stis_005.fits calspec23 25 9.0106 8.5389 8.4153 8.3802 8.9931 8.5389 8.4153 8.3802
SDSS SDSS spectra/calspec23/hd159222_stis_008.fits calspec23 25 6.7871 6.3595 6.2616 6.248 6.7706 6.3595 6.2616 6.248
SDSS SDSS spectra/calspec23/bd54d1216_stis_005.fits calspec23 25 9.8824 9.5892 9.5001 9.4894 9.8719 9.5892 9.5001 9.4894
SDSS SDSS spectra/calspec23/hd167060_stis_005.fits calspec23 25 9.1872 8.7692 8.662 8.637 9.1711 8.7692 8.662 8.637
SDSS SDSS spectra/calspec23/bd21d0607_stis_006.fits calspec23 25 9.3877 9.1161 9.0351 9.0265 9.3779 9.1161 9.0351 9.0265
SDSS SDSS spectra/calspec23/bd29d2091_stis_006.fits calspec23 25 10.4669 10.1174 9.9992 9.967 10.455 10.1174 9.9992 9.967
SDSS SDSS spectra/calspec23/hs2027_stis_006.fits calspec23 25 16.4226 16.8418 17.2025 17.5416 16.4334 16.8418 17.2025 17.5416
SDSS SDSS spectra/calspec23/ngc6681_11_stis_002.fits calspec23 25 15.6728 nan nan nan 15.668 nan nan nan
SDSS SDSS spectra/calspec23/hd074000_stis_006.fits calspec23 25 9.8128 9.563 9.4894 9.4847 9.8037 9.563 9.4894 9.4847
SDSS SDSS spectra/calspec23/wd1026_453_stis_007.fits calspec23 25 15.8731 16.3791 16.7538 17.0927 15.8828 16.3791 16.7538 17.0927
SDSS SDSS spectra/calspec23/hd14943_stis_005.fits calspec23 25 5.8977 5.948 6.0684 6.1821 5.8941 5.948 6.0684 6.1821
SDSS SDSS spectra/calspec23/ngc6681_5_stis_002.fits calspec23 25 15.8676 nan nan nan 15.8641 nan nan nan
SDSS SDSS spectra/calspec23/bd_28d4211_stis_005.fits calspec23 25 10.2098 10.7686 11.1685 11.5286 10.2223 10.7686 11.1685 11.5286
SDSS SDSS spectra/calspec23/bd02d3375_stis_006.fits calspec23 25 10.1294 9.8155 9.7052 9.6748 10.1189 9.8155 9.7052 9.6748
SDSS SDSS spectra/calspec23/hd106252_stis_008.fits calspec23 25 7.6686 7.2639 7.1654 7.1518 7.6532 7.2639 7.1654 7.1518
SDSS SDSS spectra/calspec23/hd111980_stis_006.fits calspec23 25 8.5865 8.235 8.1231 8.0914 8.5738 8.235 8.1231 8.0914
SDSS SDSS spectra/calspec23/hd2811_stis_004.fits calspec23 25 7.4922 7.5729 7.6907 7.7755 7.4905 7.5729 7.6907 7.7755
SDSS SDSS spectra/calspec23/delumi_stis_004.fits calspec23 25 4.2233 4.4598 4.6616 4.7989 4.2251 4.4598 4.6616 4.7989
SDSS SDSS spectra/calspec23/hd60753_stis_004.fits calspec23 25 6.5184 6.8172 7.0543 7.2389 6.5237 6.8172 7.0543 7.2389
SDSS SDSS spectra/calspec23/etauma_stis_007.fits calspec23 25 1.5925 2.0187 2.3304 2.5851 1.6001 2.0187 2.3304 2.5851
SDSS SDSS spectra/calspec23/lamlep_stis_007.fits calspec23 25 4.008 4.4898 4.842 5.1494 4.018 4.4898 4.842 5.1494
SDSS SDSS spectra/calspec23/hd031128_stis_006.fits calspec23 25 9.3213 9.0092 8.9104 8.892 9.3101 9.0092 8.9104 8.892
SDSS SDSS spectra/calspec23/hd172728_stis_002.fits calspec23 25 5.5709 5.8621 6.0981 6.263 5.575 5.8621 6.0981 6.263
SDSS SDSS spectra/calspec23/109vir_stis_003.fits calspec23 25 3.5871 3.8442 4.056 4.1906 3.5898 3.8442 4.056 4.1906
SDSS SDSS spectra/calspec23/sdssj151421_stis_005.fits calspec23 25 15.685 16.1148 16.4498 16.765 15.6913 16.1148 16.4498 16.765
SDSS SDSS spectra/calspec23/bd_17d4708_stisnic_007.fits calspec23 25 9.6374 9.3585 9.2726 9.2577 9.6275 9.3585 9.2726 9.2577
SDSS SDSS spectra/calspec23/10lac_stis_007.fits calspec23 25 4.6361 5.0607 5.381 5.6708 4.6449 5.0607 5.381 5.6708
SDSS SDSS spectra/calspec23/ngc6681_1_stis_002.fits calspec23 25 15.7819 nan nan nan 15.7801 nan nan nan
SDSS SDSS spectra/calspec23/sirius_stis_005.fits calspec23 25 -1.5786 -1.3056 -1.0725 -0.8963 -1.5758 -1.3056 -1.0725 -0.8963
SDSS SDSS spectra/calspec23/hd93521_stis_007.fits calspec23 25 6.7633 7.2134 7.5608 7.8716 6.773 7.2134 7.5608 7.8716
SDSS SDSS spectra/calspec23/sigori_stis_001.fits calspec23 25 3.5706 4.0347 4.3739 4.6821 3.58 4.0347 4.3739 4.6821
