survey version standard standard_catagory shift ZTF-g ZTF-r ZTF-i ZTF-G ZTF-R ZTF-I 
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_cd-691618_v2.fits stis_ngsl_v2 15 9.1002 9.4919 9.8151 9.0941 9.4959 9.8157
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd423607_v2.fits stis_ngsl_v2 15 10.4128 10.1438 10.0885 10.4219 10.1427 10.0885
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd187879_v2.fits stis_ngsl_v2 15 5.5373 5.8206 6.0683 5.5333 5.8237 6.0688
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd203638_v2.fits stis_ngsl_v2 15 5.8144 4.9404 4.6775 5.8413 4.9361 4.6771
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_vgkcom_v2.fits stis_ngsl_v2 15 7.4913 6.0317 4.4987 7.5262 6.0156 4.4969
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_mmj6476_v2.fits stis_ngsl_v2 15 11.339 11.2888 11.3743 11.343 11.2898 11.3745
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd055496_v2.fits stis_ngsl_v2 15 8.7753 8.0957 7.8744 8.7968 8.0921 7.8741
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd126614_v2.fits stis_ngsl_v2 15 9.0898 8.5301 8.4148 9.1078 8.5278 8.4146
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd099648_v2.fits stis_ngsl_v2 15 5.3438 4.6246 4.4237 5.3669 4.6211 4.4234
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd+413306_v2.fits stis_ngsl_v2 15 9.1793 8.5806 8.3831 9.1964 8.5773 8.3828
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd170737_v2.fits stis_ngsl_v2 15 8.4304 7.8184 7.5986 8.4482 7.8148 7.5983
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g63-26_v2.fits stis_ngsl_v2 15 12.3836 12.1075 12.0755 12.3924 12.1062 12.0756
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd076291_v2.fits stis_ngsl_v2 15 6.1657 5.3124 5.0312 6.191 5.3078 5.0308
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd345957_v2.fits stis_ngsl_v2 15 9.0701 8.7209 8.6086 9.0799 8.7189 8.6085
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd078362_v2.fits stis_ngsl_v2 15 4.7094 4.5942 4.6746 4.7149 4.5949 4.6748
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_bd442051_v2.fits stis_ngsl_v2 15 9.4594 8.0252 7.1356 9.4928 8.0154 7.1344
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd142703_v2.fits stis_ngsl_v2 15 6.1201 6.0899 6.1494 6.123 6.0905 6.1496
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_vbnvul_v2.fits stis_ngsl_v2 15 10.8463 10.3408 10.1022 10.858 10.3377 10.1019
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd166283_v2.fits stis_ngsl_v2 15 7.7926 7.8236 7.9572 7.7942 7.8253 7.9575
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd137759_v2.fits stis_ngsl_v2 15 4.0081 3.2799 3.018 4.0334 3.2758 3.0176
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd175156_v2.fits stis_ngsl_v2 15 5.0836 5.0955 5.1817 5.0852 5.0964 5.182
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd037763_v2.fits stis_ngsl_v2 15 5.6302 4.7539 4.4858 5.6557 4.7495 4.4854
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd044007_v2.fits stis_ngsl_v2 15 8.3786 7.7235 7.4717 8.3969 7.7194 7.4713
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd101107_v2.fits stis_ngsl_v2 15 5.6759 5.5529 5.5961 5.681 5.553 5.5963
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd187111_v2.fits stis_ngsl_v2 15 8.2682 7.2221 6.7821 8.2956 7.2153 6.7814
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd038510_v2.fits stis_ngsl_v2 15 8.3562 8.0257 7.9407 8.367 8.024 7.9406
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd063077_v2.fits stis_ngsl_v2 15 5.5504 5.2178 5.1276 5.5617 5.2161 5.1275
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd175305_v2.fits stis_ngsl_v2 15 7.6157 7.0893 6.9156 7.6317 7.0864 6.9154
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd124547_v2.fits stis_ngsl_v2 15 5.4061 4.292 3.8972 5.4373 4.2859 3.8966
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd015089_v2.fits stis_ngsl_v2 15 4.585 4.8078 5.0822 4.5833 4.8114 5.0828
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd013520_v2.fits stis_ngsl_v2 15 5.4057 4.1722 3.696 5.4393 4.1652 3.6953
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd019019_v2.fits stis_ngsl_v2 15 7.0834 6.7399 6.6873 7.0945 6.7386 6.6873
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd190073_v2.fits stis_ngsl_v2 15 7.7682 7.879 8.006 7.7671 7.8804 8.0062
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd175805_v2.fits stis_ngsl_v2 15 7.8355 7.5349 7.5227 7.8462 7.5341 7.5228
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd194453_v2.fits stis_ngsl_v2 15 6.6185 6.9073 7.1509 6.6145 6.9105 7.1515
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd061064_v2.fits stis_ngsl_v2 15 5.1695 4.9601 5.0 5.1781 4.9602 5.0001
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd134439_v2.fits stis_ngsl_v2 15 9.7468 9.249 9.0849 9.7617 9.2464 9.0846
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd026630_v2.fits stis_ngsl_v2 15 4.5185 3.7704 3.5345 4.5396 3.7664 3.5341
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd096446_v2.fits stis_ngsl_v2 15 6.4918 6.8806 7.1889 6.4853 6.8845 7.1895
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_g180-24_v2.fits stis_ngsl_v2 15 10.019 9.7301 9.641 10.0275 9.7284 9.641
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd080607_v2.fits stis_ngsl_v2 15 9.3861 8.8489 8.7387 9.4036 8.8466 8.7386
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd141795_v2.fits stis_ngsl_v2 15 3.654 3.7747 3.9591 3.6541 3.777 3.9595
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd157244_v2.fits stis_ngsl_v2 15 3.4484 2.2903 1.92 3.4823 2.2843 1.9194
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd111515_v2.fits stis_ngsl_v2 15 8.3536 7.8859 7.7461 8.3688 7.8834 7.7459
ZTF ZTF spectra/stis_ngsl_v2/h_stis_ngsl_hd107582_v2.fits stis_ngsl_v2 15 8.4082 7.9918 7.8787 8.4216 7.9897 7.8785
ZTF ZTF spectra/calspec23/bd26d2606_stis_006.fits calspec23 15 9.8449 9.5791 9.5011 9.8525 9.5776 9.501
ZTF ZTF spectra/calspec23/wd0308_565_stis_009.fits calspec23 15 13.9423 14.3574 14.6874 13.9361 14.3615 14.688
ZTF ZTF spectra/calspec23/sdss132811_stis_004.fits calspec23 15 16.9907 17.2774 17.5269 16.9899 17.2818 17.5274
ZTF ZTF spectra/calspec23/hz21_stis_007.fits calspec23 15 14.4131 14.9699 15.394 14.4023 14.9753 15.3949
ZTF ZTF spectra/calspec23/gj7541a_stis_004.fits calspec23 15 12.2223 12.4 12.6109 12.221 12.4023 12.6114
ZTF ZTF spectra/calspec23/ngc6681_3_stis_002.fits calspec23 15 16.6637 nan nan 16.6618 nan nan
ZTF ZTF spectra/calspec23/16cygb_stis_004.fits calspec23 15 6.4525 6.0189 5.9178 6.4664 6.0169 5.9177
ZTF ZTF spectra/calspec23/hd38949_stis_007.fits calspec23 15 7.9769 7.6248 7.557 7.9881 7.6233 7.557
ZTF ZTF spectra/calspec23/hd115169_stis_003.fits calspec23 15 9.4629 9.0448 8.9406 9.4762 9.0428 8.9405
ZTF ZTF spectra/calspec23/feige34_stis_006.fits calspec23 15 10.8908 11.4566 11.8401 10.8798 11.4618 11.8408
ZTF ZTF spectra/calspec23/18sco_stis_005.fits calspec23 15 5.7008 5.2918 5.1944 5.7141 5.2898 5.1943
ZTF ZTF spectra/calspec23/ngc6681_9_stis_002.fits calspec23 15 15.7174 nan nan 15.7182 nan nan
ZTF ZTF spectra/calspec23/hd209458_stisnic_008.fits calspec23 15 7.8196 7.4923 7.4365 7.8304 7.4909 7.4364
ZTF ZTF spectra/calspec23/wd0320_539_stis_005.fits calspec23 15 14.7047 15.2285 15.6356 14.6957 15.2339 15.6364
ZTF ZTF spectra/calspec23/mucol_stis_007.fits calspec23 15 4.8946 5.4179 5.8185 4.8852 5.4229 5.8193
ZTF ZTF spectra/calspec23/ngc6681_12_stis_002.fits calspec23 15 16.9853 nan nan 16.9857 nan nan
ZTF ZTF spectra/calspec23/hz43_stis_005.fits calspec23 15 12.6489 13.2044 13.6223 12.6387 13.2098 13.6231
ZTF ZTF spectra/calspec23/hd101452_stis_003.fits calspec23 15 7.5633 7.5194 7.602 7.567 7.5203 7.6022
ZTF ZTF spectra/calspec23/ngc2506g31_stis_003.fits calspec23 15 18.1753 17.6942 17.5634 18.1898 17.6918 17.5633
ZTF ZTF spectra/calspec23/hd158485_stis_005.fits calspec23 15 6.4325 6.5693 6.7335 6.4317 6.5715 6.7339
ZTF ZTF spectra/calspec23/ksi2ceti_stis_006.fits calspec23 15 4.1187 4.444 4.7133 4.1134 4.4475 4.7138
ZTF ZTF spectra/calspec23/hd37962_stis_010.fits calspec23 15 8.059 7.6446 7.5411 8.0724 7.6426 7.541
ZTF ZTF spectra/calspec23/ngc6681_10_stis_002.fits calspec23 15 18.1357 nan nan 18.1385 nan nan
ZTF ZTF spectra/calspec23/hd116405_stis_006.fits calspec23 15 8.1628 8.4952 8.7723 8.1573 8.4988 8.7728
ZTF ZTF spectra/calspec23/hd009051_stis_007.fits calspec23 15 9.256 8.6368 8.3915 9.2737 8.6328 8.3912
ZTF ZTF spectra/calspec23/ngc6681_4_stis_002.fits calspec23 15 15.8684 nan nan 15.8673 nan nan
ZTF ZTF spectra/calspec23/hd55677_stis_004.fits calspec23 15 9.369 9.5531 9.737 9.3666 9.5555 9.7374
ZTF ZTF spectra/calspec23/feige110_stisnic_008.fits calspec23 15 11.5664 12.1193 12.5329 11.556 12.1245 12.5337
ZTF ZTF spectra/calspec23/hd185975_stis_007.fits calspec23 15 8.3372 7.8868 7.7759 8.3515 7.8846 7.7758
ZTF ZTF spectra/calspec23/hd200654_stis_007.fits calspec23 15 9.3272 8.8582 8.6654 9.3395 8.8551 8.6651
ZTF ZTF spectra/calspec23/hz44_stis_006.fits calspec23 15 11.3999 11.9462 12.3728 11.3901 11.9516 12.3737
ZTF ZTF spectra/calspec23/ngc6681_7_stis_002.fits calspec23 15 15.3157 nan nan 15.3361 nan nan
ZTF ZTF spectra/calspec23/ngc6681_6_stis_002.fits calspec23 15 15.935 nan nan 15.9345 nan nan
ZTF ZTF spectra/calspec23/wd0947_857_stis_007.fits calspec23 15 15.5135 16.0539 16.4699 15.5039 16.0593 16.4707
ZTF ZTF spectra/calspec23/hd205905_stis_009.fits calspec23 15 6.9442 6.5538 6.4741 6.9569 6.5521 6.474
ZTF ZTF spectra/calspec23/eta1dor_stis_004.fits calspec23 15 5.5456 5.8548 6.1134 5.5409 5.8582 6.1139
ZTF ZTF spectra/calspec23/sun_reference_stis_002.fits calspec23 15 -26.5109 -26.9561 -27.0514 -26.4972 -26.9579 -27.0516
ZTF ZTF spectra/calspec23/hd163466_stis_005.fits calspec23 15 6.8282 6.8993 7.0326 6.8288 6.901 7.0329
ZTF ZTF spectra/calspec23/hz4_stis_008.fits calspec23 15 14.4111 14.7247 15.0212 14.4099 14.7296 15.0219
ZTF ZTF spectra/calspec23/bd_75d325_stis_006.fits calspec23 15 9.2579 9.8283 10.2573 9.247 9.8338 10.2582
ZTF ZTF spectra/calspec23/alpha_lyr_stis_011.fits calspec23 15 -0.1077 0.18 0.4265 -0.112 0.1833 0.427
ZTF ZTF spectra/calspec23/hd180609_stis_006.fits calspec23 15 9.3655 9.5205 9.6908 9.3643 9.5227 9.6912
ZTF ZTF spectra/calspec23/bd11d3759_stis_003.fits calspec23 15 12.0011 10.5015 8.907 12.039 10.4847 8.905
ZTF ZTF spectra/calspec23/hz43b_stis_005.fits calspec23 15 14.6428 13.5709 12.2525 14.6601 13.5574 12.2508
ZTF ZTF spectra/calspec23/hd128998_stis_003.fits calspec23 15 5.6811 5.9697 6.2116 5.6769 5.9729 6.2121
ZTF ZTF spectra/calspec23/ngc6681_8_stis_002.fits calspec23 15 16.6198 nan nan 16.6195 nan nan
ZTF ZTF spectra/calspec23/ngc6681_2_stis_002.fits calspec23 15 16.0475 nan nan 16.0461 nan nan
ZTF ZTF spectra/calspec23/hd200775_stis_001.fits calspec23 15 7.4893 7.1854 7.069 7.4948 7.1827 7.0687
ZTF ZTF spectra/calspec23/agk_81d266_stisnic_007.fits calspec23 15 11.6415 12.2223 12.6556 11.6305 12.2278 12.6565
ZTF ZTF spectra/calspec23/hd160617_stis_005.fits calspec23 15 8.8719 8.5816 8.4956 8.8801 8.58 8.4955
ZTF ZTF spectra/calspec23/hd142331_stis_005.fits calspec23 15 8.9576 8.5057 8.3942 8.9718 8.5036 8.3941
ZTF ZTF spectra/calspec23/hd159222_stis_008.fits calspec23 15 6.7361 6.33 6.2467 6.7493 6.3283 6.2466
ZTF ZTF spectra/calspec23/bd54d1216_stis_005.fits calspec23 15 9.8465 9.5628 9.4848 9.8548 9.5613 9.4847
ZTF ZTF spectra/calspec23/hd167060_stis_005.fits calspec23 15 9.1377 8.7387 8.644 9.1508 8.7368 8.6439
ZTF ZTF spectra/calspec23/bd21d0607_stis_006.fits calspec23 15 9.3533 9.0915 9.0204 9.3609 9.0901 9.0204
ZTF ZTF spectra/calspec23/bd29d2091_stis_006.fits calspec23 15 10.4279 10.0866 9.9772 10.4377 10.0846 9.9771
ZTF ZTF spectra/calspec23/hs2027_stis_006.fits calspec23 15 16.447 16.8801 17.2841 16.4379 16.8849 17.2849
ZTF ZTF spectra/calspec23/ngc6681_11_stis_002.fits calspec23 15 15.6499 nan nan 15.6523 nan nan
ZTF ZTF spectra/calspec23/hd074000_stis_006.fits calspec23 15 9.7803 9.5394 9.4757 9.7874 9.5381 9.4757
ZTF ZTF spectra/calspec23/wd1026_453_stis_007.fits calspec23 15 15.8892 16.4224 16.8343 15.8799 16.4278 16.8351
ZTF ZTF spectra/calspec23/hd14943_stis_005.fits calspec23 15 5.876 5.953 6.0978 5.8768 5.9548 6.0981
ZTF ZTF spectra/calspec23/ngc6681_5_stis_002.fits calspec23 15 15.8489 nan nan 15.8507 nan nan
ZTF ZTF spectra/calspec23/bd_28d4211_stis_005.fits calspec23 15 10.2378 10.8152 11.254 10.2272 10.8208 11.2548
ZTF ZTF spectra/calspec23/bd02d3375_stis_006.fits calspec23 15 10.0934 9.7858 9.6847 10.1019 9.784 9.6846
ZTF ZTF spectra/calspec23/hd106252_stis_008.fits calspec23 15 7.6205 7.2349 7.1499 7.633 7.2331 7.1498
ZTF ZTF spectra/calspec23/hd111980_stis_006.fits calspec23 15 8.5455 8.2048 8.1026 8.5557 8.2029 8.1025
ZTF ZTF spectra/calspec23/hd2811_stis_004.fits calspec23 15 7.4765 7.5787 7.7154 7.4762 7.5805 7.7157
ZTF ZTF spectra/calspec23/delumi_stis_004.fits calspec23 15 4.2163 4.4782 4.7042 4.2127 4.4812 4.7047
ZTF ZTF spectra/calspec23/hd60753_stis_004.fits calspec23 15 6.5239 6.8411 7.1033 6.5184 6.8444 7.1038
ZTF ZTF spectra/calspec23/etauma_stis_007.fits calspec23 15 1.6033 2.0533 2.3954 1.5955 2.0577 2.3961
ZTF ZTF spectra/calspec23/lamlep_stis_007.fits calspec23 15 4.027 4.5301 4.9166 4.0179 4.535 4.9174
ZTF ZTF spectra/calspec23/hd031128_stis_006.fits calspec23 15 9.284 8.9815 8.8927 9.2929 8.9798 8.8926
ZTF ZTF spectra/calspec23/hd172728_stis_002.fits calspec23 15 5.5711 5.8855 6.1469 5.5661 5.8889 6.1475
ZTF ZTF spectra/calspec23/109vir_stis_003.fits calspec23 15 3.5831 3.8642 4.0991 3.579 3.8673 4.0995
ZTF ZTF spectra/calspec23/sdssj151421_stis_005.fits calspec23 15 15.69 16.1528 16.5234 15.6829 16.1579 16.5242
ZTF ZTF spectra/calspec23/bd_17d4708_stisnic_007.fits calspec23 15 9.6028 9.3331 9.2565 9.6104 9.3317 9.2565
ZTF ZTF spectra/calspec23/10lac_stis_007.fits calspec23 15 4.6522 5.0964 5.4496 4.6443 5.1008 5.4503
ZTF ZTF spectra/calspec23/ngc6681_1_stis_002.fits calspec23 15 15.7659 nan nan 15.7658 nan nan
ZTF ZTF spectra/calspec23/sirius_stis_005.fits calspec23 15 -1.5832 -1.2833 -1.022 -1.5878 -1.2798 -1.0215
ZTF ZTF spectra/calspec23/hd93521_stis_007.fits calspec23 15 6.7816 7.253 7.6341 6.7731 7.2577 7.6349
ZTF ZTF spectra/calspec23/sigori_stis_001.fits calspec23 15 3.5879 4.0728 4.4475 3.5794 4.0774 4.4483
