survey version standard standard_catagory shift SNLS-g SNLS-r SNLS-i SNLS-z 
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd111515_v2.fits stis_ngsl_v2 10 8.3219 7.8967 7.7504 7.704
SNLS SNLS spectra/stis_ngsl_v2/h_stis_ngsl_hd107582_v2.fits stis_ngsl_v2 10 8.3817 8.0001 7.8789 7.8501
SNLS SNLS spectra/calspec23/bd26d2606_stis_006.fits calspec23 10 9.8319 9.584 9.4987 9.4828
SNLS SNLS spectra/calspec23/wd0308_565_stis_009.fits calspec23 10 13.9624 14.32 14.6337 14.885
SNLS SNLS spectra/calspec23/sdss132811_stis_004.fits calspec23 10 17.0005 17.2562 17.4794 17.6546
SNLS SNLS spectra/calspec23/hz21_stis_007.fits calspec23 10 14.4443 14.929 15.327 15.6301
SNLS SNLS spectra/calspec23/gj7541a_stis_004.fits calspec23 10 12.2333 12.3777 12.569 12.7508
SNLS SNLS spectra/calspec23/ngc6681_3_stis_002.fits calspec23 10 nan nan nan nan
SNLS SNLS spectra/calspec23/16cygb_stis_004.fits calspec23 10 6.425 6.0269 5.9162 5.8958
SNLS SNLS spectra/calspec23/hd38949_stis_007.fits calspec23 10 7.9556 7.6295 7.551 7.5512
SNLS SNLS spectra/calspec23/hd115169_stis_003.fits calspec23 10 9.4368 9.0529 8.9398 8.9141
SNLS SNLS spectra/calspec23/feige34_stis_006.fits calspec23 10 10.9231 11.4174 11.7821 12.036
SNLS SNLS spectra/calspec23/18sco_stis_005.fits calspec23 10 5.6758 5.2995 5.1922 5.1726
SNLS SNLS spectra/calspec23/ngc6681_9_stis_002.fits calspec23 10 nan nan nan nan
SNLS SNLS spectra/calspec23/hd209458_stisnic_008.fits calspec23 10 7.8001 7.4958 7.4288 7.4365
SNLS SNLS spectra/calspec23/wd0320_539_stis_005.fits calspec23 10 14.7333 15.1901 15.57 15.8593
SNLS SNLS spectra/calspec23/mucol_stis_007.fits calspec23 10 4.924 5.3789 5.7547 6.0323
SNLS SNLS spectra/calspec23/ngc6681_12_stis_002.fits calspec23 10 nan nan nan nan
SNLS SNLS spectra/calspec23/hz43_stis_005.fits calspec23 10 12.6799 13.1645 13.5562 13.85
SNLS SNLS spectra/calspec23/hd101452_stis_003.fits calspec23 10 7.5612 7.5096 7.5783 7.6443
SNLS SNLS spectra/calspec23/ngc2506g31_stis_003.fits calspec23 10 18.1411 17.7059 17.5655 17.5291
SNLS SNLS spectra/calspec23/hd158485_stis_005.fits calspec23 10 6.4418 6.5521 6.6998 6.8011
SNLS SNLS spectra/calspec23/ksi2ceti_stis_006.fits calspec23 10 4.1384 4.4169 4.6669 4.8139
SNLS SNLS spectra/calspec23/hd37962_stis_010.fits calspec23 10 8.0331 7.6527 7.5402 7.5157
SNLS SNLS spectra/calspec23/ngc6681_10_stis_002.fits calspec23 10 nan nan nan nan
SNLS SNLS spectra/calspec23/hd116405_stis_006.fits calspec23 10 8.1826 8.4671 8.7254 8.8774
SNLS SNLS spectra/calspec23/hd009051_stis_007.fits calspec23 10 9.2173 8.6594 8.4098 8.2974
SNLS SNLS spectra/calspec23/ngc6681_4_stis_002.fits calspec23 10 nan nan nan nan
SNLS SNLS spectra/calspec23/hd55677_stis_004.fits calspec23 10 9.381 9.5332 9.7028 9.7916
SNLS SNLS spectra/calspec23/feige110_stisnic_008.fits calspec23 10 11.5974 12.08 12.4666 12.7561
SNLS SNLS spectra/calspec23/hd185975_stis_007.fits calspec23 10 8.3091 7.8959 7.7755 7.7494
SNLS SNLS spectra/calspec23/hd200654_stis_007.fits calspec23 10 9.3013 8.8744 8.678 8.5959
SNLS SNLS spectra/calspec23/hz44_stis_006.fits calspec23 10 11.43 11.9053 12.3052 12.6072
SNLS SNLS spectra/calspec23/ngc6681_7_stis_002.fits calspec23 10 nan nan nan nan
SNLS SNLS spectra/calspec23/ngc6681_6_stis_002.fits calspec23 10 nan nan nan nan
SNLS SNLS spectra/calspec23/wd0947_857_stis_007.fits calspec23 10 15.5429 16.0145 16.4035 16.697
SNLS SNLS spectra/calspec23/hd205905_stis_009.fits calspec23 10 6.9202 6.5598 6.4695 6.4611
SNLS SNLS spectra/calspec23/eta1dor_stis_004.fits calspec23 10 5.5643 5.8286 6.0683 6.214
SNLS SNLS spectra/calspec23/sun_reference_stis_002.fits calspec23 10 -26.5393 -26.9508 -27.052 -27.0659
SNLS SNLS spectra/calspec23/hd163466_stis_005.fits calspec23 10 6.8337 6.8849 7.0023 7.0915
SNLS SNLS spectra/calspec23/hz4_stis_008.fits calspec23 10 14.4242 14.6988 14.9668 15.2071
SNLS SNLS spectra/calspec23/bd_75d325_stis_006.fits calspec23 10 9.2899 9.787 10.1906 10.4898
SNLS SNLS spectra/calspec23/alpha_lyr_stis_011.fits calspec23 10 -0.0901 0.155 0.3833 0.5156
SNLS SNLS spectra/calspec23/hd180609_stis_006.fits calspec23 10 9.3759 9.5023 9.6568 9.7551
SNLS SNLS spectra/calspec23/bd11d3759_stis_003.fits calspec23 10 11.9192 10.6602 9.084 8.4139
SNLS SNLS spectra/calspec23/hz43b_stis_005.fits calspec23 10 14.6037 13.6875 12.4002 11.8677
SNLS SNLS spectra/calspec23/hd128998_stis_003.fits calspec23 10 5.6988 5.9447 6.1692 6.2972
SNLS SNLS spectra/calspec23/ngc6681_8_stis_002.fits calspec23 10 nan nan nan nan
SNLS SNLS spectra/calspec23/ngc6681_2_stis_002.fits calspec23 10 nan nan nan nan
SNLS SNLS spectra/calspec23/hd200775_stis_001.fits calspec23 10 7.4793 7.1828 7.0769 7.0654
SNLS SNLS spectra/calspec23/agk_81d266_stisnic_007.fits calspec23 10 11.6738 12.1811 12.5872 12.8915
SNLS SNLS spectra/calspec23/hd160617_stis_005.fits calspec23 10 8.8572 8.5874 8.4935 8.4789
SNLS SNLS spectra/calspec23/hd142331_stis_005.fits calspec23 10 8.9286 8.5146 8.3942 8.3656
SNLS SNLS spectra/calspec23/hd159222_stis_008.fits calspec23 10 6.7108 6.3364 6.2426 6.2325
SNLS SNLS spectra/calspec23/bd54d1216_stis_005.fits calspec23 10 9.832 9.5678 9.4813 9.473
SNLS SNLS spectra/calspec23/hd167060_stis_005.fits calspec23 10 9.1132 8.7458 8.642 8.6218
SNLS SNLS spectra/calspec23/bd21d0607_stis_006.fits calspec23 10 9.3401 9.0954 9.0166 9.01
SNLS SNLS spectra/calspec23/bd29d2091_stis_006.fits calspec23 10 10.4097 10.0945 9.9781 9.9513
SNLS SNLS spectra/calspec23/hs2027_stis_006.fits calspec23 10 16.471 16.8431 17.2181 17.5135
SNLS SNLS spectra/calspec23/ngc6681_11_stis_002.fits calspec23 10 nan nan nan nan
SNLS SNLS spectra/calspec23/hd074000_stis_006.fits calspec23 10 9.7689 9.5426 9.4715 9.4677
SNLS SNLS spectra/calspec23/wd1026_453_stis_007.fits calspec23 10 15.9181 16.3833 16.7684 17.0596
SNLS SNLS spectra/calspec23/hd14943_stis_005.fits calspec23 10 5.8814 5.9378 6.0654 6.1644
SNLS SNLS spectra/calspec23/ngc6681_5_stis_002.fits calspec23 10 nan nan nan nan
SNLS SNLS spectra/calspec23/bd_28d4211_stis_005.fits calspec23 10 10.2698 10.7736 11.1849 11.494
SNLS SNLS spectra/calspec23/bd02d3375_stis_006.fits calspec23 10 10.0778 9.7933 9.6849 9.6591
SNLS SNLS spectra/calspec23/hd106252_stis_008.fits calspec23 10 7.5969 7.2412 7.1462 7.1361
SNLS SNLS spectra/calspec23/hd111980_stis_006.fits calspec23 10 8.5269 8.2123 8.1026 8.0761
SNLS SNLS spectra/calspec23/hd2811_stis_004.fits calspec23 10 7.4841 7.5632 7.6868 7.7594
SNLS SNLS spectra/calspec23/delumi_stis_004.fits calspec23 10 4.2327 4.4548 4.6637 4.782
SNLS SNLS spectra/calspec23/hd60753_stis_004.fits calspec23 10 6.5432 6.8138 7.0586 7.2176
SNLS SNLS spectra/calspec23/etauma_stis_007.fits calspec23 10 1.6292 2.0193 2.34 2.5588
SNLS SNLS spectra/calspec23/lamlep_stis_007.fits calspec23 10 4.0553 4.4923 4.8548 5.119
SNLS SNLS spectra/calspec23/hd031128_stis_006.fits calspec23 10 9.2682 8.9874 8.8909 8.8759
SNLS SNLS spectra/calspec23/hd172728_stis_002.fits calspec23 10 5.5905 5.8587 6.1023 6.2438
SNLS SNLS spectra/calspec23/109vir_stis_003.fits calspec23 10 3.6006 3.8396 4.0585 4.1736
SNLS SNLS spectra/calspec23/sdssj151421_stis_005.fits calspec23 10 15.7138 16.1175 16.462 16.733
SNLS SNLS spectra/calspec23/bd_17d4708_stisnic_007.fits calspec23 10 9.5892 9.3377 9.2536 9.2416
SNLS SNLS spectra/calspec23/10lac_stis_007.fits calspec23 10 4.6778 5.0615 5.3916 5.6405
SNLS SNLS spectra/calspec23/ngc6681_1_stis_002.fits calspec23 10 nan nan nan nan
SNLS SNLS spectra/calspec23/sirius_stis_005.fits calspec23 10 -1.5651 -1.3093 -1.0679 -0.9158
SNLS SNLS spectra/calspec23/hd93521_stis_007.fits calspec23 10 6.8084 7.2153 7.5731 7.8405
SNLS SNLS spectra/calspec23/sigori_stis_001.fits calspec23 10 3.6153 4.0363 4.3859 4.651
